Radionuclide	Ra-224
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	8.0E-1	-	-	2.8E-1	7.5E-2	4.1E-5	1.5E-5
0.083333	7.9E-1	-	-	3.1E-1	7.1E-2	8.3E-5	2.5E-5
0.125	7.7E-1	-	-	3.3E-1	6.7E-2	1.3E-4	3.6E-5
0.25	7.3E-1	-	-	3.9E-1	6.2E-2	2.5E-4	6.4E-5
0.375	6.9E-1	-	-	4.2E-1	5.9E-2	3.4E-4	8.4E-5
0.5	6.6E-1	-	-	4.4E-1	5.7E-2	4.0E-4	9.6E-5
0.625	6.2E-1	-	-	4.5E-1	5.6E-2	4.4E-4	1.0E-4
0.75	5.8E-1	-	-	4.4E-1	5.4E-2	4.6E-4	1.1E-4
0.875	5.5E-1	-	-	4.3E-1	5.3E-2	4.7E-4	1.1E-4
1	5.1E-1	2.1E-5	7.0E-2	4.1E-1	5.1E-2	4.7E-4	1.1E-4
1.125	4.7E-1	-	-	3.8E-1	5.0E-2	4.6E-4	1.0E-4
1.25	4.3E-1	-	-	3.5E-1	4.8E-2	4.5E-4	1.0E-4
1.375	3.9E-1	-	-	3.2E-1	4.7E-2	4.4E-4	9.5E-5
1.5	3.5E-1	-	-	2.9E-1	4.6E-2	4.3E-4	9.1E-5
1.625	3.2E-1	-	-	2.6E-1	4.5E-2	4.1E-4	8.6E-5
1.75	2.9E-1	-	-	2.3E-1	4.3E-2	4.0E-4	8.1E-5
1.875	2.6E-1	-	-	2.1E-1	4.2E-2	3.8E-4	7.7E-5
2	2.3E-1	6.4E-6	1.8E-1	1.8E-1	4.1E-2	3.7E-4	7.2E-5
2.25	1.8E-1	-	-	1.4E-1	3.9E-2	3.4E-4	6.4E-5
2.5	1.4E-1	-	-	1.0E-1	3.7E-2	3.1E-4	5.6E-5
2.75	1.1E-1	-	-	7.3E-2	3.5E-2	2.8E-4	5.0E-5
3	8.7E-2	2.8E-6	1.0E-1	5.2E-2	3.3E-2	2.6E-4	4.4E-5
3.25	7.0E-2	-	-	3.7E-2	3.2E-2	2.4E-4	3.8E-5
3.5	5.7E-2	-	-	2.6E-2	3.0E-2	2.2E-4	3.4E-5
3.75	4.7E-2	-	-	1.8E-2	2.8E-2	2.0E-4	2.9E-5
4	4.0E-2	1.6E-6	3.2E-2	1.3E-2	2.7E-2	1.8E-4	2.6E-5
4.25	3.5E-2	-	-	8.8E-3	2.6E-2	1.7E-4	2.3E-5
4.5	3.1E-2	-	-	6.1E-3	2.4E-2	1.6E-4	2.0E-5
4.75	2.8E-2	-	-	4.3E-3	2.3E-2	1.5E-4	1.7E-5
5	2.5E-2	9.3E-7	7.8E-3	3.0E-3	2.2E-2	1.4E-4	1.5E-5
5.5	2.2E-2	-	-	1.6E-3	2.0E-2	1.2E-4	1.2E-5
6	1.9E-2	5.6E-7	1.9E-3	9.4E-4	1.8E-2	1.0E-4	9.2E-6
6.5	1.7E-2	-	-	6.1E-4	1.6E-2	8.9E-5	7.2E-6
7	1.5E-2	3.4E-7	5.4E-4	4.4E-4	1.5E-2	7.8E-5	5.6E-6
7.5	1.4E-2	-	-	3.3E-4	1.3E-2	6.9E-5	4.4E-6
8	1.2E-2	2.1E-7	2.3E-4	2.7E-4	1.2E-2	6.1E-5	3.5E-6
8.5	1.1E-2	-	-	2.2E-4	1.1E-2	5.4E-5	2.8E-6
9	1.0E-2	1.4E-7	1.3E-4	1.8E-4	9.8E-3	4.8E-5	2.2E-6
9.5	9.2E-3	-	-	1.5E-4	8.9E-3	4.3E-5	1.8E-6
10	8.3E-3	8.9E-8	9.0E-5	1.3E-4	8.1E-3	3.9E-5	1.4E-6
11	6.8E-3	6.0E-8	6.2E-5	8.9E-5	6.6E-3	3.1E-5	9.5E-7
12	5.6E-3	4.1E-8	4.4E-5	6.3E-5	5.5E-3	2.5E-5	6.5E-7
13	4.6E-3	2.9E-8	3.1E-5	4.6E-5	4.5E-3	2.0E-5	4.6E-7
14	3.8E-3	2.2E-8	2.3E-5	3.3E-5	3.7E-3	1.7E-5	3.4E-7
15	3.1E-3	1.6E-8	1.6E-5	2.4E-5	3.0E-3	1.4E-5	2.5E-7
16	2.6E-3	1.2E-8	1.2E-5	1.8E-5	2.5E-3	1.1E-5	1.9E-7
17	2.1E-3	9.6E-9	8.9E-6	1.4E-5	2.1E-3	9.0E-6	1.5E-7
18	1.7E-3	7.6E-9	6.7E-6	1.0E-5	1.7E-3	7.4E-6	1.2E-7
19	1.4E-3	6.1E-9	5.1E-6	7.9E-6	1.4E-3	6.0E-6	9.4E-8
20	1.2E-3	4.9E-9	3.9E-6	6.1E-6	1.2E-3	5.0E-6	7.6E-8
21	9.8E-4	3.9E-9	3.0E-6	4.7E-6	9.6E-4	4.1E-6	6.2E-8
22	8.1E-4	3.2E-9	2.3E-6	3.7E-6	7.9E-4	3.3E-6	5.0E-8
23	6.7E-4	2.6E-9	1.8E-6	2.9E-6	6.5E-4	2.7E-6	4.1E-8
24	5.5E-4	2.1E-9	1.4E-6	2.3E-6	5.4E-4	2.2E-6	3.4E-8
25	4.5E-4	1.7E-9	1.1E-6	1.9E-6	4.4E-4	1.8E-6	2.8E-8
26	3.7E-4	1.4E-9	9.1E-7	1.5E-6	3.7E-4	1.5E-6	2.3E-8
27	3.1E-4	1.2E-9	7.3E-7	1.2E-6	3.0E-4	1.2E-6	1.9E-8
28	2.5E-4	9.6E-10	5.9E-7	9.8E-7	2.5E-4	1.0E-6	1.5E-8
29	2.1E-4	7.9E-10	4.8E-7	7.9E-7	2.1E-4	8.3E-7	1.3E-8
30	1.7E-4	6.5E-10	3.9E-7	6.4E-7	1.7E-4	6.8E-7	1.0E-8
31	1.4E-4	5.3E-10	3.1E-7	5.3E-7	1.4E-4	5.6E-7	8.6E-9
32	1.2E-4	4.4E-10	2.6E-7	4.3E-7	1.2E-4	4.6E-7	7.1E-9
33	9.8E-5	3.6E-10	2.1E-7	3.5E-7	9.6E-5	3.8E-7	5.8E-9
34	8.1E-5	3.0E-10	1.7E-7	2.9E-7	7.9E-5	3.1E-7	4.8E-9
35	6.7E-5	2.4E-10	1.4E-7	2.4E-7	6.6E-5	2.5E-7	4.0E-9
36	5.5E-5	2.0E-10	1.2E-7	1.9E-7	5.4E-5	2.1E-7	3.3E-9
37	4.5E-5	1.6E-10	9.5E-8	1.6E-7	4.5E-5	1.7E-7	2.7E-9
38	3.8E-5	1.4E-10	7.8E-8	1.3E-7	3.7E-5	1.4E-7	2.2E-9
39	3.1E-5	1.1E-10	6.4E-8	1.1E-7	3.0E-5	1.1E-7	1.8E-9
40	2.6E-5	-	5.3E-8	8.9E-8	2.5E-5	9.4E-8	1.5E-9
41	2.1E-5	-	4.3E-8	7.3E-8	2.1E-5	7.7E-8	1.2E-9
42	1.7E-5	-	3.6E-8	6.0E-8	1.7E-5	6.4E-8	1.0E-9
43	1.4E-5	-	2.9E-8	5.0E-8	1.4E-5	5.2E-8	8.5E-10
44	1.2E-5	-	2.4E-8	4.1E-8	1.2E-5	4.3E-8	7.0E-10
45	9.8E-6	-	2.0E-8	3.4E-8	9.7E-6	3.5E-8	5.8E-10
46	8.1E-6	-	1.6E-8	2.8E-8	8.0E-6	2.9E-8	4.8E-10
47	6.7E-6	-	1.4E-8	2.3E-8	6.6E-6	2.4E-8	3.9E-10
48	5.5E-6	-	1.1E-8	1.9E-8	5.4E-6	2.0E-8	3.2E-10
49	4.6E-6	-	9.2E-9	1.6E-8	4.5E-6	1.6E-8	2.7E-10
50	3.8E-6	-	7.6E-9	1.3E-8	3.7E-6	1.3E-8	2.2E-10
51	3.1E-6	-	6.3E-9	1.1E-8	3.1E-6	1.1E-8	1.8E-10
52	2.6E-6	-	5.2E-9	8.8E-9	2.5E-6	8.9E-9	1.5E-10
53	2.1E-6	-	4.3E-9	7.2E-9	2.1E-6	7.3E-9	1.2E-10
54	1.8E-6	-	3.5E-9	6.0E-9	1.7E-6	6.0E-9	1.0E-10
55	1.5E-6	-	2.9E-9	4.9E-9	1.4E-6	5.0E-9	-
56	1.2E-6	-	2.4E-9	4.1E-9	1.2E-6	4.1E-9	-
57	9.9E-7	-	2.0E-9	3.3E-9	9.7E-7	3.4E-9	-
58	8.2E-7	-	1.6E-9	2.8E-9	8.0E-7	2.8E-9	-
59	6.7E-7	-	1.3E-9	2.3E-9	6.6E-7	2.3E-9	-
60	5.6E-7	-	1.1E-9	1.9E-9	5.5E-7	1.9E-9	-
61	4.6E-7	-	9.1E-10	1.5E-9	4.5E-7	1.5E-9	-
62	3.8E-7	-	7.5E-10	1.3E-9	3.7E-7	1.3E-9	-
63	3.1E-7	-	6.2E-10	1.1E-9	3.1E-7	1.0E-9	-
64	2.6E-7	-	5.1E-10	8.7E-10	2.5E-7	8.5E-10	-
65	2.1E-7	-	4.2E-10	7.2E-10	2.1E-7	7.0E-10	-
66	1.8E-7	-	3.5E-10	5.9E-10	1.7E-7	5.8E-10	-
67	1.5E-7	-	2.9E-10	4.9E-10	1.4E-7	4.8E-10	-
68	1.2E-7	-	2.4E-10	4.0E-10	1.2E-7	3.9E-10	-
69	1.0E-7	-	2.0E-10	3.3E-10	9.8E-8	3.2E-10	-
70	8.2E-8	-	1.6E-10	2.7E-10	8.1E-8	2.6E-10	-
71	6.8E-8	-	1.3E-10	2.3E-10	6.7E-8	2.2E-10	-
72	5.6E-8	-	1.1E-10	1.9E-10	5.5E-8	1.8E-10	-
73	4.6E-8	-	-	1.5E-10	4.5E-8	1.5E-10	-
74	3.8E-8	-	-	1.3E-10	3.8E-8	1.2E-10	-
75	3.2E-8	-	-	1.0E-10	3.1E-8	1.0E-10	-
76	2.6E-8	-	-	-	2.6E-8	-	-
77	2.2E-8	-	-	-	2.1E-8	-	-
78	1.8E-8	-	-	-	1.7E-8	-	-
79	1.5E-8	-	-	-	1.4E-8	-	-
80	1.2E-8	-	-	-	1.2E-8	-	-
81	1.0E-8	-	-	-	9.8E-9	-	-
82	8.3E-9	-	-	-	8.1E-9	-	-
83	6.8E-9	-	-	-	6.7E-9	-	-
84	5.6E-9	-	-	-	5.5E-9	-	-
85	4.7E-9	-	-	-	4.6E-9	-	-
86	3.8E-9	-	-	-	3.8E-9	-	-
87	3.2E-9	-	-	-	3.1E-9	-	-
88	2.6E-9	-	-	-	2.6E-9	-	-
89	2.2E-9	-	-	-	2.1E-9	-	-
90	1.8E-9	-	-	-	1.8E-9	-	-
91	1.5E-9	-	-	-	1.5E-9	-	-
92	1.2E-9	-	-	-	1.2E-9	-	-
93	1.0E-9	-	-	-	9.9E-10	-	-
94	8.3E-10	-	-	-	8.2E-10	-	-
95	6.9E-10	-	-	-	6.7E-10	-	-
96	5.7E-10	-	-	-	5.6E-10	-	-
97	4.7E-10	-	-	-	4.6E-10	-	-
98	3.9E-10	-	-	-	3.8E-10	-	-
99	3.2E-10	-	-	-	3.1E-10	-	-
100	2.6E-10	-	-	-	2.6E-10	-	-
