Radionuclide	K-45
Route of Intake	Ingestion
Material	All forms, fA=0.99
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.0E-2	4.1E-2	3.1E-3	8.4E-3
0.083333	8.1E-3	1.7E-3	4.7E-4	8.7E-4
0.125	7.3E-4	7.6E-5	5.4E-5	7.1E-5
0.25	5.4E-7	1.6E-8	5.1E-8	3.5E-8
0.375	4.0E-10	-	-	-
