Radionuclide	Ca-47
Route of Intake	Inhalation
Material	Aerosols Type F, Calcium chloride, fA=0.4
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	8.7E-1	-	-	8.3E-2	9.4E-2	9.1E-2
0.083333	8.5E-1	-	-	8.2E-2	4.0E-2	1.3E-1
0.125	8.4E-1	-	-	7.9E-2	2.6E-2	1.6E-1
0.25	8.0E-1	-	-	8.0E-2	1.4E-2	1.9E-1
0.375	7.8E-1	-	-	8.2E-2	1.2E-2	2.1E-1
0.5	7.5E-1	-	-	8.4E-2	1.1E-2	2.2E-1
0.625	7.3E-1	-	-	8.5E-2	1.0E-2	2.3E-1
0.75	7.0E-1	-	-	8.4E-2	9.3E-3	2.4E-1
0.875	6.8E-1	-	-	8.2E-2	8.6E-3	2.4E-1
1	6.6E-1	5.2E-2	1.5E-2	7.9E-2	8.1E-3	2.4E-1
1.125	6.4E-1	-	-	7.6E-2	7.5E-3	2.4E-1
1.25	6.2E-1	-	-	7.2E-2	7.1E-3	2.4E-1
1.375	6.0E-1	-	-	6.8E-2	6.7E-3	2.4E-1
1.5	5.8E-1	-	-	6.3E-2	6.3E-3	2.3E-1
1.625	5.6E-1	-	-	5.9E-2	6.0E-3	2.3E-1
1.75	5.4E-1	-	-	5.5E-2	5.7E-3	2.3E-1
1.875	5.2E-1	-	-	5.1E-2	5.4E-3	2.2E-1
2	5.1E-1	2.0E-2	3.5E-2	4.7E-2	5.2E-3	2.2E-1
2.25	4.8E-1	-	-	4.0E-2	4.8E-3	2.1E-1
2.5	4.5E-1	-	-	3.4E-2	4.4E-3	2.0E-1
2.75	4.2E-1	-	-	3.0E-2	4.1E-3	1.9E-1
3	4.0E-1	1.2E-2	2.4E-2	2.6E-2	3.8E-3	1.8E-1
3.25	3.8E-1	-	-	2.2E-2	3.5E-3	1.7E-1
3.5	3.6E-1	-	-	2.0E-2	3.3E-3	1.6E-1
3.75	3.4E-1	-	-	1.8E-2	3.1E-3	1.6E-1
4	3.2E-1	8.6E-3	1.2E-2	1.6E-2	2.9E-3	1.5E-1
4.25	3.1E-1	-	-	1.4E-2	2.7E-3	1.4E-1
4.5	2.9E-1	-	-	1.3E-2	2.5E-3	1.4E-1
4.75	2.8E-1	-	-	1.2E-2	2.4E-3	1.3E-1
5	2.6E-1	6.3E-3	7.0E-3	1.1E-2	2.2E-3	1.2E-1
5.5	2.4E-1	-	-	9.4E-3	2.0E-3	1.1E-1
6	2.2E-1	4.7E-3	4.6E-3	8.1E-3	1.8E-3	1.0E-1
6.5	2.0E-1	-	-	7.1E-3	1.6E-3	9.6E-2
7	1.8E-1	3.6E-3	3.3E-3	6.2E-3	1.4E-3	8.8E-2
7.5	1.6E-1	-	-	5.5E-3	1.2E-3	8.1E-2
8	1.5E-1	2.8E-3	2.5E-3	4.8E-3	1.1E-3	7.5E-2
8.5	1.4E-1	-	-	4.3E-3	9.8E-4	7.0E-2
9	1.2E-1	2.1E-3	1.9E-3	3.8E-3	8.7E-4	6.5E-2
9.5	1.1E-1	-	-	3.4E-3	7.8E-4	6.0E-2
10	1.0E-1	1.7E-3	1.4E-3	3.0E-3	6.9E-4	5.6E-2
11	8.6E-2	1.3E-3	1.1E-3	2.3E-3	5.5E-4	4.8E-2
12	7.2E-2	1.0E-3	8.8E-4	1.9E-3	4.4E-4	4.1E-2
13	6.0E-2	8.2E-4	7.0E-4	1.5E-3	3.5E-4	3.6E-2
14	5.0E-2	6.5E-4	5.5E-4	1.2E-3	2.8E-4	3.1E-2
15	4.2E-2	5.2E-4	4.4E-4	9.4E-4	2.3E-4	2.7E-2
16	3.5E-2	4.2E-4	3.5E-4	7.5E-4	1.8E-4	2.3E-2
17	3.0E-2	3.3E-4	2.8E-4	6.0E-4	1.4E-4	2.0E-2
18	2.5E-2	2.7E-4	2.2E-4	4.8E-4	1.2E-4	1.7E-2
19	2.1E-2	2.1E-4	1.8E-4	3.8E-4	9.3E-5	1.5E-2
20	1.8E-2	1.7E-4	1.4E-4	3.1E-4	7.4E-5	1.3E-2
21	1.5E-2	1.4E-4	1.1E-4	2.5E-4	6.0E-5	1.1E-2
22	1.3E-2	1.1E-4	9.1E-5	2.0E-4	4.8E-5	9.4E-3
23	1.1E-2	8.8E-5	7.3E-5	1.6E-4	3.8E-5	8.1E-3
24	9.1E-3	7.1E-5	5.8E-5	1.3E-4	3.1E-5	7.0E-3
25	7.7E-3	5.7E-5	4.7E-5	1.0E-4	2.5E-5	6.0E-3
26	6.5E-3	4.6E-5	3.8E-5	8.2E-5	2.0E-5	5.2E-3
27	5.6E-3	3.7E-5	3.0E-5	6.6E-5	1.6E-5	4.4E-3
28	4.7E-3	3.0E-5	2.4E-5	5.3E-5	1.3E-5	3.8E-3
29	4.0E-3	2.4E-5	2.0E-5	4.3E-5	1.0E-5	3.3E-3
30	3.4E-3	1.9E-5	1.6E-5	3.5E-5	8.3E-6	2.8E-3
31	2.9E-3	1.5E-5	1.3E-5	2.8E-5	6.7E-6	2.4E-3
32	2.5E-3	1.2E-5	1.0E-5	2.2E-5	5.4E-6	2.1E-3
33	2.1E-3	1.0E-5	8.2E-6	1.8E-5	4.4E-6	1.8E-3
34	1.8E-3	8.1E-6	6.7E-6	1.5E-5	3.5E-6	1.5E-3
35	1.5E-3	6.6E-6	5.4E-6	1.2E-5	2.8E-6	1.3E-3
36	1.3E-3	5.3E-6	4.3E-6	9.5E-6	2.3E-6	1.1E-3
