Radionuclide	Ca-47
Route of Intake	Inhalation
Material	Aerosols Type S, fA=4E-3
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	7.6E-1	-	-	2.7E-1	3.8E-2	2.2E-5
0.083333	7.4E-1	-	-	3.1E-1	3.5E-2	5.5E-5
0.125	7.3E-1	-	-	3.3E-1	3.3E-2	9.9E-5
0.25	6.9E-1	-	-	3.8E-1	3.0E-2	2.5E-4
0.375	6.6E-1	-	-	4.2E-1	2.8E-2	3.8E-4
0.5	6.3E-1	-	-	4.4E-1	2.7E-2	4.9E-4
0.625	5.9E-1	-	-	4.5E-1	2.7E-2	5.8E-4
0.75	5.6E-1	-	-	4.4E-1	2.6E-2	6.5E-4
0.875	5.3E-1	-	-	4.3E-1	2.5E-2	7.0E-4
1	4.9E-1	1.4E-4	7.1E-2	4.1E-1	2.5E-2	7.4E-4
1.125	4.5E-1	-	-	3.9E-1	2.4E-2	7.7E-4
1.25	4.2E-1	-	-	3.6E-1	2.3E-2	7.9E-4
1.375	3.8E-1	-	-	3.3E-1	2.3E-2	8.1E-4
1.5	3.4E-1	-	-	3.0E-1	2.2E-2	8.1E-4
1.625	3.1E-1	-	-	2.7E-1	2.2E-2	8.2E-4
1.75	2.8E-1	-	-	2.4E-1	2.1E-2	8.1E-4
1.875	2.4E-1	-	-	2.1E-1	2.1E-2	8.1E-4
2	2.2E-1	9.0E-5	1.9E-1	1.9E-1	2.0E-2	8.0E-4
2.25	1.7E-1	-	-	1.4E-1	2.0E-2	7.8E-4
2.5	1.3E-1	-	-	1.1E-1	1.9E-2	7.5E-4
2.75	9.9E-2	-	-	7.8E-2	1.8E-2	7.2E-4
3	7.6E-2	5.3E-5	1.1E-1	5.7E-2	1.7E-2	6.9E-4
3.25	5.9E-2	-	-	4.0E-2	1.6E-2	6.6E-4
3.5	4.6E-2	-	-	2.8E-2	1.6E-2	6.2E-4
3.75	3.6E-2	-	-	2.0E-2	1.5E-2	6.0E-4
4	3.0E-2	3.5E-5	3.5E-2	1.4E-2	1.4E-2	5.7E-4
4.25	2.5E-2	-	-	9.6E-3	1.4E-2	5.4E-4
4.5	2.1E-2	-	-	6.6E-3	1.3E-2	5.2E-4
4.75	1.8E-2	-	-	4.6E-3	1.3E-2	4.9E-4
5	1.6E-2	2.5E-5	9.0E-3	3.2E-3	1.2E-2	4.7E-4
5.5	1.4E-2	-	-	1.6E-3	1.1E-2	4.3E-4
6	1.2E-2	1.9E-5	2.1E-3	8.8E-4	1.0E-2	4.0E-4
6.5	1.1E-2	-	-	5.3E-4	9.3E-3	3.6E-4
7	9.7E-3	1.4E-5	5.3E-4	3.6E-4	8.5E-3	3.3E-4
7.5	8.9E-3	-	-	2.7E-4	7.9E-3	3.1E-4
8	8.1E-3	1.1E-5	2.0E-4	2.1E-4	7.2E-3	2.9E-4
8.5	7.5E-3	-	-	1.8E-4	6.7E-3	2.6E-4
9	6.9E-3	8.6E-6	1.1E-4	1.5E-4	6.1E-3	2.4E-4
9.5	6.3E-3	-	-	1.2E-4	5.7E-3	2.3E-4
10	5.8E-3	6.7E-6	7.4E-5	1.1E-4	5.2E-3	2.1E-4
11	4.9E-3	5.3E-6	5.3E-5	7.8E-5	4.4E-3	1.8E-4
12	4.2E-3	4.2E-6	3.9E-5	5.8E-5	3.8E-3	1.6E-4
13	3.6E-3	3.3E-6	2.9E-5	4.3E-5	3.2E-3	1.4E-4
14	3.0E-3	2.6E-6	2.1E-5	3.3E-5	2.8E-3	1.2E-4
15	2.6E-3	2.1E-6	1.6E-5	2.5E-5	2.4E-3	1.0E-4
16	2.2E-3	1.7E-6	1.2E-5	1.9E-5	2.0E-3	8.7E-5
17	1.9E-3	1.3E-6	9.3E-6	1.5E-5	1.7E-3	7.5E-5
18	1.6E-3	1.1E-6	7.1E-6	1.1E-5	1.5E-3	6.5E-5
19	1.4E-3	8.7E-7	5.5E-6	9.0E-6	1.3E-3	5.6E-5
20	1.2E-3	7.0E-7	4.3E-6	7.1E-6	1.1E-3	4.8E-5
21	1.0E-3	5.6E-7	3.4E-6	5.7E-6	9.2E-4	4.2E-5
22	8.6E-4	4.5E-7	2.7E-6	4.6E-6	7.9E-4	3.6E-5
23	7.3E-4	3.7E-7	2.2E-6	3.7E-6	6.7E-4	3.1E-5
24	6.3E-4	3.0E-7	1.8E-6	3.0E-6	5.8E-4	2.7E-5
25	5.4E-4	2.4E-7	1.4E-6	2.5E-6	4.9E-4	2.3E-5
26	4.6E-4	1.9E-7	1.2E-6	2.0E-6	4.2E-4	2.0E-5
27	3.9E-4	1.6E-7	9.8E-7	1.7E-6	3.6E-4	1.7E-5
28	3.4E-4	1.3E-7	8.1E-7	1.4E-6	3.1E-4	1.5E-5
29	2.9E-4	1.0E-7	6.7E-7	1.2E-6	2.7E-4	1.3E-5
30	2.5E-4	8.3E-8	5.6E-7	9.7E-7	2.3E-4	1.1E-5
31	2.1E-4	6.7E-8	4.7E-7	8.2E-7	2.0E-4	9.3E-6
32	1.8E-4	5.5E-8	3.9E-7	6.9E-7	1.7E-4	8.0E-6
33	1.6E-4	4.4E-8	3.3E-7	5.8E-7	1.4E-4	6.9E-6
34	1.3E-4	3.6E-8	2.8E-7	4.9E-7	1.2E-4	5.9E-6
35	1.1E-4	2.9E-8	2.4E-7	4.1E-7	1.0E-4	5.1E-6
36	9.7E-5	2.4E-8	2.0E-7	3.5E-7	9.0E-5	4.4E-6
37	8.3E-5	2.0E-8	1.7E-7	3.0E-7	7.7E-5	3.8E-6
38	7.1E-5	1.6E-8	1.4E-7	2.5E-7	6.6E-5	3.2E-6
39	6.1E-5	1.3E-8	1.2E-7	2.1E-7	5.6E-5	2.8E-6
40	5.2E-5	1.1E-8	1.0E-7	1.8E-7	4.8E-5	2.4E-6
41	4.5E-5	8.8E-9	8.8E-8	1.5E-7	4.1E-5	2.1E-6
42	3.8E-5	7.2E-9	7.5E-8	1.3E-7	3.6E-5	1.8E-6
43	3.3E-5	5.9E-9	6.4E-8	1.1E-7	3.0E-5	1.5E-6
44	2.8E-5	4.8E-9	5.4E-8	9.5E-8	2.6E-5	1.3E-6
45	2.4E-5	4.0E-9	4.6E-8	8.1E-8	2.2E-5	1.1E-6
46	2.1E-5	3.3E-9	3.9E-8	6.9E-8	1.9E-5	9.6E-7
47	1.8E-5	2.7E-9	3.4E-8	5.9E-8	1.6E-5	8.2E-7
48	1.5E-5	2.2E-9	2.9E-8	5.0E-8	1.4E-5	7.1E-7
49	1.3E-5	1.9E-9	2.4E-8	4.3E-8	1.2E-5	6.1E-7
50	1.1E-5	1.5E-9	2.1E-8	3.6E-8	1.0E-5	5.2E-7
51	9.5E-6	1.3E-9	1.8E-8	3.1E-8	8.8E-6	4.5E-7
52	8.2E-6	1.1E-9	1.5E-8	2.6E-8	7.5E-6	3.8E-7
53	7.0E-6	8.8E-10	1.3E-8	2.3E-8	6.5E-6	3.3E-7
54	6.0E-6	7.3E-10	1.1E-8	1.9E-8	5.5E-6	2.8E-7
55	5.1E-6	6.1E-10	9.5E-9	1.6E-8	4.7E-6	2.4E-7
56	4.4E-6	5.1E-10	8.1E-9	1.4E-8	4.1E-6	2.1E-7
57	3.8E-6	4.2E-10	6.9E-9	1.2E-8	3.5E-6	1.8E-7
58	3.2E-6	3.5E-10	5.9E-9	1.0E-8	3.0E-6	1.5E-7
59	2.8E-6	3.0E-10	5.1E-9	8.8E-9	2.6E-6	1.3E-7
60	2.4E-6	2.5E-10	4.3E-9	7.5E-9	2.2E-6	1.1E-7
61	2.0E-6	2.1E-10	3.7E-9	6.4E-9	1.9E-6	9.7E-8
62	1.7E-6	1.7E-10	3.2E-9	5.5E-9	1.6E-6	8.3E-8
63	1.5E-6	1.5E-10	2.7E-9	4.7E-9	1.4E-6	7.2E-8
