Radionuclide	Ca-47
Route of Intake	Inhalation
Material	Aerosols Type S, fA=4E-3
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	6.6E-1	-	-	2.4E-1	1.4E-2	1.6E-5
0.083333	6.4E-1	-	-	2.7E-1	1.2E-2	4.2E-5
0.125	6.3E-1	-	-	2.9E-1	1.1E-2	7.7E-5
0.25	6.0E-1	-	-	3.4E-1	9.7E-3	2.0E-4
0.375	5.7E-1	-	-	3.7E-1	9.1E-3	3.1E-4
0.5	5.4E-1	-	-	3.9E-1	8.8E-3	4.0E-4
0.625	5.1E-1	-	-	4.0E-1	8.5E-3	4.7E-4
0.75	4.8E-1	-	-	3.9E-1	8.3E-3	5.3E-4
0.875	4.5E-1	-	-	3.8E-1	8.1E-3	5.7E-4
1	4.2E-1	1.2E-4	6.3E-2	3.6E-1	7.9E-3	6.1E-4
1.125	3.9E-1	-	-	3.4E-1	7.7E-3	6.3E-4
1.25	3.5E-1	-	-	3.2E-1	7.5E-3	6.5E-4
1.375	3.2E-1	-	-	2.9E-1	7.3E-3	6.6E-4
1.5	2.9E-1	-	-	2.7E-1	7.1E-3	6.7E-4
1.625	2.6E-1	-	-	2.4E-1	7.0E-3	6.7E-4
1.75	2.3E-1	-	-	2.1E-1	6.8E-3	6.7E-4
1.875	2.0E-1	-	-	1.9E-1	6.6E-3	6.6E-4
2	1.8E-1	7.5E-5	1.7E-1	1.7E-1	6.5E-3	6.6E-4
2.25	1.4E-1	-	-	1.3E-1	6.2E-3	6.4E-4
2.5	1.0E-1	-	-	9.5E-2	5.9E-3	6.1E-4
2.75	7.7E-2	-	-	6.9E-2	5.6E-3	5.9E-4
3	5.7E-2	4.4E-5	9.6E-2	5.0E-2	5.4E-3	5.6E-4
3.25	4.2E-2	-	-	3.5E-2	5.1E-3	5.4E-4
3.5	3.1E-2	-	-	2.5E-2	4.9E-3	5.1E-4
3.75	2.3E-2	-	-	1.7E-2	4.7E-3	4.9E-4
4	1.8E-2	2.9E-5	3.1E-2	1.2E-2	4.5E-3	4.7E-4
4.25	1.4E-2	-	-	8.2E-3	4.3E-3	4.5E-4
4.5	1.1E-2	-	-	5.6E-3	4.1E-3	4.2E-4
4.75	8.8E-3	-	-	3.8E-3	3.9E-3	4.1E-4
5	7.3E-3	2.1E-5	7.8E-3	2.6E-3	3.7E-3	3.9E-4
5.5	5.6E-3	-	-	1.2E-3	3.4E-3	3.5E-4
6	4.6E-3	1.5E-5	1.7E-3	6.0E-4	3.1E-3	3.2E-4
6.5	4.0E-3	-	-	3.2E-4	2.9E-3	3.0E-4
7	3.5E-3	1.2E-5	3.8E-4	1.9E-4	2.6E-3	2.7E-4
7.5	3.2E-3	-	-	1.3E-4	2.4E-3	2.5E-4
8	2.9E-3	9.0E-6	1.1E-4	9.7E-5	2.2E-3	2.3E-4
8.5	2.7E-3	-	-	7.7E-5	2.1E-3	2.2E-4
9	2.4E-3	7.0E-6	5.0E-5	6.4E-5	1.9E-3	2.0E-4
9.5	2.2E-3	-	-	5.4E-5	1.7E-3	1.9E-4
10	2.1E-3	5.4E-6	3.1E-5	4.6E-5	1.6E-3	1.7E-4
11	1.7E-3	4.3E-6	2.2E-5	3.3E-5	1.4E-3	1.5E-4
12	1.5E-3	3.4E-6	1.6E-5	2.5E-5	1.2E-3	1.3E-4
13	1.2E-3	2.7E-6	1.2E-5	1.9E-5	9.9E-4	1.1E-4
14	1.1E-3	2.1E-6	8.9E-6	1.4E-5	8.4E-4	9.5E-5
15	9.0E-4	1.7E-6	6.6E-6	1.1E-5	7.2E-4	8.2E-5
16	7.7E-4	1.3E-6	5.0E-6	8.1E-6	6.1E-4	7.1E-5
17	6.5E-4	1.1E-6	3.8E-6	6.3E-6	5.2E-4	6.1E-5
18	5.6E-4	8.6E-7	2.9E-6	4.9E-6	4.5E-4	5.3E-5
19	4.8E-4	6.9E-7	2.3E-6	3.8E-6	3.8E-4	4.6E-5
20	4.1E-4	5.6E-7	1.8E-6	3.0E-6	3.3E-4	3.9E-5
21	3.5E-4	4.5E-7	1.4E-6	2.4E-6	2.8E-4	3.4E-5
22	3.0E-4	3.6E-7	1.1E-6	1.9E-6	2.4E-4	2.9E-5
23	2.5E-4	2.9E-7	8.7E-7	1.5E-6	2.0E-4	2.5E-5
24	2.2E-4	2.3E-7	6.9E-7	1.2E-6	1.8E-4	2.2E-5
25	1.8E-4	1.9E-7	5.6E-7	9.9E-7	1.5E-4	1.9E-5
26	1.6E-4	1.5E-7	4.5E-7	8.1E-7	1.3E-4	1.6E-5
27	1.4E-4	1.2E-7	3.7E-7	6.6E-7	1.1E-4	1.4E-5
28	1.2E-4	9.8E-8	3.0E-7	5.4E-7	9.4E-5	1.2E-5
29	9.9E-5	7.9E-8	2.5E-7	4.5E-7	8.1E-5	1.0E-5
30	8.5E-5	6.4E-8	2.1E-7	3.7E-7	6.9E-5	8.8E-6
31	7.2E-5	5.1E-8	1.7E-7	3.1E-7	5.9E-5	7.6E-6
32	6.2E-5	4.2E-8	1.4E-7	2.6E-7	5.1E-5	6.5E-6
33	5.3E-5	3.4E-8	1.2E-7	2.1E-7	4.3E-5	5.6E-6
34	4.5E-5	2.7E-8	9.9E-8	1.8E-7	3.7E-5	4.8E-6
35	3.9E-5	2.2E-8	8.3E-8	1.5E-7	3.2E-5	4.1E-6
36	3.3E-5	1.8E-8	7.0E-8	1.3E-7	2.7E-5	3.5E-6
37	2.8E-5	1.5E-8	5.9E-8	1.1E-7	2.3E-5	3.0E-6
38	2.4E-5	1.2E-8	4.9E-8	8.9E-8	2.0E-5	2.6E-6
39	2.1E-5	9.6E-9	4.2E-8	7.5E-8	1.7E-5	2.2E-6
40	1.8E-5	7.8E-9	3.5E-8	6.3E-8	1.5E-5	1.9E-6
41	1.5E-5	6.4E-9	3.0E-8	5.3E-8	1.3E-5	1.7E-6
42	1.3E-5	5.2E-9	2.5E-8	4.5E-8	1.1E-5	1.4E-6
43	1.1E-5	4.2E-9	2.1E-8	3.8E-8	9.2E-6	1.2E-6
44	9.6E-6	3.5E-9	1.8E-8	3.2E-8	7.9E-6	1.0E-6
45	8.2E-6	2.8E-9	1.5E-8	2.7E-8	6.8E-6	9.0E-7
46	7.0E-6	2.3E-9	1.3E-8	2.3E-8	5.8E-6	7.7E-7
47	6.0E-6	1.9E-9	1.1E-8	2.0E-8	5.0E-6	6.6E-7
48	5.2E-6	1.6E-9	9.4E-9	1.7E-8	4.3E-6	5.7E-7
