Radionuclide	Mn-53
Route of Intake	Injection
Material	Injection, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	2.6E-2	7.2E-3	4.1E-1
0.083333	1.0E+0	-	-	2.9E-2	7.9E-3	4.5E-1
0.125	1.0E+0	-	-	3.3E-2	8.2E-3	4.8E-1
0.25	1.0E+0	-	-	4.3E-2	8.5E-3	4.9E-1
0.375	1.0E+0	-	-	5.3E-2	8.6E-3	4.9E-1
0.5	9.9E-1	-	-	6.2E-2	8.8E-3	4.9E-1
0.625	9.9E-1	-	-	6.9E-2	8.9E-3	4.9E-1
0.75	9.9E-1	-	-	7.6E-2	9.1E-3	4.9E-1
0.875	9.9E-1	-	-	8.1E-2	9.3E-3	4.9E-1
1	9.9E-1	3.8E-3	1.1E-2	8.6E-2	9.4E-3	4.8E-1
1.125	9.8E-1	-	-	8.9E-2	9.6E-3	4.8E-1
1.25	9.8E-1	-	-	9.2E-2	9.8E-3	4.8E-1
1.375	9.7E-1	-	-	9.4E-2	9.9E-3	4.8E-1
1.5	9.7E-1	-	-	9.5E-2	1.0E-2	4.8E-1
1.625	9.6E-1	-	-	9.5E-2	1.0E-2	4.7E-1
1.75	9.5E-1	-	-	9.5E-2	1.0E-2	4.7E-1
1.875	9.5E-1	-	-	9.5E-2	1.1E-2	4.7E-1
2	9.4E-1	6.1E-4	4.3E-2	9.4E-2	1.1E-2	4.7E-1
2.25	9.3E-1	-	-	9.1E-2	1.1E-2	4.6E-1
2.5	9.1E-1	-	-	8.8E-2	1.1E-2	4.5E-1
2.75	9.0E-1	-	-	8.4E-2	1.2E-2	4.5E-1
3	8.9E-1	6.2E-4	5.3E-2	8.1E-2	1.2E-2	4.4E-1
3.25	8.8E-1	-	-	7.7E-2	1.2E-2	4.3E-1
3.5	8.6E-1	-	-	7.4E-2	1.3E-2	4.3E-1
3.75	8.5E-1	-	-	7.1E-2	1.3E-2	4.2E-1
4	8.4E-1	6.0E-4	4.6E-2	6.8E-2	1.3E-2	4.2E-1
4.25	8.3E-1	-	-	6.5E-2	1.4E-2	4.1E-1
4.5	8.2E-1	-	-	6.3E-2	1.4E-2	4.0E-1
4.75	8.1E-1	-	-	6.1E-2	1.4E-2	4.0E-1
5	8.0E-1	5.7E-4	3.8E-2	5.9E-2	1.5E-2	3.9E-1
5.5	7.9E-1	-	-	5.6E-2	1.5E-2	3.8E-1
6	7.7E-1	5.4E-4	3.3E-2	5.3E-2	1.6E-2	3.7E-1
6.5	7.5E-1	-	-	5.1E-2	1.6E-2	3.6E-1
7	7.4E-1	5.1E-4	2.9E-2	4.9E-2	1.7E-2	3.5E-1
7.5	7.3E-1	-	-	4.8E-2	1.7E-2	3.3E-1
8	7.1E-1	4.8E-4	2.7E-2	4.6E-2	1.8E-2	3.2E-1
8.5	7.0E-1	-	-	4.5E-2	1.8E-2	3.1E-1
9	6.9E-1	4.5E-4	2.5E-2	4.4E-2	1.8E-2	3.1E-1
9.5	6.7E-1	-	-	4.2E-2	1.9E-2	3.0E-1
10	6.6E-1	4.3E-4	2.3E-2	4.1E-2	1.9E-2	2.9E-1
11	6.4E-1	4.0E-4	2.2E-2	3.9E-2	2.0E-2	2.7E-1
12	6.2E-1	3.8E-4	2.1E-2	3.7E-2	2.0E-2	2.5E-1
13	6.0E-1	3.6E-4	1.9E-2	3.5E-2	2.1E-2	2.4E-1
14	5.8E-1	3.4E-4	1.8E-2	3.4E-2	2.1E-2	2.3E-1
15	5.6E-1	3.2E-4	1.7E-2	3.2E-2	2.2E-2	2.1E-1
16	5.5E-1	3.0E-4	1.6E-2	3.1E-2	2.2E-2	2.0E-1
17	5.3E-1	2.9E-4	1.5E-2	2.9E-2	2.3E-2	1.9E-1
18	5.2E-1	2.7E-4	1.5E-2	2.8E-2	2.3E-2	1.8E-1
19	5.0E-1	2.6E-4	1.4E-2	2.7E-2	2.3E-2	1.7E-1
20	4.9E-1	2.5E-4	1.3E-2	2.5E-2	2.3E-2	1.6E-1
21	4.8E-1	2.3E-4	1.2E-2	2.4E-2	2.4E-2	1.5E-1
22	4.6E-1	2.2E-4	1.2E-2	2.3E-2	2.4E-2	1.5E-1
23	4.5E-1	2.1E-4	1.1E-2	2.2E-2	2.4E-2	1.4E-1
24	4.4E-1	2.0E-4	1.1E-2	2.1E-2	2.4E-2	1.3E-1
25	4.3E-1	1.9E-4	1.0E-2	2.1E-2	2.4E-2	1.2E-1
26	4.2E-1	1.8E-4	9.6E-3	2.0E-2	2.4E-2	1.2E-1
27	4.1E-1	1.7E-4	9.1E-3	1.9E-2	2.4E-2	1.1E-1
28	4.0E-1	1.7E-4	8.7E-3	1.8E-2	2.4E-2	1.1E-1
29	4.0E-1	1.6E-4	8.3E-3	1.8E-2	2.4E-2	1.0E-1
30	3.9E-1	1.5E-4	7.9E-3	1.7E-2	2.4E-2	9.8E-2
31	3.8E-1	1.5E-4	7.6E-3	1.7E-2	2.4E-2	9.4E-2
32	3.7E-1	1.4E-4	7.2E-3	1.6E-2	2.4E-2	9.0E-2
33	3.7E-1	1.3E-4	6.9E-3	1.6E-2	2.4E-2	8.6E-2
34	3.6E-1	1.3E-4	6.6E-3	1.5E-2	2.4E-2	8.2E-2
35	3.5E-1	1.2E-4	6.4E-3	1.5E-2	2.4E-2	7.9E-2
36	3.5E-1	1.2E-4	6.1E-3	1.4E-2	2.4E-2	7.6E-2
37	3.4E-1	1.2E-4	5.9E-3	1.4E-2	2.3E-2	7.3E-2
38	3.3E-1	1.1E-4	5.6E-3	1.3E-2	2.3E-2	7.0E-2
39	3.3E-1	1.1E-4	5.4E-3	1.3E-2	2.3E-2	6.7E-2
40	3.2E-1	1.0E-4	5.2E-3	1.3E-2	2.3E-2	6.5E-2
41	3.2E-1	1.0E-4	5.1E-3	1.2E-2	2.3E-2	6.3E-2
42	3.1E-1	9.7E-5	4.9E-3	1.2E-2	2.3E-2	6.1E-2
43	3.1E-1	9.4E-5	4.7E-3	1.2E-2	2.3E-2	5.8E-2
44	3.0E-1	9.2E-5	4.6E-3	1.1E-2	2.2E-2	5.7E-2
45	3.0E-1	8.9E-5	4.4E-3	1.1E-2	2.2E-2	5.5E-2
46	3.0E-1	8.6E-5	4.3E-3	1.1E-2	2.2E-2	5.3E-2
47	2.9E-1	8.4E-5	4.1E-3	1.1E-2	2.2E-2	5.1E-2
48	2.9E-1	8.2E-5	4.0E-3	1.0E-2	2.2E-2	5.0E-2
49	2.8E-1	7.9E-5	3.9E-3	1.0E-2	2.2E-2	4.8E-2
50	2.8E-1	7.7E-5	3.8E-3	1.0E-2	2.1E-2	4.7E-2
51	2.8E-1	7.5E-5	3.7E-3	9.8E-3	2.1E-2	4.6E-2
52	2.7E-1	7.4E-5	3.6E-3	9.6E-3	2.1E-2	4.5E-2
53	2.7E-1	7.2E-5	3.5E-3	9.4E-3	2.1E-2	4.3E-2
54	2.6E-1	7.0E-5	3.4E-3	9.3E-3	2.1E-2	4.2E-2
55	2.6E-1	6.9E-5	3.3E-3	9.1E-3	2.1E-2	4.1E-2
56	2.6E-1	6.7E-5	3.3E-3	8.9E-3	2.0E-2	4.0E-2
57	2.5E-1	6.6E-5	3.2E-3	8.8E-3	2.0E-2	3.9E-2
58	2.5E-1	6.4E-5	3.1E-3	8.6E-3	2.0E-2	3.9E-2
59	2.5E-1	6.3E-5	3.0E-3	8.5E-3	2.0E-2	3.8E-2
