Radionuclide	Os-193
Route of Intake	Injection
Material	Injection, fA=1E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.1E-1	-	-	5.2E-2	5.8E-2	1.4E-1
0.083333	8.3E-1	-	-	5.1E-2	5.6E-2	1.4E-1
0.125	7.7E-1	-	-	5.0E-2	5.5E-2	1.4E-1
0.25	6.7E-1	-	-	4.6E-2	5.1E-2	1.3E-1
0.375	6.1E-1	-	-	4.3E-2	4.7E-2	1.2E-1
0.5	5.7E-1	-	-	4.0E-2	4.3E-2	1.1E-1
0.625	5.2E-1	-	-	3.7E-2	4.0E-2	1.0E-1
0.75	4.8E-1	-	-	3.4E-2	3.7E-2	9.5E-2
0.875	4.4E-1	-	-	3.1E-2	3.5E-2	8.8E-2
1	4.1E-1	1.6E-1	4.4E-3	2.8E-2	3.2E-2	8.2E-2
1.125	3.8E-1	-	-	2.5E-2	3.0E-2	7.6E-2
1.25	3.5E-1	-	-	2.2E-2	2.8E-2	7.1E-2
1.375	3.2E-1	-	-	2.0E-2	2.6E-2	6.6E-2
1.5	3.0E-1	-	-	1.8E-2	2.4E-2	6.1E-2
1.625	2.7E-1	-	-	1.6E-2	2.2E-2	5.6E-2
1.75	2.5E-1	-	-	1.4E-2	2.0E-2	5.2E-2
1.875	2.3E-1	-	-	1.2E-2	1.9E-2	4.8E-2
2	2.1E-1	1.5E-2	6.1E-3	1.1E-2	1.8E-2	4.5E-2
2.25	1.8E-1	-	-	8.8E-3	1.5E-2	3.8E-2
2.5	1.6E-1	-	-	7.1E-3	1.3E-2	3.3E-2
2.75	1.3E-1	-	-	5.7E-3	1.1E-2	2.8E-2
3	1.1E-1	7.1E-3	2.6E-3	4.6E-3	9.7E-3	2.4E-2
3.25	9.7E-2	-	-	3.8E-3	8.4E-3	2.1E-2
3.5	8.3E-2	-	-	3.1E-3	7.2E-3	1.8E-2
3.75	7.1E-2	-	-	2.6E-3	6.2E-3	1.5E-2
4	6.1E-2	3.4E-3	1.0E-3	2.2E-3	5.4E-3	1.3E-2
4.25	5.2E-2	-	-	1.8E-3	4.6E-3	1.1E-2
4.5	4.5E-2	-	-	1.5E-3	4.0E-3	9.5E-3
4.75	3.8E-2	-	-	1.3E-3	3.4E-3	8.2E-3
5	3.3E-2	1.7E-3	4.5E-4	1.1E-3	3.0E-3	7.0E-3
5.5	2.4E-2	-	-	7.6E-4	2.2E-3	5.1E-3
6	1.8E-2	8.7E-4	2.2E-4	5.5E-4	1.7E-3	3.7E-3
6.5	1.3E-2	-	-	4.0E-4	1.2E-3	2.7E-3
7	9.7E-3	4.5E-4	1.1E-4	2.9E-4	9.2E-4	2.0E-3
7.5	7.2E-3	-	-	2.1E-4	6.8E-4	1.5E-3
8	5.3E-3	2.4E-4	5.8E-5	1.5E-4	5.1E-4	1.1E-3
8.5	3.9E-3	-	-	1.1E-4	3.8E-4	7.8E-4
9	2.9E-3	1.2E-4	3.0E-5	8.1E-5	2.8E-4	5.7E-4
9.5	2.1E-3	-	-	5.9E-5	2.1E-4	4.2E-4
10	1.6E-3	6.6E-5	1.6E-5	4.4E-5	1.6E-4	3.1E-4
11	8.7E-4	3.5E-5	8.3E-6	2.3E-5	8.8E-5	1.6E-4
12	4.8E-4	1.9E-5	4.4E-6	1.3E-5	4.9E-5	8.8E-5
13	2.6E-4	9.9E-6	2.3E-6	6.9E-6	2.7E-5	4.8E-5
14	1.4E-4	5.3E-6	1.2E-6	3.7E-6	1.5E-5	2.6E-5
15	7.9E-5	2.8E-6	6.6E-7	2.0E-6	8.6E-6	1.4E-5
16	4.4E-5	1.5E-6	3.5E-7	1.1E-6	4.8E-6	7.5E-6
17	2.4E-5	8.1E-7	1.9E-7	6.0E-7	2.7E-6	4.1E-6
18	1.3E-5	4.4E-7	1.0E-7	3.3E-7	1.5E-6	2.2E-6
19	7.4E-6	2.3E-7	5.4E-8	1.8E-7	8.4E-7	1.2E-6
20	4.1E-6	1.3E-7	2.9E-8	9.8E-8	4.7E-7	6.6E-7
21	2.3E-6	6.8E-8	1.5E-8	5.4E-8	2.7E-7	3.6E-7
22	1.3E-6	3.6E-8	8.3E-9	3.0E-8	1.5E-7	2.0E-7
23	7.1E-7	2.0E-8	4.4E-9	1.6E-8	8.4E-8	1.1E-7
24	4.0E-7	1.1E-8	2.4E-9	8.9E-9	4.7E-8	5.9E-8
25	2.2E-7	5.7E-9	1.3E-9	4.9E-9	2.7E-8	3.3E-8
26	1.2E-7	3.1E-9	6.9E-10	2.7E-9	1.5E-8	1.8E-8
27	6.9E-8	1.7E-9	3.7E-10	1.5E-9	8.5E-9	9.9E-9
28	3.9E-8	9.0E-10	2.0E-10	8.3E-10	4.8E-9	5.5E-9
29	2.2E-8	4.8E-10	1.1E-10	4.6E-10	2.7E-9	3.0E-9
30	1.2E-8	2.6E-10	-	2.5E-10	1.5E-9	1.7E-9
31	6.8E-9	1.4E-10	-	1.4E-10	8.7E-10	9.4E-10
32	3.8E-9	-	-	-	5.0E-10	5.2E-10
33	2.1E-9	-	-	-	2.8E-10	2.9E-10
34	1.2E-9	-	-	-	1.6E-10	1.6E-10
35	6.8E-10	-	-	-	-	-
36	3.8E-10	-	-	-	-	-
37	2.2E-10	-	-	-	-	-
38	1.2E-10	-	-	-	-	-
