Radionuclide	Pt-193m
Route of Intake	Ingestion
Material	Soluble inorganic forms, fA=1E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.9E-1	-	-	9.9E-1	4.7E-5	9.8E-5
0.083333	9.9E-1	-	-	9.8E-1	1.3E-4	3.0E-4
0.125	9.8E-1	-	-	9.8E-1	2.1E-4	5.1E-4
0.25	9.6E-1	-	-	9.5E-1	3.9E-4	9.6E-4
0.375	9.3E-1	-	-	9.2E-1	4.7E-4	1.2E-3
0.5	8.9E-1	-	-	8.9E-1	5.0E-4	1.3E-3
0.625	8.5E-1	-	-	8.4E-1	5.0E-4	1.3E-3
0.75	7.9E-1	-	-	7.9E-1	5.0E-4	1.3E-3
0.875	7.3E-1	-	-	7.3E-1	4.9E-4	1.2E-3
1	6.7E-1	2.3E-3	1.8E-1	6.6E-1	4.8E-4	1.2E-3
1.125	6.0E-1	-	-	6.0E-1	4.7E-4	1.2E-3
1.25	5.4E-1	-	-	5.3E-1	4.6E-4	1.2E-3
1.375	4.7E-1	-	-	4.7E-1	4.4E-4	1.1E-3
1.5	4.2E-1	-	-	4.1E-1	4.3E-4	1.1E-3
1.625	3.6E-1	-	-	3.6E-1	4.2E-4	1.1E-3
1.75	3.1E-1	-	-	3.1E-1	4.1E-4	1.0E-3
1.875	2.7E-1	-	-	2.6E-1	4.0E-4	1.0E-3
2	2.3E-1	3.6E-4	3.4E-1	2.2E-1	3.9E-4	9.9E-4
2.25	1.6E-1	-	-	1.6E-1	3.7E-4	9.4E-4
2.5	1.2E-1	-	-	1.1E-1	3.5E-4	8.9E-4
2.75	8.2E-2	-	-	7.8E-2	3.3E-4	8.4E-4
3	5.7E-2	2.4E-4	1.4E-1	5.3E-2	3.2E-4	8.0E-4
3.25	3.9E-2	-	-	3.6E-2	3.0E-4	7.5E-4
3.5	2.7E-2	-	-	2.4E-2	2.9E-4	7.1E-4
3.75	1.9E-2	-	-	1.6E-2	2.7E-4	6.7E-4
4	1.3E-2	1.7E-4	3.5E-2	1.1E-2	2.6E-4	6.4E-4
4.25	9.6E-3	-	-	6.9E-3	2.5E-4	6.0E-4
4.5	7.1E-3	-	-	4.5E-3	2.4E-4	5.7E-4
4.75	5.4E-3	-	-	2.9E-3	2.2E-4	5.3E-4
5	4.2E-3	1.3E-4	7.1E-3	1.9E-3	2.1E-4	5.0E-4
5.5	2.9E-3	-	-	8.1E-4	1.9E-4	4.5E-4
6	2.2E-3	9.5E-5	1.3E-3	3.6E-4	1.8E-4	4.0E-4
6.5	1.8E-3	-	-	1.7E-4	1.6E-4	3.6E-4
7	1.6E-3	7.2E-5	2.3E-4	9.2E-5	1.4E-4	3.2E-4
7.5	1.4E-3	-	-	5.8E-5	1.3E-4	2.8E-4
8	1.2E-3	5.6E-5	4.6E-5	4.3E-5	1.2E-4	2.5E-4
8.5	1.1E-3	-	-	3.4E-5	1.1E-4	2.2E-4
9	1.0E-3	4.3E-5	1.5E-5	2.9E-5	9.8E-5	2.0E-4
9.5	9.0E-4	-	-	2.5E-5	8.9E-5	1.8E-4
10	8.1E-4	3.4E-5	8.9E-6	2.3E-5	8.0E-5	1.6E-4
11	6.6E-4	2.7E-5	6.5E-6	1.8E-5	6.6E-5	1.2E-4
12	5.3E-4	2.1E-5	5.0E-6	1.4E-5	5.5E-5	9.9E-5
13	4.3E-4	1.7E-5	3.9E-6	1.1E-5	4.5E-5	7.9E-5
14	3.5E-4	1.3E-5	3.1E-6	9.2E-6	3.7E-5	6.3E-5
15	2.9E-4	1.0E-5	2.4E-6	7.4E-6	3.1E-5	5.1E-5
16	2.4E-4	8.2E-6	1.9E-6	6.0E-6	2.6E-5	4.1E-5
17	1.9E-4	6.5E-6	1.5E-6	4.8E-6	2.1E-5	3.3E-5
18	1.6E-4	5.2E-6	1.2E-6	3.9E-6	1.8E-5	2.6E-5
19	1.3E-4	4.1E-6	9.5E-7	3.1E-6	1.5E-5	2.1E-5
20	1.1E-4	3.3E-6	7.5E-7	2.5E-6	1.2E-5	1.7E-5
21	8.8E-5	2.6E-6	5.9E-7	2.1E-6	1.0E-5	1.4E-5
22	7.2E-5	2.1E-6	4.7E-7	1.7E-6	8.4E-6	1.1E-5
23	5.9E-5	1.7E-6	3.7E-7	1.4E-6	7.0E-6	9.1E-6
24	4.9E-5	1.3E-6	3.0E-7	1.1E-6	5.9E-6	7.4E-6
25	4.0E-5	1.1E-6	2.4E-7	9.1E-7	4.9E-6	6.0E-6
26	3.3E-5	8.4E-7	1.9E-7	7.4E-7	4.1E-6	4.9E-6
27	2.8E-5	6.7E-7	1.5E-7	6.0E-7	3.4E-6	4.0E-6
28	2.3E-5	5.4E-7	1.2E-7	4.9E-7	2.9E-6	3.3E-6
29	1.9E-5	4.3E-7	9.6E-8	4.0E-7	2.4E-6	2.7E-6
30	1.6E-5	3.4E-7	7.6E-8	3.3E-7	2.0E-6	2.2E-6
31	1.3E-5	2.8E-7	6.1E-8	2.7E-7	1.7E-6	1.8E-6
32	1.1E-5	2.2E-7	4.9E-8	2.2E-7	1.4E-6	1.5E-6
33	9.1E-6	1.8E-7	3.9E-8	1.8E-7	1.2E-6	1.2E-6
34	7.5E-6	1.4E-7	3.1E-8	1.5E-7	1.0E-6	1.0E-6
35	6.3E-6	1.1E-7	2.5E-8	1.2E-7	8.4E-7	8.4E-7
36	5.2E-6	9.2E-8	2.0E-8	1.0E-7	7.1E-7	6.9E-7
37	4.4E-6	7.4E-8	1.6E-8	8.5E-8	5.9E-7	5.7E-7
38	3.7E-6	6.0E-8	1.3E-8	7.0E-8	5.0E-7	4.7E-7
39	3.1E-6	4.8E-8	1.0E-8	5.8E-8	4.2E-7	3.9E-7
40	2.6E-6	3.9E-8	8.4E-9	4.8E-8	3.6E-7	3.3E-7
41	2.1E-6	3.1E-8	6.7E-9	4.0E-8	3.0E-7	2.7E-7
42	1.8E-6	2.5E-8	5.4E-9	3.3E-8	2.5E-7	2.3E-7
43	1.5E-6	2.0E-8	4.4E-9	2.7E-8	2.1E-7	1.9E-7
44	1.3E-6	1.7E-8	3.5E-9	2.3E-8	1.8E-7	1.6E-7
45	1.1E-6	1.3E-8	2.8E-9	1.9E-8	1.5E-7	1.3E-7
46	8.9E-7	1.1E-8	2.3E-9	1.6E-8	1.3E-7	1.1E-7
47	7.5E-7	8.8E-9	1.9E-9	1.3E-8	1.1E-7	9.2E-8
48	6.3E-7	7.1E-9	1.5E-9	1.1E-8	9.3E-8	7.7E-8
49	5.3E-7	5.8E-9	1.2E-9	9.0E-9	7.9E-8	6.4E-8
50	4.4E-7	4.7E-9	9.8E-10	7.5E-9	6.6E-8	5.4E-8
51	3.7E-7	3.8E-9	8.0E-10	6.3E-9	5.6E-8	4.5E-8
52	3.2E-7	3.1E-9	6.4E-10	5.3E-9	4.8E-8	3.8E-8
53	2.7E-7	2.5E-9	5.2E-10	4.4E-9	4.0E-8	3.2E-8
54	2.2E-7	2.1E-9	4.2E-10	3.7E-9	3.4E-8	2.7E-8
55	1.9E-7	1.7E-9	3.5E-10	3.1E-9	2.9E-8	2.3E-8
56	1.6E-7	1.4E-9	2.8E-10	2.6E-9	2.5E-8	1.9E-8
57	1.3E-7	1.1E-9	2.3E-10	2.2E-9	2.1E-8	1.6E-8
58	1.1E-7	9.1E-10	1.9E-10	1.8E-9	1.8E-8	1.3E-8
