Radionuclide	Pt-193m
Route of Intake	Ingestion
Material	Metal, oxide, hydroxide, fA=1E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.9E-1	-	-	9.9E-1	4.6E-6	9.7E-6
0.083333	9.9E-1	-	-	9.9E-1	1.3E-5	3.0E-5
0.125	9.8E-1	-	-	9.8E-1	2.1E-5	5.1E-5
0.25	9.6E-1	-	-	9.6E-1	3.9E-5	9.6E-5
0.375	9.3E-1	-	-	9.3E-1	4.7E-5	1.2E-4
0.5	8.9E-1	-	-	8.9E-1	5.0E-5	1.3E-4
0.625	8.5E-1	-	-	8.5E-1	5.0E-5	1.3E-4
0.75	7.9E-1	-	-	7.9E-1	5.0E-5	1.3E-4
0.875	7.3E-1	-	-	7.3E-1	4.9E-5	1.2E-4
1	6.7E-1	2.3E-4	1.8E-1	6.7E-1	4.8E-5	1.2E-4
1.125	6.0E-1	-	-	6.0E-1	4.7E-5	1.2E-4
1.25	5.4E-1	-	-	5.4E-1	4.6E-5	1.2E-4
1.375	4.7E-1	-	-	4.7E-1	4.4E-5	1.1E-4
1.5	4.2E-1	-	-	4.2E-1	4.3E-5	1.1E-4
1.625	3.6E-1	-	-	3.6E-1	4.2E-5	1.1E-4
1.75	3.1E-1	-	-	3.1E-1	4.1E-5	1.0E-4
1.875	2.7E-1	-	-	2.7E-1	4.0E-5	1.0E-4
2	2.3E-1	3.6E-5	3.4E-1	2.3E-1	3.9E-5	1.0E-4
2.25	1.6E-1	-	-	1.6E-1	3.7E-5	9.4E-5
2.5	1.1E-1	-	-	1.1E-1	3.5E-5	8.9E-5
2.75	7.9E-2	-	-	7.9E-2	3.3E-5	8.4E-5
3	5.4E-2	2.4E-5	1.4E-1	5.4E-2	3.2E-5	8.0E-5
3.25	3.7E-2	-	-	3.6E-2	3.0E-5	7.5E-5
3.5	2.5E-2	-	-	2.4E-2	2.9E-5	7.1E-5
3.75	1.6E-2	-	-	1.6E-2	2.7E-5	6.7E-5
4	1.1E-2	1.7E-5	3.5E-2	1.1E-2	2.6E-5	6.4E-5
4.25	7.2E-3	-	-	6.9E-3	2.5E-5	6.0E-5
4.5	4.7E-3	-	-	4.5E-3	2.4E-5	5.7E-5
4.75	3.1E-3	-	-	2.9E-3	2.2E-5	5.3E-5
5	2.1E-3	1.3E-5	7.1E-3	1.9E-3	2.1E-5	5.0E-5
5.5	9.7E-4	-	-	7.6E-4	1.9E-5	4.5E-5
6	4.9E-4	9.5E-6	1.3E-3	3.1E-4	1.8E-5	4.0E-5
6.5	2.9E-4	-	-	1.2E-4	1.6E-5	3.6E-5
7	2.0E-4	7.2E-6	2.1E-4	5.2E-5	1.4E-5	3.2E-5
7.5	1.6E-4	-	-	2.2E-5	1.3E-5	2.8E-5
8	1.3E-4	5.6E-6	3.4E-5	1.1E-5	1.2E-5	2.5E-5
8.5	1.1E-4	-	-	5.9E-6	1.1E-5	2.2E-5
9	1.0E-4	4.3E-6	6.0E-6	3.8E-6	9.8E-6	2.0E-5
9.5	9.0E-5	-	-	2.9E-6	8.9E-6	1.8E-5
