Radionuclide	V-50
Route of Intake	Ingestion
Material	Sodium metavanadate, fA=0.2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	9.8E-1	1.2E-3	1.8E-3
0.083333	1.0E+0	-	-	9.5E-1	3.5E-3	4.8E-3
0.125	1.0E+0	-	-	9.2E-1	5.5E-3	7.5E-3
0.25	9.9E-1	-	-	8.5E-1	9.3E-3	1.2E-2
0.375	9.7E-1	-	-	8.2E-1	1.1E-2	1.3E-2
0.5	9.4E-1	-	-	7.9E-1	1.1E-2	1.3E-2
0.625	9.1E-1	-	-	7.6E-1	1.1E-2	1.2E-2
0.75	8.7E-1	-	-	7.2E-1	1.1E-2	1.2E-2
0.875	8.2E-1	-	-	6.7E-1	1.1E-2	1.2E-2
1	7.7E-1	4.8E-2	1.8E-1	6.2E-1	1.1E-2	1.1E-2
1.125	7.1E-1	-	-	5.7E-1	1.1E-2	1.1E-2
1.25	6.6E-1	-	-	5.2E-1	1.1E-2	1.1E-2
1.375	6.0E-1	-	-	4.7E-1	1.1E-2	1.0E-2
1.5	5.5E-1	-	-	4.2E-1	1.1E-2	1.0E-2
1.625	5.0E-1	-	-	3.7E-1	1.1E-2	9.8E-3
1.75	4.6E-1	-	-	3.2E-1	1.1E-2	9.5E-3
1.875	4.2E-1	-	-	2.8E-1	1.1E-2	9.3E-3
2	3.8E-1	1.2E-2	3.8E-1	2.5E-1	1.1E-2	9.0E-3
2.25	3.1E-1	-	-	1.8E-1	1.1E-2	8.6E-3
2.5	2.6E-1	-	-	1.4E-1	1.1E-2	8.1E-3
2.75	2.2E-1	-	-	9.8E-2	1.1E-2	7.7E-3
3	1.9E-1	8.2E-3	1.8E-1	7.1E-2	1.1E-2	7.4E-3
3.25	1.7E-1	-	-	5.1E-2	1.1E-2	7.1E-3
3.5	1.6E-1	-	-	3.7E-2	1.1E-2	6.8E-3
3.75	1.4E-1	-	-	2.7E-2	1.2E-2	6.5E-3
4	1.4E-1	6.8E-3	5.1E-2	2.0E-2	1.2E-2	6.2E-3
4.25	1.3E-1	-	-	1.5E-2	1.2E-2	6.0E-3
4.5	1.2E-1	-	-	1.1E-2	1.2E-2	5.7E-3
4.75	1.2E-1	-	-	8.8E-3	1.2E-2	5.5E-3
5	1.2E-1	5.9E-3	1.3E-2	7.1E-3	1.2E-2	5.3E-3
5.5	1.1E-1	-	-	5.2E-3	1.2E-2	5.0E-3
6	1.1E-1	5.2E-3	3.0E-3	4.2E-3	1.2E-2	4.7E-3
6.5	1.1E-1	-	-	3.7E-3	1.2E-2	4.4E-3
7	1.0E-1	4.6E-3	9.1E-4	3.4E-3	1.2E-2	4.2E-3
7.5	1.0E-1	-	-	3.2E-3	1.2E-2	4.0E-3
8	9.9E-2	4.2E-3	4.6E-4	3.0E-3	1.3E-2	3.8E-3
8.5	9.7E-2	-	-	2.9E-3	1.3E-2	3.6E-3
9	9.5E-2	3.8E-3	3.5E-4	2.8E-3	1.3E-2	3.5E-3
9.5	9.3E-2	-	-	2.6E-3	1.3E-2	3.3E-3
10	9.1E-2	3.5E-3	3.0E-4	2.6E-3	1.3E-2	3.2E-3
11	8.7E-2	3.3E-3	2.7E-4	2.4E-3	1.3E-2	3.0E-3
12	8.4E-2	3.0E-3	2.5E-4	2.2E-3	1.3E-2	2.9E-3
13	8.1E-2	2.8E-3	2.3E-4	2.1E-3	1.4E-2	2.7E-3
14	7.8E-2	2.7E-3	2.1E-4	2.0E-3	1.4E-2	2.6E-3
15	7.5E-2	2.5E-3	2.0E-4	1.9E-3	1.4E-2	2.5E-3
16	7.3E-2	2.3E-3	1.8E-4	1.8E-3	1.4E-2	2.4E-3
17	7.0E-2	2.2E-3	1.7E-4	1.7E-3	1.4E-2	2.3E-3
18	6.8E-2	2.1E-3	1.6E-4	1.6E-3	1.4E-2	2.3E-3
19	6.6E-2	2.0E-3	1.5E-4	1.5E-3	1.4E-2	2.2E-3
20	6.4E-2	1.8E-3	1.4E-4	1.5E-3	1.4E-2	2.1E-3
21	6.2E-2	1.7E-3	1.3E-4	1.4E-3	1.4E-2	2.1E-3
22	6.0E-2	1.6E-3	1.3E-4	1.3E-3	1.4E-2	2.0E-3
23	5.9E-2	1.6E-3	1.2E-4	1.3E-3	1.4E-2	2.0E-3
24	5.7E-2	1.5E-3	1.1E-4	1.2E-3	1.4E-2	1.9E-3
25	5.6E-2	1.4E-3	1.1E-4	1.2E-3	1.4E-2	1.9E-3
26	5.4E-2	1.3E-3	1.0E-4	1.1E-3	1.4E-2	1.8E-3
27	5.3E-2	1.3E-3	9.5E-5	1.1E-3	1.4E-2	1.8E-3
28	5.2E-2	1.2E-3	9.0E-5	1.0E-3	1.4E-2	1.7E-3
29	5.0E-2	1.1E-3	8.6E-5	9.8E-4	1.4E-2	1.7E-3
30	4.9E-2	1.1E-3	8.1E-5	9.4E-4	1.4E-2	1.7E-3
31	4.8E-2	1.0E-3	7.7E-5	9.1E-4	1.4E-2	1.6E-3
32	4.7E-2	9.7E-4	7.3E-5	8.7E-4	1.4E-2	1.6E-3
33	4.6E-2	9.3E-4	7.0E-5	8.4E-4	1.4E-2	1.6E-3
34	4.5E-2	8.8E-4	6.6E-5	8.1E-4	1.4E-2	1.5E-3
35	4.4E-2	8.4E-4	6.3E-5	7.8E-4	1.4E-2	1.5E-3
36	4.3E-2	8.0E-4	6.0E-5	7.6E-4	1.4E-2	1.5E-3
37	4.3E-2	7.7E-4	5.7E-5	7.3E-4	1.4E-2	1.5E-3
38	4.2E-2	7.3E-4	5.5E-5	7.1E-4	1.4E-2	1.4E-3
39	4.1E-2	7.0E-4	5.2E-5	6.9E-4	1.4E-2	1.4E-3
40	4.0E-2	6.7E-4	5.0E-5	6.7E-4	1.4E-2	1.4E-3
41	4.0E-2	6.4E-4	4.8E-5	6.5E-4	1.4E-2	1.4E-3
42	3.9E-2	6.1E-4	4.6E-5	6.3E-4	1.4E-2	1.3E-3
43	3.8E-2	5.9E-4	4.4E-5	6.1E-4	1.4E-2	1.3E-3
44	3.8E-2	5.6E-4	4.2E-5	5.9E-4	1.4E-2	1.3E-3
45	3.7E-2	5.4E-4	4.0E-5	5.8E-4	1.4E-2	1.3E-3
46	3.7E-2	5.2E-4	3.8E-5	5.6E-4	1.3E-2	1.3E-3
47	3.6E-2	5.0E-4	3.7E-5	5.5E-4	1.3E-2	1.2E-3
48	3.6E-2	4.8E-4	3.6E-5	5.3E-4	1.3E-2	1.2E-3
49	3.5E-2	4.7E-4	3.4E-5	5.2E-4	1.3E-2	1.2E-3
50	3.5E-2	4.5E-4	3.3E-5	5.1E-4	1.3E-2	1.2E-3
51	3.4E-2	4.3E-4	3.2E-5	5.0E-4	1.3E-2	1.2E-3
52	3.4E-2	4.2E-4	3.1E-5	4.8E-4	1.3E-2	1.2E-3
53	3.3E-2	4.0E-4	2.9E-5	4.7E-4	1.3E-2	1.2E-3
54	3.3E-2	3.9E-4	2.8E-5	4.6E-4	1.3E-2	1.1E-3
55	3.2E-2	3.8E-4	2.8E-5	4.5E-4	1.3E-2	1.1E-3
56	3.2E-2	3.7E-4	2.7E-5	4.5E-4	1.3E-2	1.1E-3
57	3.2E-2	3.6E-4	2.6E-5	4.4E-4	1.3E-2	1.1E-3
58	3.1E-2	3.5E-4	2.5E-5	4.3E-4	1.2E-2	1.1E-3
59	3.1E-2	3.4E-4	2.4E-5	4.2E-4	1.2E-2	1.1E-3
60	3.1E-2	3.3E-4	2.4E-5	4.1E-4	1.2E-2	1.1E-3
61	3.0E-2	3.2E-4	2.3E-5	4.1E-4	1.2E-2	1.1E-3
62	3.0E-2	3.1E-4	2.2E-5	4.0E-4	1.2E-2	1.0E-3
63	3.0E-2	3.0E-4	2.2E-5	3.9E-4	1.2E-2	1.0E-3
64	2.9E-2	2.9E-4	2.1E-5	3.9E-4	1.2E-2	1.0E-3
65	2.9E-2	2.9E-4	2.1E-5	3.8E-4	1.2E-2	1.0E-3
66	2.9E-2	2.8E-4	2.0E-5	3.7E-4	1.2E-2	1.0E-3
