Radionuclide	Sm-155
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.5E-1	4.5E-3	3.2E-2	4.1E-2
0.083333	2.3E-2	4.4E-4	5.7E-3	7.3E-3
0.125	3.6E-3	6.0E-5	9.3E-4	1.2E-3
0.25	1.3E-5	2.1E-7	3.6E-6	4.7E-6
0.375	4.9E-8	7.5E-10	1.4E-8	1.8E-8
0.5	1.8E-10	-	-	-
