Radionuclide	Pr-137
Route of Intake	Inhalation
Material	Aerosols Type S, fA=5E-6
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	4.5E-1	-	1.5E-1	6.0E-2	5.5E-6	8.8E-6
0.083333	2.6E-1	-	9.7E-2	3.3E-2	6.2E-6	1.0E-5
0.125	1.5E-1	-	6.2E-2	1.9E-2	5.3E-6	8.7E-6
0.25	2.8E-2	-	1.5E-2	3.6E-3	1.9E-6	3.2E-6
0.375	5.4E-3	-	3.2E-3	6.9E-4	5.4E-7	8.9E-7
0.5	1.0E-3	-	6.7E-4	1.3E-4	1.3E-7	2.2E-7
0.625	2.0E-4	-	1.4E-4	2.6E-5	3.2E-8	5.2E-8
0.75	3.8E-5	-	2.7E-5	5.2E-6	7.1E-9	1.2E-8
0.875	7.2E-6	-	5.3E-6	1.0E-6	1.6E-9	2.6E-9
1	1.3E-6	1.8E-7	1.0E-6	2.0E-7	3.4E-10	5.6E-10
1.125	2.5E-7	-	1.9E-7	3.9E-8	-	1.2E-10
1.25	4.7E-8	-	3.6E-8	7.7E-9	-	-
1.375	8.6E-9	-	6.6E-9	1.5E-9	-	-
1.5	1.6E-9	-	1.2E-9	3.0E-10	-	-
1.625	2.9E-10	-	2.2E-10	-	-	-
