Radionuclide	Sr-80
Route of Intake	Inhalation
Material	Aerosols Type M, Fuel fragments, all unspecified forms, fA=5E-2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	2.2E-1	-	-	1.8E-2	1.7E-1	5.0E-4
0.083333	1.5E-1	-	-	1.4E-2	1.1E-1	8.2E-4
0.125	1.0E-1	-	-	1.1E-2	7.4E-2	9.1E-4
0.25	3.1E-2	-	-	4.0E-3	2.2E-2	6.0E-4
0.375	9.3E-3	-	-	1.4E-3	6.5E-3	2.7E-4
0.5	2.9E-3	-	-	4.6E-4	1.9E-3	1.0E-4
0.625	8.7E-4	-	-	1.5E-4	5.9E-4	3.6E-5
0.75	2.7E-4	-	-	4.7E-5	1.8E-4	1.2E-5
0.875	8.2E-5	-	-	1.5E-5	5.4E-5	4.0E-6
1	2.5E-5	7.5E-7	7.2E-7	4.5E-6	1.7E-5	1.3E-6
1.125	7.6E-6	-	-	1.4E-6	5.1E-6	4.2E-7
1.25	2.3E-6	-	-	4.0E-7	1.6E-6	1.3E-7
1.375	7.0E-7	-	-	1.2E-7	4.8E-7	4.2E-8
1.5	2.1E-7	-	-	3.5E-8	1.5E-7	1.3E-8
1.625	6.5E-8	-	-	1.0E-8	4.5E-8	4.1E-9
1.75	2.0E-8	-	-	2.8E-9	1.4E-8	1.1E-9
1.875	6.0E-9	-	-	8.1E-10	4.3E-9	3.3E-10
2	1.8E-9	-	2.0E-10	-	1.3E-9	-
2.25	1.7E-10	-	-	-	1.1E-10	-
