Radionuclide	Sr-80
Route of Intake	Inhalation
Material	Aerosols Type S, FAP, PSL, fA=2.5E-3
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	5.2E-1	-	-	1.9E-1	2.6E-2	1.3E-5
0.083333	3.4E-1	-	-	1.4E-1	1.6E-2	2.1E-5
0.125	2.3E-1	-	-	1.0E-1	1.0E-2	2.4E-5
0.25	6.9E-2	-	-	3.8E-2	2.9E-3	1.8E-5
0.375	2.1E-2	-	-	1.3E-2	8.8E-4	8.2E-6
0.5	6.2E-3	-	-	4.3E-3	2.7E-4	3.3E-6
0.625	1.8E-3	-	-	1.4E-3	8.2E-5	1.2E-6
0.75	5.5E-4	-	-	4.4E-4	2.5E-5	4.1E-7
0.875	1.6E-4	-	-	1.3E-4	7.8E-6	1.4E-7
1	4.8E-5	2.5E-8	7.0E-6	4.0E-5	2.4E-6	4.5E-8
1.125	1.4E-5	-	-	1.2E-5	7.4E-7	1.5E-8
1.25	4.0E-6	-	-	3.5E-6	2.3E-7	4.6E-9
1.375	1.2E-6	-	-	1.0E-6	7.0E-8	1.3E-9
1.5	3.3E-7	-	-	2.9E-7	2.1E-8	4.1E-10
1.625	9.3E-8	-	-	8.2E-8	6.6E-9	-
1.75	2.6E-8	-	-	2.3E-8	2.0E-9	-
1.875	7.3E-9	-	-	6.4E-9	5.3E-10	-
2	2.1E-9	-	1.8E-9	1.8E-9	1.6E-10	-
2.25	1.6E-10	-	-	-	-	-
