Radionuclide	Tl-201
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	8.0E-1	-	-	2.7E-1	7.4E-2	9.3E-4	4.0E-4
0.083333	7.8E-1	-	-	3.0E-1	6.8E-2	2.5E-3	9.7E-4
0.125	7.7E-1	-	-	3.1E-1	6.3E-2	4.2E-3	1.6E-3
0.25	7.2E-1	-	-	3.4E-1	5.6E-2	8.6E-3	3.1E-3
0.375	6.8E-1	-	-	3.5E-1	5.2E-2	1.1E-2	4.0E-3
0.5	6.4E-1	-	-	3.6E-1	4.9E-2	1.3E-2	4.5E-3
0.625	6.1E-1	-	-	3.6E-1	4.6E-2	1.4E-2	4.9E-3
0.75	5.7E-1	-	-	3.5E-1	4.4E-2	1.4E-2	5.0E-3
0.875	5.3E-1	-	-	3.4E-1	4.3E-2	1.5E-2	5.1E-3
1	5.0E-1	1.8E-3	5.8E-2	3.2E-1	4.1E-2	1.5E-2	5.1E-3
1.125	4.6E-1	-	-	2.9E-1	4.0E-2	1.4E-2	5.1E-3
1.25	4.2E-1	-	-	2.7E-1	3.8E-2	1.4E-2	5.0E-3
1.375	3.9E-1	-	-	2.4E-1	3.7E-2	1.4E-2	4.9E-3
1.5	3.6E-1	-	-	2.2E-1	3.6E-2	1.4E-2	4.8E-3
1.625	3.3E-1	-	-	2.0E-1	3.4E-2	1.3E-2	4.6E-3
1.75	3.0E-1	-	-	1.7E-1	3.3E-2	1.3E-2	4.5E-3
1.875	2.7E-1	-	-	1.5E-1	3.2E-2	1.3E-2	4.4E-3
2	2.5E-1	1.5E-3	1.4E-1	1.3E-1	3.1E-2	1.2E-2	4.2E-3
2.25	2.0E-1	-	-	1.0E-1	2.9E-2	1.1E-2	3.9E-3
2.5	1.7E-1	-	-	7.5E-2	2.7E-2	1.1E-2	3.7E-3
2.75	1.4E-1	-	-	5.5E-2	2.6E-2	9.9E-3	3.4E-3
3	1.2E-1	1.1E-3	7.1E-2	4.0E-2	2.4E-2	9.2E-3	3.2E-3
3.25	1.1E-1	-	-	2.9E-2	2.3E-2	8.6E-3	3.0E-3
3.5	9.3E-2	-	-	2.1E-2	2.1E-2	8.0E-3	2.8E-3
3.75	8.3E-2	-	-	1.6E-2	2.0E-2	7.4E-3	2.6E-3
4	7.4E-2	8.6E-4	2.3E-2	1.2E-2	1.9E-2	6.9E-3	2.4E-3
4.25	6.7E-2	-	-	8.9E-3	1.8E-2	6.4E-3	2.2E-3
4.5	6.1E-2	-	-	7.0E-3	1.7E-2	6.0E-3	2.1E-3
4.75	5.6E-2	-	-	5.6E-3	1.6E-2	5.6E-3	1.9E-3
5	5.2E-2	6.5E-4	6.4E-3	4.6E-3	1.5E-2	5.2E-3	1.8E-3
5.5	4.5E-2	-	-	3.3E-3	1.3E-2	4.5E-3	1.6E-3
6	3.9E-2	4.9E-4	2.3E-3	2.6E-3	1.1E-2	3.9E-3	1.4E-3
6.5	3.4E-2	-	-	2.1E-3	1.0E-2	3.4E-3	1.2E-3
7	2.9E-2	3.7E-4	1.2E-3	1.8E-3	8.9E-3	2.9E-3	1.0E-3
7.5	2.5E-2	-	-	1.5E-3	7.9E-3	2.5E-3	8.8E-4
8	2.2E-2	2.7E-4	8.0E-4	1.3E-3	7.0E-3	2.2E-3	7.6E-4
8.5	1.9E-2	-	-	1.1E-3	6.2E-3	1.9E-3	6.6E-4
9	1.7E-2	2.1E-4	5.8E-4	9.7E-4	5.5E-3	1.6E-3	5.7E-4
9.5	1.5E-2	-	-	8.4E-4	4.8E-3	1.4E-3	5.0E-4
10	1.3E-2	1.5E-4	4.3E-4	7.3E-4	4.3E-3	1.2E-3	4.3E-4
11	9.8E-3	1.2E-4	3.2E-4	5.4E-4	3.4E-3	9.3E-4	3.2E-4
12	7.5E-3	8.7E-5	2.4E-4	4.0E-4	2.7E-3	7.0E-4	2.4E-4
13	5.7E-3	6.5E-5	1.8E-4	3.0E-4	2.1E-3	5.2E-4	1.8E-4
14	4.4E-3	4.9E-5	1.3E-4	2.3E-4	1.6E-3	3.9E-4	1.4E-4
15	3.3E-3	3.7E-5	9.9E-5	1.7E-4	1.3E-3	2.9E-4	1.0E-4
16	2.6E-3	2.8E-5	7.4E-5	1.3E-4	1.0E-3	2.2E-4	7.7E-5
17	2.0E-3	2.1E-5	5.5E-5	9.5E-5	8.1E-4	1.7E-4	5.8E-5
18	1.5E-3	1.6E-5	4.1E-5	7.1E-5	6.4E-4	1.2E-4	4.3E-5
19	1.2E-3	1.2E-5	3.1E-5	5.3E-5	5.0E-4	9.4E-5	3.3E-5
20	8.8E-4	8.8E-6	2.3E-5	4.0E-5	4.0E-4	7.1E-5	2.5E-5
21	6.8E-4	6.6E-6	1.7E-5	3.0E-5	3.1E-4	5.3E-5	1.8E-5
22	5.2E-4	5.0E-6	1.3E-5	2.3E-5	2.5E-4	4.0E-5	1.4E-5
23	4.0E-4	3.7E-6	9.9E-6	1.7E-5	2.0E-4	3.0E-5	1.0E-5
24	3.1E-4	2.8E-6	7.4E-6	1.3E-5	1.5E-4	2.3E-5	7.8E-6
25	2.4E-4	2.1E-6	5.6E-6	9.6E-6	1.2E-4	1.7E-5	5.9E-6
26	1.8E-4	1.6E-6	4.2E-6	7.2E-6	9.6E-5	1.3E-5	4.4E-6
27	1.4E-4	1.2E-6	3.2E-6	5.5E-6	7.6E-5	9.6E-6	3.3E-6
28	1.1E-4	9.0E-7	2.4E-6	4.1E-6	6.0E-5	7.2E-6	2.5E-6
29	8.5E-5	6.8E-7	1.8E-6	3.1E-6	4.7E-5	5.4E-6	1.9E-6
30	6.6E-5	5.1E-7	1.4E-6	2.3E-6	3.7E-5	4.1E-6	1.4E-6
31	5.1E-5	3.9E-7	1.0E-6	1.8E-6	3.0E-5	3.1E-6	1.1E-6
32	4.0E-5	2.9E-7	7.7E-7	1.3E-6	2.3E-5	2.3E-6	8.1E-7
33	3.1E-5	2.2E-7	5.8E-7	1.0E-6	1.8E-5	1.8E-6	6.1E-7
34	2.4E-5	1.7E-7	4.4E-7	7.6E-7	1.5E-5	1.3E-6	4.6E-7
35	1.9E-5	1.2E-7	3.3E-7	5.8E-7	1.2E-5	1.0E-6	3.5E-7
36	1.4E-5	9.4E-8	2.5E-7	4.4E-7	9.1E-6	7.6E-7	2.6E-7
37	1.1E-5	7.1E-8	1.9E-7	3.3E-7	7.2E-6	5.7E-7	2.0E-7
38	8.7E-6	5.4E-8	1.4E-7	2.5E-7	5.7E-6	4.3E-7	1.5E-7
39	6.8E-6	4.1E-8	1.1E-7	1.9E-7	4.5E-6	3.3E-7	1.1E-7
40	5.3E-6	3.1E-8	8.3E-8	1.4E-7	3.6E-6	2.5E-7	8.6E-8
41	4.1E-6	2.3E-8	6.3E-8	1.1E-7	2.8E-6	1.9E-7	6.5E-8
42	3.2E-6	1.8E-8	4.8E-8	8.3E-8	2.2E-6	1.4E-7	4.9E-8
43	2.5E-6	1.3E-8	3.6E-8	6.3E-8	1.8E-6	1.1E-7	3.7E-8
44	2.0E-6	1.0E-8	2.8E-8	4.8E-8	1.4E-6	8.1E-8	2.8E-8
45	1.5E-6	7.7E-9	2.1E-8	3.6E-8	1.1E-6	6.2E-8	2.2E-8
46	1.2E-6	5.8E-9	1.6E-8	2.8E-8	8.7E-7	4.7E-8	1.6E-8
