Radionuclide	V-47
Route of Intake	Ingestion
Material	Sodium metavanadate, fA=0.2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	2.8E-1	2.7E-1	3.5E-4	4.9E-4
0.083333	7.8E-2	7.4E-2	2.7E-4	3.7E-4
0.125	2.2E-2	2.0E-2	1.2E-4	1.6E-4
0.25	4.7E-4	4.0E-4	4.4E-6	5.7E-6
0.375	1.0E-5	8.4E-6	1.1E-7	1.3E-7
0.5	2.1E-7	1.8E-7	2.5E-9	2.9E-9
0.625	4.4E-9	3.7E-9	-	-
