Radionuclide	I-125
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
15	4.6E-2	9.8E-6	2.3E-4	3.4E-4	4.4E-2	1.7E-3	2.8E-5
16	4.6E-2	9.7E-6	2.0E-4	3.0E-4	4.3E-2	1.7E-3	2.9E-5
17	4.5E-2	9.6E-6	1.8E-4	2.7E-4	4.2E-2	1.6E-3	2.9E-5
18	4.4E-2	9.5E-6	1.6E-4	2.5E-4	4.2E-2	1.6E-3	2.9E-5
19	4.4E-2	9.4E-6	1.4E-4	2.3E-4	4.1E-2	1.6E-3	2.9E-5
20	4.3E-2	9.4E-6	1.3E-4	2.1E-4	4.1E-2	1.5E-3	2.9E-5
21	4.2E-2	9.3E-6	1.2E-4	1.9E-4	4.0E-2	1.5E-3	2.9E-5
22	4.2E-2	9.2E-6	1.1E-4	1.8E-4	3.9E-2	1.5E-3	2.9E-5
23	4.1E-2	9.1E-6	1.0E-4	1.7E-4	3.9E-2	1.5E-3	2.9E-5
24	4.0E-2	9.0E-6	9.8E-5	1.6E-4	3.8E-2	1.4E-3	2.9E-5
25	4.0E-2	8.9E-6	9.3E-5	1.6E-4	3.8E-2	1.4E-3	2.9E-5
26	3.9E-2	8.8E-6	8.8E-5	1.5E-4	3.7E-2	1.4E-3	2.9E-5
27	3.9E-2	8.7E-6	8.5E-5	1.4E-4	3.7E-2	1.4E-3	2.8E-5
28	3.8E-2	8.6E-6	8.1E-5	1.4E-4	3.6E-2	1.4E-3	2.8E-5
29	3.8E-2	8.5E-6	7.9E-5	1.3E-4	3.6E-2	1.3E-3	2.8E-5
30	3.7E-2	8.4E-6	7.6E-5	1.3E-4	3.5E-2	1.3E-3	2.8E-5
31	3.7E-2	8.3E-6	7.4E-5	1.3E-4	3.5E-2	1.3E-3	2.7E-5
32	3.6E-2	8.2E-6	7.2E-5	1.2E-4	3.4E-2	1.3E-3	2.7E-5
33	3.6E-2	8.1E-6	7.1E-5	1.2E-4	3.4E-2	1.2E-3	2.7E-5
34	3.5E-2	8.0E-6	6.9E-5	1.2E-4	3.3E-2	1.2E-3	2.6E-5
35	3.5E-2	7.9E-6	6.8E-5	1.2E-4	3.3E-2	1.2E-3	2.6E-5
36	3.4E-2	7.8E-6	6.6E-5	1.2E-4	3.2E-2	1.2E-3	2.6E-5
37	3.4E-2	7.7E-6	6.5E-5	1.1E-4	3.2E-2	1.2E-3	2.5E-5
38	3.3E-2	7.6E-6	6.4E-5	1.1E-4	3.2E-2	1.2E-3	2.5E-5
39	3.3E-2	7.5E-6	6.3E-5	1.1E-4	3.1E-2	1.1E-3	2.5E-5
40	3.2E-2	7.4E-6	6.2E-5	1.1E-4	3.1E-2	1.1E-3	2.4E-5
41	3.2E-2	7.3E-6	6.1E-5	1.1E-4	3.0E-2	1.1E-3	2.4E-5
42	3.1E-2	7.2E-6	6.0E-5	1.0E-4	3.0E-2	1.1E-3	2.4E-5
43	3.1E-2	7.1E-6	5.9E-5	1.0E-4	3.0E-2	1.1E-3	2.3E-5
44	3.1E-2	7.0E-6	5.8E-5	1.0E-4	2.9E-2	1.0E-3	2.3E-5
45	3.0E-2	6.9E-6	5.7E-5	9.9E-5	2.9E-2	1.0E-3	2.3E-5
46	3.0E-2	6.8E-6	5.6E-5	9.8E-5	2.8E-2	1.0E-3	2.2E-5
47	2.9E-2	6.7E-6	5.5E-5	9.6E-5	2.8E-2	9.9E-4	2.2E-5
48	2.9E-2	6.6E-6	5.4E-5	9.5E-5	2.8E-2	9.8E-4	2.1E-5
49	2.9E-2	6.5E-6	5.3E-5	9.3E-5	2.7E-2	9.6E-4	2.1E-5
50	2.8E-2	6.4E-6	5.3E-5	9.2E-5	2.7E-2	9.4E-4	2.1E-5
51	2.8E-2	6.3E-6	5.2E-5	9.1E-5	2.6E-2	9.3E-4	2.1E-5
52	2.7E-2	6.2E-6	5.1E-5	8.9E-5	2.6E-2	9.1E-4	2.0E-5
53	2.7E-2	6.1E-6	5.0E-5	8.8E-5	2.6E-2	9.0E-4	2.0E-5
54	2.7E-2	6.0E-6	5.0E-5	8.7E-5	2.5E-2	8.9E-4	2.0E-5
55	2.6E-2	5.9E-6	4.9E-5	8.5E-5	2.5E-2	8.7E-4	1.9E-5
56	2.6E-2	5.8E-6	4.8E-5	8.4E-5	2.5E-2	8.6E-4	1.9E-5
57	2.6E-2	5.8E-6	4.7E-5	8.3E-5	2.4E-2	8.4E-4	1.9E-5
58	2.5E-2	5.7E-6	4.7E-5	8.2E-5	2.4E-2	8.3E-4	1.8E-5
59	2.5E-2	5.6E-6	4.6E-5	8.0E-5	2.4E-2	8.2E-4	1.8E-5
60	2.5E-2	5.5E-6	4.5E-5	7.9E-5	2.3E-2	8.0E-4	1.8E-5
61	2.4E-2	5.4E-6	4.5E-5	7.8E-5	2.3E-2	7.9E-4	1.7E-5
62	2.4E-2	5.3E-6	4.4E-5	7.7E-5	2.3E-2	7.8E-4	1.7E-5
63	2.4E-2	5.3E-6	4.3E-5	7.6E-5	2.2E-2	7.6E-4	1.7E-5
64	2.3E-2	5.2E-6	4.3E-5	7.5E-5	2.2E-2	7.5E-4	1.7E-5
65	2.3E-2	5.1E-6	4.2E-5	7.4E-5	2.2E-2	7.4E-4	1.6E-5
66	2.3E-2	5.0E-6	4.1E-5	7.2E-5	2.2E-2	7.3E-4	1.6E-5
67	2.2E-2	4.9E-6	4.1E-5	7.1E-5	2.1E-2	7.2E-4	1.6E-5
68	2.2E-2	4.9E-6	4.0E-5	7.0E-5	2.1E-2	7.0E-4	1.6E-5
69	2.2E-2	4.8E-6	4.0E-5	6.9E-5	2.1E-2	6.9E-4	1.5E-5
70	2.1E-2	4.7E-6	3.9E-5	6.8E-5	2.0E-2	6.8E-4	1.5E-5
71	2.1E-2	4.6E-6	3.8E-5	6.7E-5	2.0E-2	6.7E-4	1.5E-5
72	2.1E-2	4.6E-6	3.8E-5	6.6E-5	2.0E-2	6.6E-4	1.5E-5
73	2.1E-2	4.5E-6	3.7E-5	6.5E-5	2.0E-2	6.5E-4	1.4E-5
74	2.0E-2	4.4E-6	3.7E-5	6.4E-5	1.9E-2	6.4E-4	1.4E-5
75	2.0E-2	4.4E-6	3.6E-5	6.3E-5	1.9E-2	6.3E-4	1.4E-5
76	2.0E-2	4.3E-6	3.6E-5	6.2E-5	1.9E-2	6.2E-4	1.4E-5
77	1.9E-2	4.2E-6	3.5E-5	6.2E-5	1.9E-2	6.1E-4	1.3E-5
78	1.9E-2	4.2E-6	3.5E-5	6.1E-5	1.8E-2	6.0E-4	1.3E-5
79	1.9E-2	4.1E-6	3.4E-5	6.0E-5	1.8E-2	5.9E-4	1.3E-5
80	1.9E-2	4.0E-6	3.4E-5	5.9E-5	1.8E-2	5.8E-4	1.3E-5
81	1.8E-2	4.0E-6	3.3E-5	5.8E-5	1.8E-2	5.7E-4	1.3E-5
82	1.8E-2	3.9E-6	3.3E-5	5.7E-5	1.7E-2	5.6E-4	1.2E-5
83	1.8E-2	3.9E-6	3.2E-5	5.6E-5	1.7E-2	5.5E-4	1.2E-5
84	1.8E-2	3.8E-6	3.2E-5	5.6E-5	1.7E-2	5.4E-4	1.2E-5
85	1.7E-2	3.7E-6	3.1E-5	5.5E-5	1.7E-2	5.3E-4	1.2E-5
86	1.7E-2	3.7E-6	3.1E-5	5.4E-5	1.6E-2	5.3E-4	1.2E-5
87	1.7E-2	3.6E-6	3.0E-5	5.3E-5	1.6E-2	5.2E-4	1.1E-5
88	1.7E-2	3.6E-6	3.0E-5	5.2E-5	1.6E-2	5.1E-4	1.1E-5
89	1.7E-2	3.5E-6	2.9E-5	5.2E-5	1.6E-2	5.0E-4	1.1E-5
90	1.6E-2	3.5E-6	2.9E-5	5.1E-5	1.6E-2	4.9E-4	1.1E-5
91	1.6E-2	3.4E-6	2.9E-5	5.0E-5	1.5E-2	4.8E-4	1.1E-5
92	1.6E-2	3.4E-6	2.8E-5	4.9E-5	1.5E-2	4.8E-4	1.1E-5
93	1.6E-2	3.3E-6	2.8E-5	4.9E-5	1.5E-2	4.7E-4	1.0E-5
94	1.5E-2	3.3E-6	2.7E-5	4.8E-5	1.5E-2	4.6E-4	1.0E-5
95	1.5E-2	3.2E-6	2.7E-5	4.7E-5	1.5E-2	4.5E-4	1.0E-5
96	1.5E-2	3.2E-6	2.7E-5	4.6E-5	1.4E-2	4.5E-4	9.9E-6
97	1.5E-2	3.1E-6	2.6E-5	4.6E-5	1.4E-2	4.4E-4	9.8E-6
98	1.5E-2	3.1E-6	2.6E-5	4.5E-5	1.4E-2	4.3E-4	9.6E-6
99	1.4E-2	3.0E-6	2.5E-5	4.4E-5	1.4E-2	4.3E-4	9.4E-6
100	1.4E-2	3.0E-6	2.5E-5	4.4E-5	1.4E-2	4.2E-4	9.3E-6
110	1.2E-2	2.6E-6	2.2E-5	3.8E-5	1.2E-2	3.6E-4	7.9E-6
120	1.1E-2	2.2E-6	1.9E-5	3.3E-5	1.0E-2	3.0E-4	6.7E-6
130	9.5E-3	1.9E-6	1.6E-5	2.8E-5	9.0E-3	2.6E-4	5.7E-6
140	8.3E-3	1.6E-6	1.4E-5	2.4E-5	7.9E-3	2.2E-4	4.9E-6
150	7.2E-3	1.4E-6	1.2E-5	2.1E-5	6.9E-3	1.9E-4	4.1E-6
160	6.3E-3	1.2E-6	1.0E-5	1.8E-5	6.0E-3	1.6E-4	3.5E-6
170	5.5E-3	1.0E-6	8.9E-6	1.6E-5	5.3E-3	1.4E-4	3.0E-6
180	4.8E-3	8.9E-7	7.7E-6	1.3E-5	4.6E-3	1.2E-4	2.6E-6
190	4.2E-3	7.6E-7	6.6E-6	1.2E-5	4.0E-3	9.9E-5	2.2E-6
200	3.7E-3	6.6E-7	5.7E-6	9.9E-6	3.5E-3	8.4E-5	1.9E-6
210	3.2E-3	5.7E-7	4.9E-6	8.6E-6	3.1E-3	7.2E-5	1.6E-6
220	2.8E-3	4.9E-7	4.2E-6	7.4E-6	2.7E-3	6.1E-5	1.4E-6
230	2.5E-3	4.2E-7	3.7E-6	6.4E-6	2.4E-3	5.2E-5	1.2E-6
240	2.2E-3	3.6E-7	3.2E-6	5.5E-6	2.1E-3	4.5E-5	9.9E-7
250	1.9E-3	3.1E-7	2.7E-6	4.7E-6	1.8E-3	3.8E-5	8.4E-7
260	1.7E-3	2.7E-7	2.3E-6	4.1E-6	1.6E-3	3.3E-5	7.2E-7
270	1.5E-3	2.3E-7	2.0E-6	3.5E-6	1.4E-3	2.8E-5	6.2E-7
280	1.3E-3	2.0E-7	1.7E-6	3.0E-6	1.2E-3	2.4E-5	5.3E-7
290	1.1E-3	1.8E-7	1.5E-6	2.6E-6	1.1E-3	2.0E-5	4.5E-7
300	9.8E-4	1.5E-7	1.3E-6	2.3E-6	9.4E-4	1.7E-5	3.9E-7
310	8.6E-4	1.3E-7	1.1E-6	2.0E-6	8.2E-4	1.5E-5	3.3E-7
320	7.5E-4	1.1E-7	9.7E-7	1.7E-6	7.2E-4	1.3E-5	2.8E-7
330	6.6E-4	9.9E-8	8.3E-7	1.5E-6	6.3E-4	1.1E-5	2.4E-7
340	5.8E-4	8.5E-8	7.2E-7	1.3E-6	5.6E-4	9.4E-6	2.1E-7
350	5.1E-4	7.4E-8	6.2E-7	1.1E-6	4.9E-4	8.1E-6	1.8E-7
360	4.5E-4	6.4E-8	5.4E-7	9.3E-7	4.3E-4	6.9E-6	1.5E-7
365	4.2E-4	6.0E-8	5.0E-7	8.7E-7	4.0E-4	6.4E-6	1.4E-7
370	3.9E-4	5.6E-8	4.6E-7	8.0E-7	3.8E-4	6.0E-6	1.3E-7
380	3.4E-4	4.8E-8	4.0E-7	6.9E-7	3.3E-4	5.1E-6	1.1E-7
390	3.0E-4	4.2E-8	3.4E-7	6.0E-7	2.9E-4	4.4E-6	9.7E-8
400	2.7E-4	3.7E-8	3.0E-7	5.2E-7	2.6E-4	3.8E-6	8.3E-8
410	2.3E-4	3.2E-8	2.6E-7	4.4E-7	2.2E-4	3.3E-6	7.2E-8
420	2.0E-4	2.8E-8	2.2E-7	3.8E-7	2.0E-4	2.8E-6	6.2E-8
430	1.8E-4	2.4E-8	1.9E-7	3.3E-7	1.7E-4	2.4E-6	5.3E-8
440	1.6E-4	2.1E-8	1.6E-7	2.9E-7	1.5E-4	2.1E-6	4.6E-8
450	1.4E-4	1.8E-8	1.4E-7	2.5E-7	1.3E-4	1.8E-6	3.9E-8
460	1.2E-4	1.6E-8	1.2E-7	2.1E-7	1.2E-4	1.5E-6	3.4E-8
470	1.1E-4	1.4E-8	1.1E-7	1.8E-7	1.0E-4	1.3E-6	2.9E-8
480	9.5E-5	1.2E-8	9.1E-8	1.6E-7	9.2E-5	1.1E-6	2.5E-8
490	8.4E-5	1.1E-8	7.8E-8	1.4E-7	8.1E-5	9.9E-7	2.2E-8
500	7.4E-5	9.2E-9	6.8E-8	1.2E-7	7.1E-5	8.6E-7	1.9E-8
510	6.5E-5	8.0E-9	5.8E-8	1.0E-7	6.3E-5	7.4E-7	1.6E-8
520	5.7E-5	7.0E-9	5.0E-8	8.8E-8	5.5E-5	6.4E-7	1.4E-8
530	5.0E-5	6.1E-9	4.3E-8	7.6E-8	4.9E-5	5.5E-7	1.2E-8
540	4.4E-5	5.4E-9	3.7E-8	6.5E-8	4.3E-5	4.8E-7	1.1E-8
550	3.9E-5	4.7E-9	3.2E-8	5.6E-8	3.8E-5	4.2E-7	9.1E-9
560	3.4E-5	4.1E-9	2.8E-8	4.9E-8	3.3E-5	3.6E-7	7.9E-9
570	3.0E-5	3.6E-9	2.4E-8	4.2E-8	2.9E-5	3.1E-7	6.8E-9
580	2.7E-5	3.1E-9	2.1E-8	3.6E-8	2.6E-5	2.7E-7	5.9E-9
590	2.4E-5	2.7E-9	1.8E-8	3.1E-8	2.3E-5	2.3E-7	5.1E-9
600	2.1E-5	2.4E-9	1.5E-8	2.7E-8	2.0E-5	2.0E-7	4.5E-9
610	1.8E-5	2.1E-9	1.3E-8	2.3E-8	1.8E-5	1.8E-7	3.9E-9
620	1.6E-5	1.8E-9	1.2E-8	2.0E-8	1.6E-5	1.5E-7	3.4E-9
630	1.4E-5	1.6E-9	9.9E-9	1.7E-8	1.4E-5	1.3E-7	2.9E-9
640	1.3E-5	1.4E-9	8.6E-9	1.5E-8	1.2E-5	1.2E-7	2.5E-9
650	1.1E-5	1.2E-9	7.4E-9	1.3E-8	1.1E-5	1.0E-7	2.2E-9
660	9.9E-6	1.1E-9	6.4E-9	1.1E-8	9.5E-6	8.8E-8	1.9E-9
670	8.7E-6	9.6E-10	5.5E-9	9.6E-9	8.4E-6	7.7E-8	1.7E-9
680	7.7E-6	8.4E-10	4.8E-9	8.3E-9	7.4E-6	6.7E-8	1.5E-9
690	6.8E-6	7.4E-10	4.1E-9	7.2E-9	6.6E-6	5.8E-8	1.3E-9
700	6.0E-6	6.5E-10	3.5E-9	6.2E-9	5.8E-6	5.1E-8	1.1E-9
710	5.3E-6	5.7E-10	3.1E-9	5.3E-9	5.1E-6	4.4E-8	9.7E-10
720	4.7E-6	5.0E-10	2.6E-9	4.6E-9	4.5E-6	3.9E-8	8.4E-10
730	4.1E-6	4.4E-10	2.3E-9	4.0E-9	4.0E-6	3.4E-8	7.4E-10
740	3.7E-6	3.9E-10	2.0E-9	3.4E-9	3.5E-6	3.0E-8	6.4E-10
750	3.2E-6	3.4E-10	1.7E-9	3.0E-9	3.1E-6	2.6E-8	5.6E-10
760	2.9E-6	3.0E-10	1.5E-9	2.6E-9	2.8E-6	2.3E-8	4.9E-10
770	2.5E-6	2.7E-10	1.3E-9	2.2E-9	2.5E-6	2.0E-8	4.3E-10
780	2.2E-6	2.3E-10	1.1E-9	1.9E-9	2.2E-6	1.7E-8	3.8E-10
790	2.0E-6	2.1E-10	9.4E-10	1.6E-9	1.9E-6	1.5E-8	3.3E-10
800	1.8E-6	1.8E-10	8.1E-10	1.4E-9	1.7E-6	1.3E-8	2.9E-10
810	1.6E-6	1.6E-10	7.0E-10	1.2E-9	1.5E-6	1.2E-8	2.5E-10
820	1.4E-6	1.4E-10	6.0E-10	1.1E-9	1.3E-6	1.0E-8	2.2E-10
830	1.2E-6	1.2E-10	5.2E-10	9.2E-10	1.2E-6	8.9E-9	1.9E-10
840	1.1E-6	1.1E-10	4.5E-10	7.9E-10	1.0E-6	7.8E-9	1.7E-10
850	9.5E-7	-	3.9E-10	6.8E-10	9.2E-7	6.9E-9	1.5E-10
860	8.4E-7	-	3.4E-10	5.9E-10	8.2E-7	6.0E-9	1.3E-10
870	7.5E-7	-	2.9E-10	5.1E-10	7.2E-7	5.3E-9	1.1E-10
880	6.6E-7	-	2.5E-10	4.4E-10	6.4E-7	4.6E-9	1.0E-10
890	5.9E-7	-	2.2E-10	3.8E-10	5.7E-7	4.1E-9	-
900	5.2E-7	-	1.9E-10	3.3E-10	5.0E-7	3.6E-9	-
910	4.6E-7	-	1.6E-10	2.8E-10	4.5E-7	3.1E-9	-
920	4.1E-7	-	1.4E-10	2.4E-10	3.9E-7	2.8E-9	-
930	3.6E-7	-	1.2E-10	2.1E-10	3.5E-7	2.4E-9	-
940	3.2E-7	-	1.0E-10	1.8E-10	3.1E-7	2.1E-9	-
950	2.8E-7	-	-	1.6E-10	2.7E-7	1.9E-9	-
960	2.5E-7	-	-	1.4E-10	2.4E-7	1.7E-9	-
970	2.2E-7	-	-	1.2E-10	2.2E-7	1.5E-9	-
980	2.0E-7	-	-	1.0E-10	1.9E-7	1.3E-9	-
990	1.8E-7	-	-	-	1.7E-7	1.1E-9	-
1000	1.6E-7	-	-	-	1.5E-7	1.0E-9	-
1010	1.4E-7	-	-	-	1.3E-7	8.8E-10	-
1020	1.2E-7	-	-	-	1.2E-7	7.8E-10	-
1030	1.1E-7	-	-	-	1.0E-7	6.8E-10	-
1040	9.6E-8	-	-	-	9.3E-8	6.0E-10	-
1050	8.5E-8	-	-	-	8.2E-8	5.3E-10	-
1060	7.5E-8	-	-	-	7.3E-8	4.7E-10	-
1070	6.7E-8	-	-	-	6.5E-8	4.1E-10	-
1080	5.9E-8	-	-	-	5.7E-8	3.7E-10	-
1090	5.3E-8	-	-	-	5.1E-8	3.2E-10	-
1095	5.0E-8	-	-	-	4.8E-8	3.0E-10	-
1100	4.7E-8	-	-	-	4.5E-8	2.9E-10	-
1200	1.4E-8	-	-	-	1.4E-8	-	-
1300	4.3E-9	-	-	-	4.2E-9	-	-
1400	1.3E-9	-	-	-	1.3E-9	-	-
1500	4.0E-10	-	-	-	3.9E-10	-	-
1600	1.2E-10	-	-	-	1.2E-10	-	-
