Radionuclide	Mo-101
Route of Intake	Inhalation
Material	Aerosols Type M, Oxide and all unspecified forms, fA=0.18
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Liver*
0.041667	4.5E-2	1.5E-2	5.9E-3	1.0E-4
0.083333	2.5E-3	9.2E-4	3.2E-4	1.7E-5
0.125	1.5E-4	5.7E-5	1.8E-5	1.9E-6
0.25	2.8E-8	1.3E-8	3.2E-9	8.6E-10
