Radionuclide	I-124
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
51	1.5E-5	2.7E-9	2.8E-8	4.9E-8	1.5E-5	3.5E-7	7.7E-9
52	1.3E-5	2.3E-9	2.4E-8	4.2E-8	1.2E-5	3.0E-7	6.5E-9
53	1.1E-5	2.0E-9	2.0E-8	3.5E-8	1.0E-5	2.5E-7	5.5E-9
54	9.2E-6	1.7E-9	1.7E-8	3.0E-8	8.8E-6	2.1E-7	4.6E-9
55	7.7E-6	1.4E-9	1.4E-8	2.5E-8	7.5E-6	1.8E-7	3.9E-9
56	6.5E-6	1.2E-9	1.2E-8	2.1E-8	6.3E-6	1.5E-7	3.3E-9
57	5.5E-6	1.0E-9	1.0E-8	1.8E-8	5.3E-6	1.3E-7	2.8E-9
58	4.7E-6	8.4E-10	8.7E-9	1.5E-8	4.5E-6	1.1E-7	2.3E-9
59	4.0E-6	7.1E-10	7.3E-9	1.3E-8	3.8E-6	9.0E-8	2.0E-9
60	3.3E-6	6.0E-10	6.2E-9	1.1E-8	3.2E-6	7.6E-8	1.7E-9
61	2.8E-6	5.1E-10	5.2E-9	9.1E-9	2.7E-6	6.4E-8	1.4E-9
62	2.4E-6	4.3E-10	4.4E-9	7.7E-9	2.3E-6	5.4E-8	1.2E-9
63	2.0E-6	3.6E-10	3.7E-9	6.5E-9	2.0E-6	4.5E-8	1.0E-9
64	1.7E-6	3.1E-10	3.2E-9	5.5E-9	1.6E-6	3.8E-8	8.5E-10
65	1.4E-6	2.6E-10	2.7E-9	4.6E-9	1.4E-6	3.2E-8	7.1E-10
66	1.2E-6	2.2E-10	2.2E-9	3.9E-9	1.2E-6	2.7E-8	6.0E-10
67	1.0E-6	1.8E-10	1.9E-9	3.3E-9	1.0E-6	2.3E-8	5.1E-10
68	8.7E-7	1.6E-10	1.6E-9	2.8E-9	8.4E-7	1.9E-8	4.3E-10
69	7.4E-7	1.3E-10	1.4E-9	2.4E-9	7.1E-7	1.6E-8	3.6E-10
70	6.2E-7	1.1E-10	1.1E-9	2.0E-9	6.0E-7	1.4E-8	3.1E-10
71	5.3E-7	-	9.6E-10	1.7E-9	5.1E-7	1.2E-8	2.6E-10
72	4.5E-7	-	8.1E-10	1.4E-9	4.3E-7	9.8E-9	2.2E-10
73	3.8E-7	-	6.9E-10	1.2E-9	3.6E-7	8.3E-9	1.8E-10
74	3.2E-7	-	5.8E-10	1.0E-9	3.1E-7	7.0E-9	1.5E-10
75	2.7E-7	-	4.9E-10	8.5E-10	2.6E-7	5.9E-9	1.3E-10
76	2.3E-7	-	4.1E-10	7.2E-10	2.2E-7	5.0E-9	1.1E-10
77	1.9E-7	-	3.5E-10	6.1E-10	1.9E-7	4.2E-9	-
78	1.6E-7	-	3.0E-10	5.1E-10	1.6E-7	3.5E-9	-
79	1.4E-7	-	2.5E-10	4.3E-10	1.3E-7	3.0E-9	-
80	1.2E-7	-	2.1E-10	3.7E-10	1.1E-7	2.5E-9	-
81	9.8E-8	-	1.8E-10	3.1E-10	9.5E-8	2.1E-9	-
82	8.3E-8	-	1.5E-10	2.6E-10	8.0E-8	1.8E-9	-
83	7.0E-8	-	1.3E-10	2.2E-10	6.8E-8	1.5E-9	-
84	5.9E-8	-	1.1E-10	1.9E-10	5.7E-8	1.3E-9	-
85	5.0E-8	-	-	1.6E-10	4.9E-8	1.1E-9	-
86	4.2E-8	-	-	1.3E-10	4.1E-8	9.1E-10	-
87	3.6E-8	-	-	1.1E-10	3.5E-8	7.7E-10	-
88	3.0E-8	-	-	-	2.9E-8	6.5E-10	-
89	2.6E-8	-	-	-	2.5E-8	5.5E-10	-
90	2.2E-8	-	-	-	2.1E-8	4.6E-10	-
91	1.8E-8	-	-	-	1.8E-8	3.9E-10	-
92	1.5E-8	-	-	-	1.5E-8	3.3E-10	-
93	1.3E-8	-	-	-	1.3E-8	2.8E-10	-
94	1.1E-8	-	-	-	1.1E-8	2.3E-10	-
95	9.4E-9	-	-	-	9.0E-9	2.0E-10	-
96	7.9E-9	-	-	-	7.6E-9	1.7E-10	-
97	6.7E-9	-	-	-	6.5E-9	1.4E-10	-
98	5.7E-9	-	-	-	5.5E-9	1.2E-10	-
99	4.8E-9	-	-	-	4.6E-9	-	-
100	4.0E-9	-	-	-	3.9E-9	-	-
110	7.5E-10	-	-	-	7.3E-10	-	-
120	1.4E-10	-	-	-	1.4E-10	-	-
