Radionuclide	I-124
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
2.75	4.2E-1	-	-	4.9E-2	3.7E-1	1.8E-3	1.1E-5
3	3.9E-1	2.1E-4	4.5E-2	4.1E-2	3.5E-1	1.7E-3	1.1E-5
3.25	3.7E-1	-	-	3.5E-2	3.3E-1	1.6E-3	1.1E-5
3.5	3.5E-1	-	-	3.0E-2	3.1E-1	1.6E-3	1.1E-5
3.75	3.3E-1	-	-	2.6E-2	3.0E-1	1.5E-3	1.1E-5
4	3.1E-1	1.0E-4	2.2E-2	2.2E-2	2.8E-1	1.5E-3	1.1E-5
4.25	2.9E-1	-	-	2.0E-2	2.7E-1	1.4E-3	1.1E-5
4.5	2.8E-1	-	-	1.8E-2	2.6E-1	1.4E-3	1.1E-5
4.75	2.6E-1	-	-	1.6E-2	2.5E-1	1.3E-3	1.1E-5
5	2.5E-1	7.3E-5	1.2E-2	1.4E-2	2.3E-1	1.3E-3	1.1E-5
5.5	2.3E-1	-	-	1.2E-2	2.1E-1	1.2E-3	1.1E-5
6	2.0E-1	5.3E-5	7.3E-3	9.6E-3	1.9E-1	1.1E-3	1.1E-5
6.5	1.8E-1	-	-	8.0E-3	1.8E-1	1.0E-3	1.0E-5
7	1.7E-1	3.9E-5	4.9E-3	6.7E-3	1.6E-1	9.3E-4	1.0E-5
7.5	1.5E-1	-	-	5.6E-3	1.5E-1	8.6E-4	9.8E-6
8	1.4E-1	3.0E-5	3.4E-3	4.7E-3	1.3E-1	8.0E-4	9.4E-6
8.5	1.3E-1	-	-	3.9E-3	1.2E-1	7.4E-4	9.0E-6
9	1.2E-1	2.2E-5	2.4E-3	3.3E-3	1.1E-1	6.8E-4	8.6E-6
9.5	1.0E-1	-	-	2.8E-3	1.0E-1	6.3E-4	8.1E-6
10	9.6E-2	1.7E-5	1.7E-3	2.4E-3	9.3E-2	5.8E-4	7.7E-6
11	8.0E-2	1.3E-5	1.2E-3	1.7E-3	7.8E-2	4.9E-4	6.9E-6
12	6.7E-2	1.0E-5	8.5E-4	1.2E-3	6.5E-2	4.2E-4	6.2E-6
13	5.6E-2	8.2E-6	6.1E-4	8.7E-4	5.5E-2	3.6E-4	5.4E-6
14	4.7E-2	6.6E-6	4.4E-4	6.3E-4	4.6E-2	3.0E-4	4.8E-6
15	3.9E-2	5.3E-6	3.2E-4	4.6E-4	3.9E-2	2.6E-4	4.2E-6
16	3.3E-2	4.3E-6	2.3E-4	3.4E-4	3.3E-2	2.2E-4	3.7E-6
17	2.8E-2	3.5E-6	1.7E-4	2.5E-4	2.7E-2	1.8E-4	3.2E-6
18	2.4E-2	2.9E-6	1.3E-4	1.9E-4	2.3E-2	1.6E-4	2.8E-6
19	2.0E-2	2.4E-6	9.4E-5	1.4E-4	2.0E-2	1.3E-4	2.4E-6
20	1.7E-2	2.0E-6	7.1E-5	1.1E-4	1.7E-2	1.1E-4	2.1E-6
21	1.4E-2	1.6E-6	5.4E-5	8.3E-5	1.4E-2	9.5E-5	1.8E-6
22	1.2E-2	1.4E-6	4.2E-5	6.5E-5	1.2E-2	8.0E-5	1.5E-6
23	1.0E-2	1.1E-6	3.2E-5	5.1E-5	9.9E-3	6.8E-5	1.3E-6
24	8.5E-3	9.6E-7	2.5E-5	4.0E-5	8.4E-3	5.8E-5	1.1E-6
25	7.2E-3	8.0E-7	2.0E-5	3.2E-5	7.1E-3	4.9E-5	9.5E-7
26	6.1E-3	6.7E-7	1.6E-5	2.6E-5	6.0E-3	4.1E-5	8.2E-7
27	5.1E-3	5.7E-7	1.3E-5	2.1E-5	5.1E-3	3.5E-5	7.0E-7
28	4.3E-3	4.8E-7	1.0E-5	1.7E-5	4.3E-3	3.0E-5	5.9E-7
29	3.7E-3	4.0E-7	8.5E-6	1.4E-5	3.6E-3	2.5E-5	5.1E-7
30	3.1E-3	3.4E-7	7.0E-6	1.2E-5	3.1E-3	2.1E-5	4.3E-7
31	2.6E-3	2.9E-7	5.7E-6	9.6E-6	2.6E-3	1.8E-5	3.7E-7
32	2.2E-3	2.4E-7	4.7E-6	8.0E-6	2.2E-3	1.5E-5	3.1E-7
33	1.9E-3	2.1E-7	3.9E-6	6.6E-6	1.8E-3	1.3E-5	2.7E-7
34	1.6E-3	1.7E-7	3.3E-6	5.5E-6	1.6E-3	1.1E-5	2.3E-7
35	1.3E-3	1.5E-7	2.7E-6	4.6E-6	1.3E-3	9.2E-6	1.9E-7
36	1.1E-3	1.2E-7	2.3E-6	3.9E-6	1.1E-3	7.8E-6	1.6E-7
37	9.5E-4	1.1E-7	1.9E-6	3.2E-6	9.4E-4	6.6E-6	1.4E-7
38	8.0E-4	8.9E-8	1.6E-6	2.7E-6	8.0E-4	5.6E-6	1.2E-7
39	6.8E-4	7.5E-8	1.3E-6	2.3E-6	6.7E-4	4.7E-6	1.0E-7
40	5.8E-4	6.4E-8	1.1E-6	1.9E-6	5.7E-4	4.0E-6	8.5E-8
41	4.9E-4	5.4E-8	9.5E-7	1.6E-6	4.8E-4	3.4E-6	7.2E-8
42	4.1E-4	4.5E-8	8.0E-7	1.4E-6	4.1E-4	2.9E-6	6.1E-8
43	3.5E-4	3.8E-8	6.7E-7	1.2E-6	3.4E-4	2.4E-6	5.2E-8
44	2.9E-4	3.2E-8	5.6E-7	9.7E-7	2.9E-4	2.1E-6	4.4E-8
45	2.5E-4	2.7E-8	4.8E-7	8.2E-7	2.5E-4	1.7E-6	3.7E-8
46	2.1E-4	2.3E-8	4.0E-7	6.9E-7	2.1E-4	1.5E-6	3.1E-8
47	1.8E-4	2.0E-8	3.4E-7	5.8E-7	1.8E-4	1.2E-6	2.7E-8
48	1.5E-4	1.7E-8	2.9E-7	4.9E-7	1.5E-4	1.1E-6	2.3E-8
49	1.3E-4	1.4E-8	2.4E-7	4.1E-7	1.3E-4	8.9E-7	1.9E-8
50	1.1E-4	1.2E-8	2.0E-7	3.5E-7	1.1E-4	7.6E-7	1.6E-8
51	9.1E-5	1.0E-8	1.7E-7	3.0E-7	9.0E-5	6.4E-7	1.4E-8
52	7.7E-5	8.5E-9	1.4E-7	2.5E-7	7.6E-5	5.4E-7	1.2E-8
53	6.5E-5	7.2E-9	1.2E-7	2.1E-7	6.4E-5	4.6E-7	9.8E-9
54	5.5E-5	6.1E-9	1.0E-7	1.8E-7	5.4E-5	3.9E-7	8.3E-9
55	4.6E-5	5.1E-9	8.7E-8	1.5E-7	4.6E-5	3.3E-7	7.1E-9
56	3.9E-5	4.3E-9	7.4E-8	1.3E-7	3.9E-5	2.8E-7	6.0E-9
57	3.3E-5	3.7E-9	6.2E-8	1.1E-7	3.3E-5	2.4E-7	5.1E-9
58	2.8E-5	3.1E-9	5.2E-8	9.0E-8	2.8E-5	2.0E-7	4.3E-9
59	2.4E-5	2.6E-9	4.4E-8	7.6E-8	2.3E-5	1.7E-7	3.6E-9
60	2.0E-5	2.2E-9	3.7E-8	6.4E-8	2.0E-5	1.4E-7	3.1E-9
61	1.7E-5	1.9E-9	3.2E-8	5.4E-8	1.7E-5	1.2E-7	2.6E-9
62	1.4E-5	1.6E-9	2.7E-8	4.6E-8	1.4E-5	1.0E-7	2.2E-9
63	1.2E-5	1.3E-9	2.3E-8	3.9E-8	1.2E-5	8.7E-8	1.9E-9
64	1.0E-5	1.1E-9	1.9E-8	3.3E-8	1.0E-5	7.3E-8	1.6E-9
65	8.6E-6	9.6E-10	1.6E-8	2.8E-8	8.5E-6	6.2E-8	1.3E-9
66	7.3E-6	8.1E-10	1.4E-8	2.3E-8	7.2E-6	5.3E-8	1.1E-9
67	6.2E-6	6.9E-10	1.1E-8	2.0E-8	6.1E-6	4.4E-8	9.6E-10
68	5.2E-6	5.8E-10	9.7E-9	1.7E-8	5.2E-6	3.8E-8	8.1E-10
69	4.4E-6	4.9E-10	8.2E-9	1.4E-8	4.4E-6	3.2E-8	6.9E-10
70	3.7E-6	4.2E-10	6.9E-9	1.2E-8	3.7E-6	2.7E-8	5.8E-10
71	3.1E-6	3.5E-10	5.8E-9	1.0E-8	3.1E-6	2.3E-8	4.9E-10
72	2.7E-6	3.0E-10	4.9E-9	8.5E-9	2.6E-6	1.9E-8	4.2E-10
73	2.3E-6	2.5E-10	4.2E-9	7.1E-9	2.2E-6	1.6E-8	3.5E-10
74	1.9E-6	2.1E-10	3.5E-9	6.0E-9	1.9E-6	1.4E-8	3.0E-10
75	1.6E-6	1.8E-10	3.0E-9	5.1E-9	1.6E-6	1.2E-8	2.5E-10
76	1.4E-6	1.5E-10	2.5E-9	4.3E-9	1.3E-6	9.9E-9	2.1E-10
77	1.1E-6	1.3E-10	2.1E-9	3.6E-9	1.1E-6	8.4E-9	1.8E-10
78	9.7E-7	1.1E-10	1.8E-9	3.1E-9	9.6E-7	7.1E-9	1.5E-10
79	8.2E-7	-	1.5E-9	2.6E-9	8.1E-7	6.0E-9	1.3E-10
80	6.9E-7	-	1.3E-9	2.2E-9	6.9E-7	5.1E-9	1.1E-10
81	5.9E-7	-	1.1E-9	1.8E-9	5.8E-7	4.3E-9	-
82	5.0E-7	-	9.1E-10	1.6E-9	4.9E-7	3.6E-9	-
83	4.2E-7	-	7.7E-10	1.3E-9	4.2E-7	3.1E-9	-
84	3.5E-7	-	6.5E-10	1.1E-9	3.5E-7	2.6E-9	-
85	3.0E-7	-	5.5E-10	9.4E-10	3.0E-7	2.2E-9	-
86	2.5E-7	-	4.6E-10	7.9E-10	2.5E-7	1.9E-9	-
87	2.1E-7	-	3.9E-10	6.7E-10	2.1E-7	1.6E-9	-
88	1.8E-7	-	3.3E-10	5.7E-10	1.8E-7	1.3E-9	-
89	1.5E-7	-	2.8E-10	4.8E-10	1.5E-7	1.1E-9	-
90	1.3E-7	-	2.3E-10	4.0E-10	1.3E-7	9.6E-10	-
91	1.1E-7	-	2.0E-10	3.4E-10	1.1E-7	8.1E-10	-
92	9.3E-8	-	1.7E-10	2.9E-10	9.2E-8	6.9E-10	-
93	7.8E-8	-	1.4E-10	2.4E-10	7.7E-8	5.8E-10	-
94	6.6E-8	-	1.2E-10	2.1E-10	6.5E-8	4.9E-10	-
95	5.6E-8	-	1.0E-10	1.7E-10	5.5E-8	4.2E-10	-
96	4.7E-8	-	-	1.5E-10	4.7E-8	3.5E-10	-
97	4.0E-8	-	-	1.2E-10	4.0E-8	3.0E-10	-
98	3.4E-8	-	-	1.0E-10	3.3E-8	2.5E-10	-
99	2.9E-8	-	-	-	2.8E-8	2.1E-10	-
100	2.4E-8	-	-	-	2.4E-8	1.8E-10	-
110	4.5E-9	-	-	-	4.5E-9	-	-
120	8.4E-10	-	-	-	8.3E-10	-	-
130	1.6E-10	-	-	-	1.6E-10	-	-
