Radionuclide	Se-73m
Route of Intake	Injection
Material	Injection, fA=0.8
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	3.5E-1	2.3E-2	2.1E-2	3.8E-2
0.083333	1.2E-1	7.5E-3	6.8E-3	1.4E-2
0.125	4.2E-2	2.5E-3	2.2E-3	5.1E-3
0.25	1.7E-3	1.0E-4	8.7E-5	2.3E-4
0.375	7.5E-5	4.4E-6	3.7E-6	1.0E-5
0.5	3.2E-6	1.9E-7	1.6E-7	4.4E-7
0.625	1.4E-7	8.0E-9	6.9E-9	1.9E-8
0.75	6.1E-9	3.4E-10	3.0E-10	8.3E-10
0.875	2.6E-10	-	-	-
