Radionuclide	Ba-126
Route of Intake	Inhalation
Material	Aerosols Type F, Barium chloride, carbonate, fA=0.2
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	5.0E-1	-	-	1.6E-1	1.2E-2	1.1E-2
0.083333	3.3E-1	-	-	1.2E-1	3.5E-3	1.0E-2
0.125	2.1E-1	-	-	8.4E-2	1.2E-3	8.5E-3
0.25	5.9E-2	-	-	2.8E-2	1.1E-4	3.5E-3
0.375	1.6E-2	-	-	8.9E-3	2.3E-5	1.2E-3
0.5	4.5E-3	-	-	2.7E-3	5.7E-6	3.9E-4
0.625	1.3E-3	-	-	8.1E-4	1.4E-6	1.2E-4
0.75	3.5E-4	-	-	2.4E-4	3.7E-7	3.6E-5
0.875	9.6E-5	-	-	6.7E-5	9.6E-8	1.1E-5
1	2.6E-5	5.4E-7	3.6E-6	1.9E-5	2.5E-8	3.1E-6
1.125	7.1E-6	-	-	5.2E-6	6.6E-9	8.8E-7
1.25	1.9E-6	-	-	1.4E-6	1.8E-9	2.5E-7
1.375	5.2E-7	-	-	3.8E-7	4.7E-10	7.1E-8
1.5	1.4E-7	-	-	1.0E-7	1.3E-10	2.0E-8
1.625	3.7E-8	-	-	2.7E-8	-	5.7E-9
1.75	9.8E-9	-	-	7.2E-9	-	1.6E-9
1.875	2.6E-9	-	-	1.9E-9	-	4.5E-10
2	6.8E-10	-	4.9E-10	4.9E-10	-	1.3E-10
