Radionuclide	Cd-104
Route of Intake	Inhalation
Material	Aerosols Type S, fA=5E-4
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	2.5E-1	-	7.0E-2	6.4E-2	6.1E-7	4.0E-5
0.083333	1.2E-1	-	3.8E-2	3.0E-2	4.0E-7	3.5E-5
0.125	5.7E-2	-	2.0E-2	1.5E-2	2.4E-7	2.4E-5
0.25	6.4E-3	-	2.8E-3	1.6E-3	3.9E-8	4.5E-6
0.375	7.2E-4	-	3.6E-4	1.9E-4	5.5E-9	6.7E-7
0.5	8.1E-5	-	4.4E-5	2.1E-5	7.1E-10	9.0E-8
0.625	9.1E-6	-	5.3E-6	2.4E-6	-	1.1E-8
0.75	1.0E-6	-	6.1E-7	2.8E-7	-	1.4E-9
0.875	1.1E-7	-	7.0E-8	3.2E-8	-	1.7E-10
1	1.3E-8	1.4E-9	7.9E-9	3.7E-9	-	-
1.125	1.4E-9	-	8.7E-10	4.2E-10	-	-
1.25	1.5E-10	-	-	-	-	-
