Radionuclide	Cd-104
Route of Intake	Inhalation
Material	Aerosols Type S, fA=5E-4
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	1.6E-1	-	1.3E-2	1.3E-1	1.0E-6	6.2E-5
0.083333	7.7E-2	-	7.2E-3	6.1E-2	6.8E-7	5.8E-5
0.125	3.7E-2	-	3.9E-3	2.9E-2	4.1E-7	4.0E-5
0.25	4.2E-3	-	5.6E-4	3.3E-3	6.8E-8	7.9E-6
0.375	4.9E-4	-	7.3E-5	3.8E-4	9.5E-9	1.2E-6
0.5	5.6E-5	-	9.0E-6	4.4E-5	1.2E-9	1.6E-7
0.625	6.4E-6	-	1.1E-6	5.0E-6	1.6E-10	2.0E-8
0.75	7.3E-7	-	1.3E-7	5.7E-7	-	2.4E-9
0.875	8.3E-8	-	1.5E-8	6.5E-8	-	2.9E-10
1	9.4E-9	2.7E-10	1.7E-9	7.5E-9	-	-
1.125	1.1E-9	-	1.9E-10	8.6E-10	-	-
1.25	1.2E-10	-	-	-	-	-
