Radionuclide	In-116m
Route of Intake	Inhalation
Material	Aerosols Type F, fA=5E-3
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	3.6E-1	-	9.6E-2	2.1E-2	4.6E-3	6.3E-3
0.083333	1.6E-1	-	5.0E-2	5.8E-3	2.8E-3	3.6E-3
0.125	7.6E-2	-	2.5E-2	2.1E-3	1.5E-3	1.9E-3
0.25	7.4E-3	-	2.9E-3	1.8E-4	1.9E-4	2.2E-4
0.375	7.3E-4	-	3.3E-4	1.7E-5	2.2E-5	2.5E-5
0.5	7.2E-5	-	3.5E-5	1.6E-6	2.5E-6	2.7E-6
0.625	7.1E-6	-	3.7E-6	1.5E-7	2.7E-7	2.9E-7
0.75	6.9E-7	-	3.8E-7	1.4E-8	2.9E-8	3.1E-8
0.875	6.8E-8	-	3.8E-8	1.3E-9	3.0E-9	3.3E-9
1	6.6E-9	6.3E-10	3.7E-9	1.3E-10	3.2E-10	3.4E-10
1.125	6.4E-10	-	3.6E-10	-	-	-
