Radionuclide	Cl-38
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.2E-1	7.9E-2	4.5E-3
0.083333	7.0E-2	2.8E-2	1.3E-3
0.125	2.2E-2	9.7E-3	3.9E-4
0.25	7.6E-4	3.8E-4	1.2E-5
0.375	2.6E-5	1.4E-5	4.1E-7
0.5	8.8E-7	5.3E-7	1.4E-8
0.625	3.0E-8	1.9E-8	4.8E-10
0.75	1.0E-9	6.7E-10	-
