Radionuclide	Cl-38
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.1E-1	5.2E-3	2.6E-2
0.083333	3.5E-2	1.3E-3	2.8E-3
0.125	1.1E-2	3.5E-4	3.7E-4
0.25	3.9E-4	1.0E-5	5.9E-6
0.375	1.4E-5	3.4E-7	2.0E-7
0.5	4.7E-7	1.2E-8	7.1E-9
0.625	1.6E-8	3.9E-10	2.5E-10
0.75	5.7E-10	-	-
