Radionuclide	Cl-38
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.5E-1	3.7E-2	1.1E-2
0.083333	8.1E-2	7.3E-3	1.5E-3
0.125	2.6E-2	1.7E-3	3.0E-4
0.25	8.9E-4	3.7E-5	9.0E-6
0.375	3.0E-5	1.1E-6	3.4E-7
0.5	1.0E-6	3.7E-8	1.3E-8
0.625	3.6E-8	1.2E-9	4.6E-10
0.75	1.2E-9	-	-
