Radionuclide	Cl-38
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.1E-1	8.4E-3	8.3E-2
0.083333	3.5E-2	3.2E-3	2.6E-2
0.125	1.1E-2	1.1E-3	8.4E-3
0.25	3.9E-4	4.6E-5	2.8E-4
0.375	1.4E-5	1.8E-6	9.4E-6
0.5	4.8E-7	6.5E-8	3.2E-7
0.625	1.7E-8	2.4E-9	1.1E-8
0.75	5.8E-10	-	3.8E-10
