Radionuclide	Cl-38
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.0E-1	8.2E-3	5.2E-2
0.083333	6.5E-2	2.1E-3	5.5E-3
0.125	2.1E-2	6.1E-4	7.4E-4
0.25	7.4E-4	1.8E-5	1.1E-5
0.375	2.6E-5	6.2E-7	3.9E-7
0.5	8.9E-7	2.1E-8	1.4E-8
0.625	3.1E-8	7.3E-10	4.8E-10
0.75	1.1E-9	-	-
