Radionuclide	Cl-38
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.5E-1	8.3E-2	3.4E-2
0.083333	8.1E-2	3.1E-2	1.1E-2
0.125	2.6E-2	1.1E-2	3.4E-3
0.25	9.0E-4	4.6E-4	1.1E-4
0.375	3.1E-5	1.8E-5	3.9E-6
0.5	1.0E-6	6.7E-7	1.4E-7
0.625	3.6E-8	2.4E-8	4.7E-9
0.75	1.2E-9	8.6E-10	1.6E-10
