Radionuclide	Cl-38
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.9E-1	1.5E-2	6.8E-2
0.083333	9.3E-2	3.6E-3	7.2E-3
0.125	3.0E-2	9.7E-4	9.8E-4
0.25	1.1E-3	2.8E-5	1.6E-5
0.375	3.6E-5	9.2E-7	5.4E-7
0.5	1.3E-6	3.1E-8	1.9E-8
0.625	4.4E-8	1.1E-9	6.7E-10
0.75	1.5E-9	-	-
