Radionuclide	Cl-38
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.5E-1	8.9E-2	1.2E-2
0.083333	8.1E-2	3.2E-2	3.7E-3
0.125	2.6E-2	1.1E-2	1.1E-3
0.25	8.8E-4	4.3E-4	3.5E-5
0.375	3.0E-5	1.6E-5	1.2E-6
0.5	1.0E-6	6.0E-7	4.0E-8
0.625	3.5E-8	2.1E-8	1.4E-9
0.75	1.2E-9	7.5E-10	-
