Radionuclide	Cl-38
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	3.2E-1	4.7E-2	1.7E-2
0.083333	1.0E-1	9.3E-3	2.0E-3
0.125	3.3E-2	2.1E-3	4.0E-4
0.25	1.1E-3	4.6E-5	1.2E-5
0.375	3.9E-5	1.4E-6	4.4E-7
0.5	1.3E-6	4.6E-8	1.6E-8
0.625	4.5E-8	1.5E-9	6.0E-10
0.75	1.6E-9	-	-
