Radionuclide	Sm-140
Route of Intake	Ingestion
Material	All compounds, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	6.1E-2	6.1E-2	3.0E-7	4.0E-7
0.083333	3.6E-3	3.6E-3	6.8E-8	8.9E-8
0.125	2.2E-4	2.2E-4	8.0E-9	1.0E-8
0.25	4.9E-8	4.9E-8	-	-
