Radionuclide	Ca-45
Route of Intake	Injection
Material	Injection, fA=0.4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
16	4.9E-1	5.7E-3	4.7E-3	1.0E-2	3.1E-1
17	4.7E-1	5.3E-3	4.4E-3	9.5E-3	3.1E-1
18	4.6E-1	4.9E-3	4.1E-3	8.8E-3	3.1E-1
19	4.5E-1	4.5E-3	3.8E-3	8.2E-3	3.1E-1
20	4.4E-1	4.2E-3	3.5E-3	7.6E-3	3.1E-1
21	4.3E-1	3.9E-3	3.2E-3	7.1E-3	3.1E-1
22	4.2E-1	3.6E-3	3.0E-3	6.6E-3	3.1E-1
23	4.2E-1	3.4E-3	2.8E-3	6.1E-3	3.1E-1
24	4.1E-1	3.2E-3	2.6E-3	5.7E-3	3.1E-1
25	4.0E-1	3.0E-3	2.4E-3	5.3E-3	3.1E-1
26	4.0E-1	2.8E-3	2.3E-3	5.0E-3	3.1E-1
27	3.9E-1	2.6E-3	2.1E-3	4.6E-3	3.1E-1
28	3.8E-1	2.4E-3	2.0E-3	4.3E-3	3.1E-1
29	3.8E-1	2.2E-3	1.8E-3	4.0E-3	3.1E-1
30	3.7E-1	2.1E-3	1.7E-3	3.8E-3	3.1E-1
31	3.7E-1	2.0E-3	1.6E-3	3.5E-3	3.1E-1
32	3.6E-1	1.8E-3	1.5E-3	3.3E-3	3.1E-1
33	3.6E-1	1.7E-3	1.4E-3	3.1E-3	3.1E-1
34	3.5E-1	1.6E-3	1.3E-3	2.9E-3	3.0E-1
35	3.5E-1	1.5E-3	1.2E-3	2.7E-3	3.0E-1
36	3.4E-1	1.4E-3	1.2E-3	2.5E-3	3.0E-1
37	3.4E-1	1.3E-3	1.1E-3	2.4E-3	3.0E-1
38	3.4E-1	1.2E-3	1.0E-3	2.2E-3	3.0E-1
39	3.3E-1	1.2E-3	9.5E-4	2.1E-3	3.0E-1
40	3.3E-1	1.1E-3	8.9E-4	2.0E-3	3.0E-1
41	3.3E-1	1.0E-3	8.4E-4	1.8E-3	3.0E-1
42	3.2E-1	9.7E-4	7.9E-4	1.7E-3	2.9E-1
43	3.2E-1	9.2E-4	7.4E-4	1.6E-3	2.9E-1
44	3.2E-1	8.6E-4	7.0E-4	1.5E-3	2.9E-1
45	3.1E-1	8.1E-4	6.6E-4	1.4E-3	2.9E-1
46	3.1E-1	7.7E-4	6.2E-4	1.4E-3	2.9E-1
47	3.1E-1	7.3E-4	5.9E-4	1.3E-3	2.9E-1
48	3.1E-1	6.9E-4	5.6E-4	1.2E-3	2.9E-1
49	3.0E-1	6.5E-4	5.3E-4	1.2E-3	2.9E-1
50	3.0E-1	6.2E-4	5.0E-4	1.1E-3	2.8E-1
51	3.0E-1	5.9E-4	4.7E-4	1.0E-3	2.8E-1
52	3.0E-1	5.6E-4	4.5E-4	9.8E-4	2.8E-1
53	3.0E-1	5.3E-4	4.3E-4	9.3E-4	2.8E-1
54	2.9E-1	5.1E-4	4.1E-4	8.9E-4	2.8E-1
55	2.9E-1	4.8E-4	3.9E-4	8.5E-4	2.8E-1
56	2.9E-1	4.6E-4	3.7E-4	8.1E-4	2.8E-1
57	2.9E-1	4.4E-4	3.5E-4	7.7E-4	2.7E-1
58	2.8E-1	4.2E-4	3.4E-4	7.3E-4	2.7E-1
59	2.8E-1	4.0E-4	3.2E-4	7.0E-4	2.7E-1
60	2.8E-1	3.9E-4	3.1E-4	6.7E-4	2.7E-1
61	2.8E-1	3.7E-4	2.9E-4	6.4E-4	2.7E-1
62	2.8E-1	3.6E-4	2.8E-4	6.2E-4	2.7E-1
63	2.8E-1	3.4E-4	2.7E-4	5.9E-4	2.7E-1
64	2.7E-1	3.3E-4	2.6E-4	5.7E-4	2.6E-1
65	2.7E-1	3.2E-4	2.5E-4	5.5E-4	2.6E-1
66	2.7E-1	3.1E-4	2.4E-4	5.3E-4	2.6E-1
67	2.7E-1	3.0E-4	2.3E-4	5.1E-4	2.6E-1
68	2.7E-1	2.9E-4	2.2E-4	4.9E-4	2.6E-1
69	2.7E-1	2.8E-4	2.2E-4	4.8E-4	2.6E-1
70	2.6E-1	2.7E-4	2.1E-4	4.6E-4	2.6E-1
71	2.6E-1	2.6E-4	2.0E-4	4.5E-4	2.6E-1
72	2.6E-1	2.5E-4	2.0E-4	4.3E-4	2.5E-1
73	2.6E-1	2.5E-4	1.9E-4	4.2E-4	2.5E-1
74	2.6E-1	2.4E-4	1.9E-4	4.1E-4	2.5E-1
75	2.6E-1	2.3E-4	1.8E-4	4.0E-4	2.5E-1
76	2.5E-1	2.3E-4	1.8E-4	3.9E-4	2.5E-1
77	2.5E-1	2.2E-4	1.7E-4	3.8E-4	2.5E-1
78	2.5E-1	2.2E-4	1.7E-4	3.7E-4	2.5E-1
79	2.5E-1	2.1E-4	1.6E-4	3.6E-4	2.4E-1
80	2.5E-1	2.1E-4	1.6E-4	3.5E-4	2.4E-1
81	2.5E-1	2.0E-4	1.6E-4	3.4E-4	2.4E-1
82	2.5E-1	2.0E-4	1.5E-4	3.4E-4	2.4E-1
83	2.4E-1	1.9E-4	1.5E-4	3.3E-4	2.4E-1
84	2.4E-1	1.9E-4	1.5E-4	3.2E-4	2.4E-1
85	2.4E-1	1.9E-4	1.4E-4	3.1E-4	2.4E-1
86	2.4E-1	1.8E-4	1.4E-4	3.1E-4	2.4E-1
87	2.4E-1	1.8E-4	1.4E-4	3.0E-4	2.3E-1
88	2.4E-1	1.8E-4	1.4E-4	3.0E-4	2.3E-1
89	2.4E-1	1.7E-4	1.3E-4	2.9E-4	2.3E-1
90	2.4E-1	1.7E-4	1.3E-4	2.9E-4	2.3E-1
91	2.3E-1	1.7E-4	1.3E-4	2.8E-4	2.3E-1
92	2.3E-1	1.7E-4	1.3E-4	2.8E-4	2.3E-1
93	2.3E-1	1.6E-4	1.2E-4	2.7E-4	2.3E-1
94	2.3E-1	1.6E-4	1.2E-4	2.7E-4	2.3E-1
95	2.3E-1	1.6E-4	1.2E-4	2.6E-4	2.2E-1
96	2.3E-1	1.6E-4	1.2E-4	2.6E-4	2.2E-1
97	2.3E-1	1.5E-4	1.2E-4	2.6E-4	2.2E-1
98	2.3E-1	1.5E-4	1.2E-4	2.5E-4	2.2E-1
99	2.2E-1	1.5E-4	1.1E-4	2.5E-4	2.2E-1
100	2.2E-1	1.5E-4	1.1E-4	2.5E-4	2.2E-1
110	2.1E-1	1.3E-4	9.9E-5	2.2E-4	2.1E-1
120	2.0E-1	1.2E-4	8.9E-5	2.0E-4	2.0E-1
130	1.9E-1	1.1E-4	8.1E-5	1.8E-4	1.9E-1
140	1.8E-1	9.7E-5	7.3E-5	1.6E-4	1.8E-1
150	1.7E-1	8.9E-5	6.7E-5	1.5E-4	1.7E-1
160	1.6E-1	8.1E-5	6.1E-5	1.4E-4	1.6E-1
170	1.5E-1	7.5E-5	5.6E-5	1.3E-4	1.5E-1
180	1.5E-1	6.8E-5	5.2E-5	1.2E-4	1.4E-1
190	1.4E-1	6.3E-5	4.7E-5	1.1E-4	1.4E-1
200	1.3E-1	5.8E-5	4.3E-5	9.7E-5	1.3E-1
210	1.3E-1	5.3E-5	4.0E-5	9.0E-5	1.2E-1
220	1.2E-1	4.9E-5	3.7E-5	8.2E-5	1.2E-1
230	1.1E-1	4.5E-5	3.4E-5	7.6E-5	1.1E-1
240	1.1E-1	4.1E-5	3.1E-5	7.0E-5	1.1E-1
250	1.0E-1	3.8E-5	2.9E-5	6.5E-5	1.0E-1
260	9.8E-2	3.5E-5	2.6E-5	6.0E-5	9.8E-2
270	9.4E-2	3.2E-5	2.4E-5	5.5E-5	9.3E-2
280	8.9E-2	3.0E-5	2.2E-5	5.1E-5	8.9E-2
290	8.5E-2	2.7E-5	2.1E-5	4.7E-5	8.4E-2
300	8.1E-2	2.5E-5	1.9E-5	4.4E-5	8.0E-2
310	7.7E-2	2.3E-5	1.8E-5	4.0E-5	7.7E-2
320	7.4E-2	2.2E-5	1.6E-5	3.7E-5	7.3E-2
330	7.0E-2	2.0E-5	1.5E-5	3.5E-5	7.0E-2
340	6.7E-2	1.9E-5	1.4E-5	3.2E-5	6.7E-2
350	6.4E-2	1.7E-5	1.3E-5	3.0E-5	6.3E-2
360	6.1E-2	1.6E-5	1.2E-5	2.8E-5	6.1E-2
365	6.0E-2	1.5E-5	1.2E-5	2.7E-5	5.9E-2
370	5.8E-2	1.5E-5	1.1E-5	2.6E-5	5.8E-2
380	5.5E-2	1.4E-5	1.0E-5	2.4E-5	5.5E-2
390	5.3E-2	1.3E-5	9.6E-6	2.2E-5	5.3E-2
400	5.1E-2	1.2E-5	8.9E-6	2.1E-5	5.0E-2
410	4.8E-2	1.1E-5	8.3E-6	1.9E-5	4.8E-2
420	4.6E-2	1.0E-5	7.7E-6	1.8E-5	4.6E-2
430	4.4E-2	9.6E-6	7.2E-6	1.7E-5	4.4E-2
440	4.2E-2	8.9E-6	6.7E-6	1.6E-5	4.2E-2
450	4.0E-2	8.3E-6	6.3E-6	1.5E-5	4.0E-2
460	3.8E-2	7.8E-6	5.9E-6	1.4E-5	3.8E-2
470	3.7E-2	7.3E-6	5.5E-6	1.3E-5	3.6E-2
480	3.5E-2	6.8E-6	5.1E-6	1.2E-5	3.5E-2
490	3.3E-2	6.4E-6	4.8E-6	1.1E-5	3.3E-2
500	3.2E-2	6.0E-6	4.5E-6	1.1E-5	3.2E-2
510	3.0E-2	5.6E-6	4.2E-6	1.0E-5	3.0E-2
520	2.9E-2	5.2E-6	3.9E-6	9.4E-6	2.9E-2
530	2.8E-2	4.9E-6	3.7E-6	8.8E-6	2.8E-2
540	2.6E-2	4.6E-6	3.5E-6	8.3E-6	2.6E-2
550	2.5E-2	4.3E-6	3.3E-6	7.8E-6	2.5E-2
560	2.4E-2	4.1E-6	3.1E-6	7.4E-6	2.4E-2
570	2.3E-2	3.8E-6	2.9E-6	6.9E-6	2.3E-2
580	2.2E-2	3.6E-6	2.7E-6	6.5E-6	2.2E-2
590	2.1E-2	3.4E-6	2.6E-6	6.2E-6	2.1E-2
600	2.0E-2	3.2E-6	2.4E-6	5.8E-6	2.0E-2
610	1.9E-2	3.0E-6	2.3E-6	5.5E-6	1.9E-2
620	1.8E-2	2.8E-6	2.1E-6	5.2E-6	1.8E-2
630	1.8E-2	2.7E-6	2.0E-6	4.9E-6	1.8E-2
640	1.7E-2	2.5E-6	1.9E-6	4.6E-6	1.7E-2
650	1.6E-2	2.4E-6	1.8E-6	4.4E-6	1.6E-2
660	1.5E-2	2.3E-6	1.7E-6	4.1E-6	1.5E-2
670	1.5E-2	2.1E-6	1.6E-6	3.9E-6	1.5E-2
680	1.4E-2	2.0E-6	1.5E-6	3.7E-6	1.4E-2
690	1.3E-2	1.9E-6	1.4E-6	3.5E-6	1.3E-2
700	1.3E-2	1.8E-6	1.4E-6	3.3E-6	1.3E-2
710	1.2E-2	1.7E-6	1.3E-6	3.2E-6	1.2E-2
720	1.2E-2	1.6E-6	1.2E-6	3.0E-6	1.2E-2
730	1.1E-2	1.5E-6	1.2E-6	2.8E-6	1.1E-2
740	1.1E-2	1.5E-6	1.1E-6	2.7E-6	1.1E-2
750	1.0E-2	1.4E-6	1.0E-6	2.6E-6	1.0E-2
760	9.8E-3	1.3E-6	9.8E-7	2.4E-6	9.7E-3
770	9.4E-3	1.2E-6	9.3E-7	2.3E-6	9.3E-3
780	8.9E-3	1.2E-6	8.8E-7	2.2E-6	8.9E-3
790	8.6E-3	1.1E-6	8.4E-7	2.1E-6	8.5E-3
800	8.2E-3	1.1E-6	8.0E-7	2.0E-6	8.1E-3
810	7.8E-3	1.0E-6	7.6E-7	1.9E-6	7.8E-3
820	7.5E-3	9.6E-7	7.2E-7	1.8E-6	7.4E-3
830	7.2E-3	9.1E-7	6.8E-7	1.7E-6	7.1E-3
840	6.8E-3	8.7E-7	6.5E-7	1.6E-6	6.8E-3
850	6.5E-3	8.2E-7	6.2E-7	1.5E-6	6.5E-3
860	6.3E-3	7.8E-7	5.9E-7	1.5E-6	6.2E-3
870	6.0E-3	7.4E-7	5.6E-7	1.4E-6	6.0E-3
880	5.7E-3	7.1E-7	5.3E-7	1.3E-6	5.7E-3
890	5.5E-3	6.7E-7	5.1E-7	1.3E-6	5.4E-3
900	5.2E-3	6.4E-7	4.8E-7	1.2E-6	5.2E-3
910	5.0E-3	6.1E-7	4.6E-7	1.1E-6	5.0E-3
920	4.8E-3	5.8E-7	4.4E-7	1.1E-6	4.8E-3
930	4.6E-3	5.5E-7	4.2E-7	1.0E-6	4.6E-3
940	4.4E-3	5.3E-7	4.0E-7	9.9E-7	4.4E-3
950	4.2E-3	5.0E-7	3.8E-7	9.4E-7	4.2E-3
960	4.0E-3	4.8E-7	3.6E-7	9.0E-7	4.0E-3
970	3.8E-3	4.6E-7	3.4E-7	8.6E-7	3.8E-3
980	3.7E-3	4.3E-7	3.3E-7	8.2E-7	3.6E-3
990	3.5E-3	4.1E-7	3.1E-7	7.8E-7	3.5E-3
1000	3.3E-3	3.9E-7	3.0E-7	7.4E-7	3.3E-3
1010	3.2E-3	3.8E-7	2.8E-7	7.1E-7	3.2E-3
1020	3.1E-3	3.6E-7	2.7E-7	6.7E-7	3.0E-3
1030	2.9E-3	3.4E-7	2.6E-7	6.4E-7	2.9E-3
1040	2.8E-3	3.3E-7	2.4E-7	6.1E-7	2.8E-3
1050	2.7E-3	3.1E-7	2.3E-7	5.8E-7	2.7E-3
1060	2.6E-3	3.0E-7	2.2E-7	5.6E-7	2.5E-3
1070	2.4E-3	2.8E-7	2.1E-7	5.3E-7	2.4E-3
1080	2.3E-3	2.7E-7	2.0E-7	5.1E-7	2.3E-3
1090	2.2E-3	2.6E-7	1.9E-7	4.8E-7	2.2E-3
1095	2.2E-3	2.5E-7	1.9E-7	4.7E-7	2.2E-3
1100	2.1E-3	2.4E-7	1.8E-7	4.6E-7	2.1E-3
1200	1.4E-3	1.5E-7	1.1E-7	2.9E-7	1.4E-3
1300	8.8E-4	9.6E-8	7.2E-8	1.8E-7	8.7E-4
1400	5.6E-4	6.1E-8	4.5E-8	1.1E-7	5.6E-4
1500	3.6E-4	3.8E-8	2.9E-8	7.2E-8	3.6E-4
1600	2.3E-4	2.4E-8	1.8E-8	4.6E-8	2.3E-4
1700	1.5E-4	1.5E-8	1.1E-8	2.9E-8	1.5E-4
1800	9.5E-5	9.6E-9	7.2E-9	1.8E-8	9.5E-5
1900	6.1E-5	6.1E-9	4.6E-9	1.2E-8	6.1E-5
2000	3.9E-5	3.8E-9	2.9E-9	7.3E-9	3.9E-5
2100	2.5E-5	2.4E-9	1.8E-9	4.6E-9	2.5E-5
2200	1.6E-5	1.5E-9	1.2E-9	2.9E-9	1.6E-5
2300	1.0E-5	9.8E-10	7.3E-10	1.9E-9	1.0E-5
2400	6.7E-6	6.2E-10	4.6E-10	1.2E-9	6.6E-6
2500	4.3E-6	3.9E-10	2.9E-10	7.5E-10	4.3E-6
2600	2.7E-6	2.5E-10	1.9E-10	1.9E-10	2.7E-6
2700	1.8E-6	1.6E-10	1.2E-10	1.2E-10	1.8E-6
2800	1.1E-6	-	-	-	1.1E-6
2900	7.3E-7	-	-	-	7.3E-7
3000	4.7E-7	-	-	-	4.7E-7
3100	3.0E-7	-	-	-	3.0E-7
3200	1.9E-7	-	-	-	1.9E-7
3300	1.3E-7	-	-	-	1.2E-7
3400	8.1E-8	-	-	-	8.0E-8
3500	5.2E-8	-	-	-	5.2E-8
3600	3.3E-8	-	-	-	3.3E-8
3650	2.7E-8	-	-	-	2.7E-8
4000	5.8E-9	-	-	-	5.7E-9
