Radionuclide	Te-133m
Route of Intake	Inhalation
Material	Aerosols Type F, Tellurium chloride, tellurium dioxide, fA=0.3
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	3.1E-1	-	-	8.0E-2	6.6E-3	3.4E-5	3.3E-3	4.8E-3
0.083333	1.4E-1	-	-	4.0E-2	3.1E-3	2.2E-5	1.8E-3	2.7E-3
0.125	6.7E-2	-	-	1.9E-2	1.6E-3	1.3E-5	9.9E-4	1.5E-3
0.25	6.7E-3	-	-	2.2E-3	2.1E-4	2.3E-6	1.3E-4	2.0E-4
0.375	6.7E-4	-	-	2.4E-4	2.3E-5	3.3E-7	1.6E-5	2.5E-5
0.5	6.7E-5	-	-	2.6E-5	2.5E-6	4.4E-8	1.9E-6	2.9E-6
0.625	6.6E-6	-	-	2.8E-6	2.5E-7	5.6E-9	2.1E-7	3.3E-7
0.75	6.6E-7	-	-	3.0E-7	2.5E-8	6.7E-10	2.3E-8	3.7E-8
0.875	6.5E-8	-	-	3.0E-8	2.5E-9	-	2.5E-9	4.0E-9
1	6.4E-9	1.4E-9	5.7E-10	3.1E-9	2.5E-10	-	2.6E-10	4.4E-10
1.125	6.3E-10	-	-	3.1E-10	-	-	-	-
