Radionuclide	Ag-115
Route of Intake	Ingestion
Material	All forms, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.2E-1	1.2E-1	2.7E-5	1.5E-4
0.083333	1.6E-2	1.5E-2	8.9E-6	7.0E-5
0.125	2.0E-3	1.9E-3	1.8E-6	1.6E-5
0.25	3.8E-6	3.7E-6	6.5E-9	6.8E-8
0.375	7.4E-9	7.1E-9	-	1.7E-10
