Radionuclide	Sn-113m
Route of Intake	Injection
Material	Injection, fA=2E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.4E-1	9.4E-3	1.5E-2	1.2E-2
0.083333	2.0E-2	1.3E-3	2.6E-3	1.5E-3
0.125	2.7E-3	1.7E-4	4.4E-4	1.8E-4
0.25	6.9E-6	4.6E-7	1.6E-6	3.7E-7
0.375	1.9E-8	1.3E-9	5.4E-9	8.3E-10
