Radionuclide	Yb-162
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.1E-1	3.3E-3	3.4E-2	5.8E-3
0.083333	1.1E-2	2.4E-4	4.5E-3	4.9E-4
0.125	1.2E-3	2.3E-5	5.3E-4	5.1E-5
0.25	1.6E-6	2.9E-8	7.5E-7	6.9E-8
0.375	2.1E-9	-	1.0E-9	-
