Radionuclide	Y-94
Route of Intake	Injection
Material	Injection, fA=1E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.1E-1	4.8E-3	2.6E-2	1.1E-2
0.083333	1.1E-2	3.6E-4	3.7E-3	1.2E-3
0.125	1.2E-3	3.1E-5	4.6E-4	1.3E-4
0.25	1.4E-6	3.1E-8	6.4E-7	1.6E-7
0.375	1.7E-9	-	8.3E-10	2.1E-10
