Radionuclide	Sb-126m
Route of Intake	Inhalation
Material	Aerosols Type S, fA=5E-4
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	9.3E-2	3.2E-2	8.7E-3	5.5E-8	9.9E-7	1.1E-6
0.083333	1.0E-2	4.1E-3	9.2E-4	1.1E-8	1.7E-7	1.8E-7
0.125	1.2E-3	5.1E-4	1.0E-4	1.7E-9	2.6E-8	2.7E-8
0.25	1.7E-6	9.0E-7	1.4E-7	-	-	-
0.375	2.4E-9	1.5E-9	2.1E-10	-	-	-
