Radionuclide	Be-7
Route of Intake	Ingestion
Material	All compounds, fA=5E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	1.0E+0	8.4E-5	2.5E-5
0.083333	1.0E+0	-	-	1.0E+0	2.9E-4	6.5E-5
0.125	1.0E+0	-	-	1.0E+0	5.1E-4	1.0E-4
0.25	9.9E-1	-	-	9.9E-1	1.0E-3	1.8E-4
0.375	9.8E-1	-	-	9.8E-1	1.3E-3	2.2E-4
0.5	9.6E-1	-	-	9.6E-1	1.4E-3	2.3E-4
0.625	9.3E-1	-	-	9.3E-1	1.5E-3	2.3E-4
0.75	8.9E-1	-	-	8.8E-1	1.5E-3	2.3E-4
0.875	8.3E-1	-	-	8.3E-1	1.5E-3	2.3E-4
1	7.7E-1	1.0E-3	2.1E-1	7.7E-1	1.5E-3	2.3E-4
1.125	7.1E-1	-	-	7.1E-1	1.5E-3	2.2E-4
1.25	6.5E-1	-	-	6.4E-1	1.5E-3	2.2E-4
1.375	5.8E-1	-	-	5.8E-1	1.5E-3	2.2E-4
1.5	5.2E-1	-	-	5.2E-1	1.5E-3	2.1E-4
1.625	4.6E-1	-	-	4.6E-1	1.5E-3	2.1E-4
1.75	4.0E-1	-	-	4.0E-1	1.5E-3	2.0E-4
1.875	3.5E-1	-	-	3.5E-1	1.5E-3	2.0E-4
2	3.1E-1	3.8E-5	4.6E-1	3.0E-1	1.5E-3	2.0E-4
2.25	2.3E-1	-	-	2.2E-1	1.6E-3	1.9E-4
2.5	1.7E-1	-	-	1.6E-1	1.6E-3	1.8E-4
2.75	1.2E-1	-	-	1.2E-1	1.6E-3	1.8E-4
3	8.6E-2	2.8E-5	2.2E-1	8.3E-2	1.6E-3	1.7E-4
3.25	6.2E-2	-	-	5.8E-2	1.6E-3	1.7E-4
3.5	4.4E-2	-	-	4.0E-2	1.6E-3	1.6E-4
3.75	3.1E-2	-	-	2.8E-2	1.6E-3	1.6E-4
4	2.2E-2	2.6E-5	6.3E-2	1.9E-2	1.6E-3	1.5E-4
4.25	1.6E-2	-	-	1.3E-2	1.6E-3	1.5E-4
4.5	1.2E-2	-	-	8.6E-3	1.6E-3	1.4E-4
4.75	9.1E-3	-	-	5.8E-3	1.6E-3	1.4E-4
5	7.2E-3	2.4E-5	1.5E-2	3.9E-3	1.6E-3	1.4E-4
5.5	5.0E-3	-	-	1.7E-3	1.6E-3	1.3E-4
6	4.0E-3	2.2E-5	3.1E-3	7.7E-4	1.6E-3	1.2E-4
6.5	3.6E-3	-	-	3.5E-4	1.6E-3	1.2E-4
7	3.4E-3	2.0E-5	5.9E-4	1.7E-4	1.6E-3	1.2E-4
7.5	3.2E-3	-	-	9.5E-5	1.6E-3	1.1E-4
8	3.2E-3	1.9E-5	1.1E-4	6.2E-5	1.6E-3	1.1E-4
8.5	3.1E-3	-	-	4.8E-5	1.6E-3	1.0E-4
9	3.1E-3	1.7E-5	2.3E-5	4.2E-5	1.6E-3	1.0E-4
9.5	3.1E-3	-	-	3.9E-5	1.6E-3	9.9E-5
10	3.0E-3	1.6E-5	7.5E-6	3.7E-5	1.6E-3	9.7E-5
11	3.0E-3	1.5E-5	4.6E-6	3.6E-5	1.6E-3	9.3E-5
12	2.9E-3	1.4E-5	3.9E-6	3.4E-5	1.6E-3	8.9E-5
13	2.9E-3	1.3E-5	3.6E-6	3.3E-5	1.6E-3	8.7E-5
14	2.8E-3	1.2E-5	3.3E-6	3.2E-5	1.6E-3	8.4E-5
15	2.8E-3	1.2E-5	3.1E-6	3.1E-5	1.6E-3	8.3E-5
16	2.7E-3	1.1E-5	2.9E-6	3.1E-5	1.6E-3	8.1E-5
17	2.7E-3	1.0E-5	2.8E-6	3.0E-5	1.6E-3	7.9E-5
18	2.6E-3	9.7E-6	2.6E-6	2.9E-5	1.6E-3	7.8E-5
19	2.6E-3	9.1E-6	2.4E-6	2.8E-5	1.6E-3	7.7E-5
20	2.5E-3	8.6E-6	2.3E-6	2.8E-5	1.5E-3	7.6E-5
21	2.5E-3	8.1E-6	2.2E-6	2.7E-5	1.5E-3	7.5E-5
22	2.4E-3	7.7E-6	2.0E-6	2.6E-5	1.5E-3	7.4E-5
23	2.4E-3	7.2E-6	1.9E-6	2.6E-5	1.5E-3	7.3E-5
24	2.4E-3	6.8E-6	1.8E-6	2.5E-5	1.5E-3	7.2E-5
25	2.3E-3	6.5E-6	1.7E-6	2.4E-5	1.5E-3	7.1E-5
26	2.3E-3	6.1E-6	1.6E-6	2.4E-5	1.5E-3	7.1E-5
27	2.2E-3	5.8E-6	1.5E-6	2.3E-5	1.5E-3	7.0E-5
28	2.2E-3	5.5E-6	1.5E-6	2.3E-5	1.4E-3	6.9E-5
29	2.2E-3	5.2E-6	1.4E-6	2.3E-5	1.4E-3	6.8E-5
30	2.1E-3	4.9E-6	1.3E-6	2.2E-5	1.4E-3	6.8E-5
31	2.1E-3	4.7E-6	1.2E-6	2.2E-5	1.4E-3	6.7E-5
32	2.1E-3	4.4E-6	1.2E-6	2.1E-5	1.4E-3	6.6E-5
33	2.0E-3	4.2E-6	1.1E-6	2.1E-5	1.4E-3	6.5E-5
34	2.0E-3	4.0E-6	1.1E-6	2.0E-5	1.4E-3	6.5E-5
35	2.0E-3	3.8E-6	1.0E-6	2.0E-5	1.3E-3	6.4E-5
36	1.9E-3	3.6E-6	9.5E-7	2.0E-5	1.3E-3	6.3E-5
37	1.9E-3	3.4E-6	9.1E-7	1.9E-5	1.3E-3	6.3E-5
38	1.9E-3	3.3E-6	8.6E-7	1.9E-5	1.3E-3	6.2E-5
39	1.9E-3	3.1E-6	8.2E-7	1.9E-5	1.3E-3	6.1E-5
40	1.8E-3	3.0E-6	7.8E-7	1.9E-5	1.3E-3	6.0E-5
41	1.8E-3	2.8E-6	7.4E-7	1.8E-5	1.2E-3	6.0E-5
42	1.8E-3	2.7E-6	7.1E-7	1.8E-5	1.2E-3	5.9E-5
43	1.8E-3	2.6E-6	6.8E-7	1.8E-5	1.2E-3	5.8E-5
44	1.7E-3	2.5E-6	6.5E-7	1.7E-5	1.2E-3	5.8E-5
45	1.7E-3	2.3E-6	6.2E-7	1.7E-5	1.2E-3	5.7E-5
46	1.7E-3	2.2E-6	5.9E-7	1.7E-5	1.2E-3	5.6E-5
47	1.7E-3	2.1E-6	5.6E-7	1.7E-5	1.2E-3	5.6E-5
48	1.6E-3	2.1E-6	5.4E-7	1.6E-5	1.1E-3	5.5E-5
49	1.6E-3	2.0E-6	5.1E-7	1.6E-5	1.1E-3	5.5E-5
50	1.6E-3	1.9E-6	4.9E-7	1.6E-5	1.1E-3	5.4E-5
51	1.6E-3	1.8E-6	4.7E-7	1.6E-5	1.1E-3	5.3E-5
52	1.5E-3	1.7E-6	4.5E-7	1.6E-5	1.1E-3	5.3E-5
53	1.5E-3	1.7E-6	4.3E-7	1.5E-5	1.1E-3	5.2E-5
54	1.5E-3	1.6E-6	4.2E-7	1.5E-5	1.1E-3	5.1E-5
55	1.5E-3	1.5E-6	4.0E-7	1.5E-5	1.0E-3	5.1E-5
56	1.5E-3	1.5E-6	3.8E-7	1.5E-5	1.0E-3	5.0E-5
57	1.4E-3	1.4E-6	3.7E-7	1.5E-5	1.0E-3	5.0E-5
58	1.4E-3	1.4E-6	3.5E-7	1.4E-5	1.0E-3	4.9E-5
59	1.4E-3	1.3E-6	3.4E-7	1.4E-5	9.9E-4	4.8E-5
60	1.4E-3	1.3E-6	3.3E-7	1.4E-5	9.7E-4	4.8E-5
61	1.4E-3	1.2E-6	3.2E-7	1.4E-5	9.6E-4	4.7E-5
62	1.3E-3	1.2E-6	3.1E-7	1.4E-5	9.5E-4	4.7E-5
63	1.3E-3	1.1E-6	2.9E-7	1.4E-5	9.4E-4	4.6E-5
64	1.3E-3	1.1E-6	2.8E-7	1.3E-5	9.2E-4	4.6E-5
65	1.3E-3	1.1E-6	2.7E-7	1.3E-5	9.1E-4	4.5E-5
66	1.3E-3	1.0E-6	2.7E-7	1.3E-5	9.0E-4	4.5E-5
67	1.2E-3	1.0E-6	2.6E-7	1.3E-5	8.9E-4	4.4E-5
68	1.2E-3	9.7E-7	2.5E-7	1.3E-5	8.7E-4	4.3E-5
69	1.2E-3	9.4E-7	2.4E-7	1.3E-5	8.6E-4	4.3E-5
70	1.2E-3	9.1E-7	2.3E-7	1.3E-5	8.5E-4	4.2E-5
71	1.2E-3	8.9E-7	2.3E-7	1.2E-5	8.4E-4	4.2E-5
72	1.2E-3	8.6E-7	2.2E-7	1.2E-5	8.3E-4	4.1E-5
73	1.1E-3	8.4E-7	2.1E-7	1.2E-5	8.1E-4	4.1E-5
74	1.1E-3	8.1E-7	2.1E-7	1.2E-5	8.0E-4	4.0E-5
75	1.1E-3	7.9E-7	2.0E-7	1.2E-5	7.9E-4	4.0E-5
76	1.1E-3	7.7E-7	2.0E-7	1.2E-5	7.8E-4	3.9E-5
77	1.1E-3	7.5E-7	1.9E-7	1.2E-5	7.7E-4	3.9E-5
78	1.1E-3	7.3E-7	1.9E-7	1.1E-5	7.6E-4	3.8E-5
79	1.1E-3	7.1E-7	1.8E-7	1.1E-5	7.5E-4	3.8E-5
80	1.0E-3	7.0E-7	1.8E-7	1.1E-5	7.4E-4	3.7E-5
81	1.0E-3	6.8E-7	1.7E-7	1.1E-5	7.3E-4	3.7E-5
82	1.0E-3	6.6E-7	1.7E-7	1.1E-5	7.2E-4	3.7E-5
83	9.9E-4	6.5E-7	1.6E-7	1.1E-5	7.1E-4	3.6E-5
84	9.8E-4	6.3E-7	1.6E-7	1.1E-5	7.0E-4	3.6E-5
85	9.7E-4	6.2E-7	1.6E-7	1.1E-5	6.9E-4	3.5E-5
86	9.5E-4	6.1E-7	1.5E-7	1.0E-5	6.8E-4	3.5E-5
87	9.4E-4	5.9E-7	1.5E-7	1.0E-5	6.7E-4	3.4E-5
88	9.3E-4	5.8E-7	1.5E-7	1.0E-5	6.6E-4	3.4E-5
89	9.2E-4	5.7E-7	1.4E-7	1.0E-5	6.5E-4	3.3E-5
