Radionuclide	Sb-119
Route of Intake	Injection
Material	Injection, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
3.5	1.4E-1	-	-	6.1E-3	1.7E-3	1.6E-2	9.4E-3
3.75	1.3E-1	-	-	5.4E-3	1.6E-3	1.4E-2	8.2E-3
4	1.1E-1	8.3E-3	1.7E-3	4.7E-3	1.4E-3	1.2E-2	7.1E-3
4.25	9.7E-2	-	-	4.1E-3	1.3E-3	1.1E-2	6.2E-3
4.5	8.5E-2	-	-	3.6E-3	1.2E-3	9.5E-3	5.3E-3
4.75	7.5E-2	-	-	3.1E-3	1.0E-3	8.3E-3	4.6E-3
5	6.6E-2	4.5E-3	1.1E-3	2.7E-3	9.3E-4	7.3E-3	4.0E-3
5.5	5.1E-2	-	-	2.1E-3	7.5E-4	5.6E-3	3.0E-3
6	4.0E-2	2.4E-3	6.1E-4	1.6E-3	6.0E-4	4.3E-3	2.3E-3
6.5	3.1E-2	-	-	1.2E-3	4.8E-4	3.3E-3	1.7E-3
7	2.4E-2	1.3E-3	3.4E-4	9.0E-4	3.8E-4	2.5E-3	1.3E-3
7.5	1.9E-2	-	-	6.8E-4	3.0E-4	1.9E-3	9.6E-4
8	1.5E-2	7.4E-4	1.9E-4	5.2E-4	2.4E-4	1.4E-3	7.3E-4
8.5	1.1E-2	-	-	4.0E-4	1.9E-4	1.1E-3	5.5E-4
9	8.9E-3	4.1E-4	1.0E-4	3.0E-4	1.5E-4	8.3E-4	4.2E-4
9.5	7.0E-3	-	-	2.3E-4	1.1E-4	6.3E-4	3.2E-4
10	5.5E-3	2.3E-4	5.6E-5	1.8E-4	8.9E-5	4.7E-4	2.4E-4
11	3.4E-3	1.3E-4	3.1E-5	1.1E-4	5.4E-5	2.7E-4	1.4E-4
12	2.1E-3	7.3E-5	1.7E-5	6.3E-5	3.3E-5	1.6E-4	8.4E-5
13	1.3E-3	4.1E-5	9.7E-6	3.8E-5	2.0E-5	8.9E-5	5.0E-5
14	8.2E-4	2.4E-5	5.4E-6	2.3E-5	1.2E-5	5.1E-5	3.0E-5
15	5.1E-4	1.4E-5	3.0E-6	1.4E-5	7.1E-6	3.0E-5	1.8E-5
16	3.2E-4	7.8E-6	1.7E-6	8.4E-6	4.2E-6	1.7E-5	1.1E-5
17	2.0E-4	4.5E-6	9.8E-7	5.2E-6	2.5E-6	1.0E-5	6.6E-6
18	1.3E-4	2.6E-6	5.6E-7	3.2E-6	1.5E-6	5.9E-6	4.1E-6
19	8.1E-5	1.5E-6	3.2E-7	2.0E-6	8.9E-7	3.5E-6	2.5E-6
20	5.1E-5	9.0E-7	1.9E-7	1.2E-6	5.3E-7	2.1E-6	1.6E-6
21	3.3E-5	5.3E-7	1.1E-7	7.7E-7	3.1E-7	1.2E-6	9.7E-7
22	2.1E-5	3.1E-7	6.3E-8	4.8E-7	1.9E-7	7.4E-7	6.1E-7
23	1.3E-5	1.9E-7	3.7E-8	3.0E-7	1.1E-7	4.4E-7	3.8E-7
24	8.4E-6	1.1E-7	2.2E-8	1.9E-7	6.6E-8	2.7E-7	2.4E-7
25	5.3E-6	6.8E-8	1.3E-8	1.2E-7	3.9E-8	1.6E-7	1.5E-7
26	3.4E-6	4.1E-8	7.7E-9	7.6E-8	2.3E-8	1.0E-7	9.7E-8
27	2.2E-6	2.5E-8	4.6E-9	4.8E-8	1.4E-8	6.2E-8	6.1E-8
28	1.4E-6	1.5E-8	2.8E-9	3.1E-8	8.3E-9	3.8E-8	3.9E-8
29	8.8E-7	9.4E-9	1.7E-9	1.9E-8	5.0E-9	2.4E-8	2.5E-8
30	5.7E-7	5.8E-9	1.0E-9	1.2E-8	3.0E-9	1.5E-8	1.6E-8
31	3.6E-7	3.6E-9	6.2E-10	7.8E-9	1.8E-9	9.3E-9	1.0E-8
32	2.3E-7	2.2E-9	3.8E-10	5.0E-9	1.1E-9	5.9E-9	6.6E-9
33	1.5E-7	1.4E-9	2.4E-10	3.2E-9	6.5E-10	3.7E-9	4.2E-9
34	9.5E-8	8.8E-10	1.5E-10	2.0E-9	3.9E-10	2.3E-9	2.7E-9
35	6.1E-8	5.5E-10	-	1.3E-9	2.4E-10	1.5E-9	1.8E-9
36	3.9E-8	3.5E-10	-	8.3E-10	1.4E-10	9.4E-10	1.1E-9
37	2.5E-8	2.2E-10	-	5.3E-10	-	6.0E-10	7.3E-10
38	1.6E-8	1.4E-10	-	3.4E-10	-	3.8E-10	4.7E-10
39	1.0E-8	-	-	2.2E-10	-	2.4E-10	3.0E-10
40	6.5E-9	-	-	1.4E-10	-	1.6E-10	1.9E-10
41	4.2E-9	-	-	-	-	-	1.3E-10
42	2.7E-9	-	-	-	-	-	-
43	1.7E-9	-	-	-	-	-	-
44	1.1E-9	-	-	-	-	-	-
45	7.1E-10	-	-	-	-	-	-
46	4.5E-10	-	-	-	-	-	-
47	2.9E-10	-	-	-	-	-	-
48	1.9E-10	-	-	-	-	-	-
49	1.2E-10	-	-	-	-	-	-
