Radionuclide	In-117
Route of Intake	Injection
Material	Injection, fA=5E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	3.8E-1	2.5E-2	2.8E-2	3.8E-2
0.083333	1.5E-1	9.2E-3	1.2E-2	1.5E-2
0.125	5.6E-2	3.3E-3	4.9E-3	6.0E-3
0.25	3.1E-3	1.6E-4	3.2E-4	3.6E-4
0.375	1.7E-4	8.3E-6	2.0E-5	2.1E-5
0.5	9.6E-6	4.3E-7	1.2E-6	1.2E-6
0.625	5.4E-7	2.3E-8	6.8E-8	7.2E-8
0.75	3.0E-8	1.2E-9	3.9E-9	4.1E-9
0.875	1.7E-9	-	2.2E-10	2.3E-10
