Radionuclide	Br-77
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
0.041667	3.2E-1	-	-	2.6E-2	2.6E-1
0.083333	3.2E-1	-	-	3.0E-2	2.5E-1
0.125	3.1E-1	-	-	3.3E-2	2.5E-1
0.25	3.0E-1	-	-	3.9E-2	2.3E-1
0.375	2.9E-1	-	-	4.2E-2	2.2E-1
0.5	2.7E-1	-	-	4.4E-2	2.2E-1
0.625	2.6E-1	-	-	4.5E-2	2.1E-1
0.75	2.5E-1	-	-	4.4E-2	2.0E-1
0.875	2.4E-1	-	-	4.3E-2	1.9E-1
1	2.3E-1	8.7E-5	6.5E-3	4.1E-2	1.8E-1
1.125	2.2E-1	-	-	3.8E-2	1.8E-1
1.25	2.1E-1	-	-	3.5E-2	1.7E-1
1.375	2.0E-1	-	-	3.3E-2	1.6E-1
1.5	1.9E-1	-	-	3.0E-2	1.6E-1
1.625	1.8E-1	-	-	2.7E-2	1.5E-1
1.75	1.7E-1	-	-	2.4E-2	1.4E-1
1.875	1.6E-1	-	-	2.2E-2	1.4E-1
2	1.5E-1	9.7E-5	1.6E-2	2.0E-2	1.3E-1
2.25	1.4E-1	-	-	1.6E-2	1.2E-1
2.5	1.3E-1	-	-	1.2E-2	1.1E-1
2.75	1.2E-1	-	-	9.9E-3	1.0E-1
3	1.1E-1	7.2E-5	9.4E-3	7.9E-3	9.6E-2
3.25	9.7E-2	-	-	6.4E-3	8.9E-2
3.5	8.9E-2	-	-	5.2E-3	8.2E-2
3.75	8.1E-2	-	-	4.3E-3	7.6E-2
4	7.5E-2	5.2E-5	3.8E-3	3.6E-3	7.0E-2
4.25	6.9E-2	-	-	3.1E-3	6.5E-2
4.5	6.4E-2	-	-	2.6E-3	6.0E-2
4.75	5.9E-2	-	-	2.3E-3	5.6E-2
5	5.4E-2	3.8E-5	1.7E-3	2.0E-3	5.2E-2
5.5	4.6E-2	-	-	1.5E-3	4.4E-2
6	4.0E-2	2.7E-5	8.9E-4	1.2E-3	3.8E-2
6.5	3.4E-2	-	-	9.2E-4	3.3E-2
7	2.9E-2	2.0E-5	5.2E-4	7.2E-4	2.8E-2
7.5	2.5E-2	-	-	5.7E-4	2.4E-2
8	2.1E-2	1.4E-5	3.2E-4	4.5E-4	2.1E-2
8.5	1.8E-2	-	-	3.6E-4	1.8E-2
9	1.6E-2	1.0E-5	2.0E-4	2.9E-4	1.5E-2
9.5	1.4E-2	-	-	2.3E-4	1.3E-2
10	1.2E-2	7.2E-6	1.3E-4	1.8E-4	1.1E-2
11	8.6E-3	5.2E-6	8.0E-5	1.2E-4	8.4E-3
12	6.4E-3	3.7E-6	5.1E-5	7.5E-5	6.2E-3
13	4.7E-3	2.7E-6	3.3E-5	4.9E-5	4.6E-3
14	3.5E-3	1.9E-6	2.1E-5	3.2E-5	3.4E-3
15	2.6E-3	1.4E-6	1.4E-5	2.1E-5	2.6E-3
16	1.9E-3	9.7E-7	9.2E-6	1.4E-5	1.9E-3
17	1.4E-3	7.0E-7	6.1E-6	9.6E-6	1.4E-3
18	1.1E-3	5.0E-7	4.1E-6	6.5E-6	1.1E-3
19	8.0E-4	3.6E-7	2.8E-6	4.5E-6	7.9E-4
20	5.9E-4	2.6E-7	1.9E-6	3.1E-6	5.9E-4
21	4.4E-4	1.8E-7	1.3E-6	2.2E-6	4.4E-4
22	3.3E-4	1.3E-7	9.2E-7	1.5E-6	3.2E-4
23	2.4E-4	9.5E-8	6.5E-7	1.1E-6	2.4E-4
24	1.8E-4	6.8E-8	4.6E-7	7.7E-7	1.8E-4
25	1.4E-4	4.9E-8	3.3E-7	5.6E-7	1.3E-4
26	1.0E-4	3.5E-8	2.4E-7	4.0E-7	1.0E-4
27	7.5E-5	2.5E-8	1.7E-7	2.9E-7	7.5E-5
28	5.6E-5	1.8E-8	1.2E-7	2.1E-7	5.6E-5
29	4.2E-5	1.3E-8	9.0E-8	1.6E-7	4.1E-5
30	3.1E-5	9.4E-9	6.6E-8	1.1E-7	3.1E-5
31	2.3E-5	6.8E-9	4.8E-8	8.4E-8	2.3E-5
32	1.7E-5	4.9E-9	3.5E-8	6.2E-8	1.7E-5
33	1.3E-5	3.5E-9	2.6E-8	4.5E-8	1.3E-5
34	9.6E-6	2.6E-9	1.9E-8	3.4E-8	9.5E-6
35	7.2E-6	1.9E-9	1.4E-8	2.5E-8	7.1E-6
36	5.3E-6	1.3E-9	1.1E-8	1.8E-8	5.3E-6
37	4.0E-6	9.7E-10	7.8E-9	1.4E-8	4.0E-6
