Radionuclide	Br-77
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
0.041667	6.1E-1	-	-	3.6E-2	5.0E-1
0.083333	6.0E-1	-	-	4.1E-2	4.8E-1
0.125	5.9E-1	-	-	4.5E-2	4.7E-1
0.25	5.6E-1	-	-	5.1E-2	4.3E-1
0.375	5.4E-1	-	-	5.4E-2	3.9E-1
0.5	5.2E-1	-	-	5.5E-2	3.7E-1
0.625	5.0E-1	-	-	5.5E-2	3.5E-1
0.75	4.8E-1	-	-	5.4E-2	3.3E-1
0.875	4.6E-1	-	-	5.2E-2	3.1E-1
1	4.4E-1	3.4E-3	8.1E-3	5.0E-2	3.0E-1
1.125	4.2E-1	-	-	4.7E-2	2.9E-1
1.25	4.0E-1	-	-	4.4E-2	2.7E-1
1.375	3.8E-1	-	-	4.0E-2	2.6E-1
1.5	3.6E-1	-	-	3.7E-2	2.5E-1
1.625	3.5E-1	-	-	3.4E-2	2.4E-1
1.75	3.3E-1	-	-	3.1E-2	2.3E-1
1.875	3.2E-1	-	-	2.8E-2	2.2E-1
2	3.0E-1	3.7E-3	1.9E-2	2.5E-2	2.1E-1
2.25	2.8E-1	-	-	2.0E-2	2.0E-1
2.5	2.5E-1	-	-	1.6E-2	1.8E-1
2.75	2.3E-1	-	-	1.3E-2	1.7E-1
3	2.1E-1	2.8E-3	1.1E-2	1.1E-2	1.5E-1
3.25	1.9E-1	-	-	9.0E-3	1.4E-1
3.5	1.8E-1	-	-	7.5E-3	1.3E-1
3.75	1.6E-1	-	-	6.4E-3	1.2E-1
4	1.5E-1	2.0E-3	4.7E-3	5.4E-3	1.1E-1
4.25	1.4E-1	-	-	4.7E-3	1.0E-1
4.5	1.3E-1	-	-	4.1E-3	9.6E-2
4.75	1.2E-1	-	-	3.6E-3	8.9E-2
5	1.1E-1	1.5E-3	2.2E-3	3.1E-3	8.2E-2
5.5	9.3E-2	-	-	2.5E-3	7.0E-2
6	7.9E-2	1.1E-3	1.2E-3	2.0E-3	6.0E-2
6.5	6.8E-2	-	-	1.6E-3	5.1E-2
7	5.8E-2	7.7E-4	7.0E-4	1.2E-3	4.4E-2
7.5	4.9E-2	-	-	1.0E-3	3.8E-2
8	4.2E-2	5.6E-4	4.3E-4	8.0E-4	3.2E-2
8.5	3.6E-2	-	-	6.5E-4	2.8E-2
9	3.1E-2	4.0E-4	2.7E-4	5.2E-4	2.4E-2
9.5	2.6E-2	-	-	4.2E-4	2.0E-2
10	2.3E-2	2.9E-4	1.7E-4	3.4E-4	1.7E-2
11	1.7E-2	2.1E-4	1.1E-4	2.3E-4	1.3E-2
12	1.2E-2	1.5E-4	6.8E-5	1.5E-4	9.5E-3
13	8.9E-3	1.1E-4	4.3E-5	1.0E-4	7.0E-3
14	6.6E-3	7.9E-5	2.8E-5	7.0E-5	5.2E-3
15	4.8E-3	5.7E-5	1.8E-5	4.8E-5	3.9E-3
16	3.6E-3	4.1E-5	1.2E-5	3.3E-5	2.9E-3
17	2.6E-3	3.0E-5	7.9E-6	2.3E-5	2.1E-3
18	1.9E-3	2.1E-5	5.3E-6	1.6E-5	1.6E-3
19	1.4E-3	1.5E-5	3.6E-6	1.1E-5	1.2E-3
20	1.0E-3	1.1E-5	2.4E-6	7.8E-6	8.6E-4
21	7.7E-4	8.0E-6	1.7E-6	5.6E-6	6.4E-4
22	5.7E-4	5.8E-6	1.2E-6	4.0E-6	4.7E-4
23	4.2E-4	4.2E-6	8.2E-7	2.8E-6	3.5E-4
24	3.1E-4	3.0E-6	5.8E-7	2.0E-6	2.6E-4
25	2.3E-4	2.2E-6	4.1E-7	1.5E-6	1.9E-4
26	1.7E-4	1.6E-6	2.9E-7	1.1E-6	1.4E-4
27	1.3E-4	1.2E-6	2.1E-7	7.6E-7	1.1E-4
28	9.3E-5	8.4E-7	1.5E-7	5.5E-7	7.8E-5
29	6.9E-5	6.1E-7	1.1E-7	4.0E-7	5.8E-5
30	5.1E-5	4.4E-7	8.0E-8	2.9E-7	4.3E-5
31	3.8E-5	3.2E-7	5.8E-8	2.1E-7	3.2E-5
32	2.8E-5	2.3E-7	4.2E-8	1.6E-7	2.4E-5
33	2.1E-5	1.7E-7	3.1E-8	1.1E-7	1.8E-5
34	1.5E-5	1.2E-7	2.3E-8	8.3E-8	1.3E-5
35	1.1E-5	9.0E-8	1.7E-8	6.1E-8	9.7E-6
36	8.3E-6	6.6E-8	1.2E-8	4.5E-8	7.2E-6
37	6.2E-6	4.8E-8	9.1E-9	3.3E-8	5.3E-6
38	4.6E-6	3.5E-8	6.7E-9	2.4E-8	4.0E-6
39	3.4E-6	2.6E-8	4.9E-9	1.8E-8	2.9E-6
40	2.5E-6	1.9E-8	3.6E-9	1.3E-8	2.2E-6
41	1.8E-6	1.4E-8	2.7E-9	9.5E-9	1.6E-6
42	1.4E-6	1.0E-8	2.0E-9	7.0E-9	1.2E-6
43	1.0E-6	7.3E-9	1.5E-9	5.2E-9	8.9E-7
44	7.5E-7	5.4E-9	1.1E-9	3.8E-9	6.6E-7
45	5.6E-7	3.9E-9	8.1E-10	2.8E-9	4.9E-7
46	4.1E-7	2.9E-9	6.0E-10	2.1E-9	3.6E-7
47	3.1E-7	2.1E-9	4.4E-10	1.5E-9	2.7E-7
48	2.3E-7	1.5E-9	3.3E-10	1.1E-9	2.0E-7
49	1.7E-7	1.1E-9	2.4E-10	8.2E-10	1.5E-7
50	1.2E-7	8.3E-10	1.8E-10	6.1E-10	1.1E-7
51	9.2E-8	6.1E-10	1.3E-10	4.5E-10	8.1E-8
52	6.8E-8	4.5E-10	-	3.3E-10	6.0E-8
53	5.1E-8	3.3E-10	-	2.4E-10	4.5E-8
54	3.7E-8	2.4E-10	-	1.8E-10	3.3E-8
55	2.8E-8	1.8E-10	-	1.3E-10	2.5E-8
56	2.1E-8	1.3E-10	-	-	1.8E-8
57	1.5E-8	-	-	-	1.4E-8
58	1.1E-8	-	-	-	1.0E-8
59	8.4E-9	-	-	-	7.5E-9
60	6.2E-9	-	-	-	5.5E-9
61	4.6E-9	-	-	-	4.1E-9
62	3.4E-9	-	-	-	3.1E-9
63	2.5E-9	-	-	-	2.3E-9
64	1.9E-9	-	-	-	1.7E-9
65	1.4E-9	-	-	-	1.2E-9
66	1.0E-9	-	-	-	9.2E-10
67	7.7E-10	-	-	-	6.9E-10
68	5.7E-10	-	-	-	5.1E-10
69	4.2E-10	-	-	-	3.8E-10
70	3.1E-10	-	-	-	2.8E-10
71	2.3E-10	-	-	-	2.1E-10
72	1.7E-10	-	-	-	1.5E-10
73	1.3E-10	-	-	-	1.1E-10
