Radionuclide	Rh-103m
Route of Intake	Inhalation
Material	Aerosols Type F, fA=5E-2
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	2.4E-1	-	-	5.6E-2	2.1E-2	5.9E-3	8.7E-3
0.083333	1.1E-1	-	-	3.0E-2	3.8E-3	3.6E-3	5.3E-3
0.125	5.2E-2	-	-	1.5E-2	9.9E-4	1.8E-3	2.7E-3
0.25	5.3E-3	-	-	1.9E-3	7.3E-5	2.1E-4	3.2E-4
0.375	5.6E-4	-	-	2.3E-4	7.8E-6	2.4E-5	3.6E-5
0.5	5.9E-5	-	-	2.6E-5	8.2E-7	2.7E-6	4.0E-6
0.625	6.2E-6	-	-	2.9E-6	8.7E-8	3.0E-7	4.4E-7
0.75	6.5E-7	-	-	3.2E-7	9.1E-9	3.3E-8	4.8E-8
0.875	6.8E-8	-	-	3.4E-8	9.5E-10	3.6E-9	5.2E-9
1	7.1E-9	8.0E-10	6.2E-10	3.6E-9	-	4.0E-10	5.7E-10
1.125	7.3E-10	-	-	3.7E-10	-	-	-
