Radionuclide	Ca-47
Route of Intake	Inhalation
Material	Aerosols Type S, fA=4E-3
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	8.0E-1	-	-	2.8E-1	7.5E-2	2.7E-5
0.083333	7.9E-1	-	-	3.1E-1	7.1E-2	6.8E-5
0.125	7.7E-1	-	-	3.4E-1	6.8E-2	1.2E-4
0.25	7.3E-1	-	-	3.9E-1	6.3E-2	2.9E-4
0.375	7.0E-1	-	-	4.3E-1	6.0E-2	4.5E-4
0.5	6.7E-1	-	-	4.5E-1	5.8E-2	5.7E-4
0.625	6.4E-1	-	-	4.6E-1	5.7E-2	6.7E-4
0.75	6.0E-1	-	-	4.5E-1	5.6E-2	7.5E-4
0.875	5.6E-1	-	-	4.4E-1	5.4E-2	8.1E-4
1	5.3E-1	1.6E-4	7.3E-2	4.2E-1	5.3E-2	8.6E-4
1.125	4.9E-1	-	-	4.0E-1	5.2E-2	8.9E-4
1.25	4.5E-1	-	-	3.7E-1	5.1E-2	9.1E-4
1.375	4.1E-1	-	-	3.4E-1	5.0E-2	9.2E-4
1.5	3.7E-1	-	-	3.1E-1	4.8E-2	9.3E-4
1.625	3.4E-1	-	-	2.8E-1	4.7E-2	9.3E-4
1.75	3.1E-1	-	-	2.5E-1	4.6E-2	9.3E-4
1.875	2.7E-1	-	-	2.2E-1	4.5E-2	9.2E-4
2	2.4E-1	1.0E-4	2.0E-1	1.9E-1	4.4E-2	9.1E-4
2.25	1.9E-1	-	-	1.5E-1	4.2E-2	8.8E-4
2.5	1.5E-1	-	-	1.1E-1	4.1E-2	8.5E-4
2.75	1.2E-1	-	-	8.0E-2	3.9E-2	8.2E-4
3	9.8E-2	6.0E-5	1.1E-1	5.8E-2	3.7E-2	7.8E-4
3.25	7.9E-2	-	-	4.2E-2	3.6E-2	7.5E-4
3.5	6.5E-2	-	-	2.9E-2	3.4E-2	7.1E-4
3.75	5.5E-2	-	-	2.1E-2	3.3E-2	6.8E-4
4	4.7E-2	4.1E-5	3.6E-2	1.5E-2	3.1E-2	6.5E-4
4.25	4.2E-2	-	-	1.0E-2	3.0E-2	6.2E-4
4.5	3.7E-2	-	-	7.2E-3	2.9E-2	5.9E-4
4.75	3.4E-2	-	-	5.1E-3	2.8E-2	5.6E-4
5	3.1E-2	2.9E-5	9.3E-3	3.6E-3	2.6E-2	5.4E-4
5.5	2.7E-2	-	-	2.0E-3	2.4E-2	4.9E-4
6	2.5E-2	2.2E-5	2.3E-3	1.2E-3	2.2E-2	4.5E-4
6.5	2.2E-2	-	-	7.7E-4	2.1E-2	4.2E-4
7	2.0E-2	1.7E-5	6.8E-4	5.6E-4	1.9E-2	3.8E-4
7.5	1.9E-2	-	-	4.4E-4	1.7E-2	3.5E-4
8	1.7E-2	1.3E-5	3.0E-4	3.6E-4	1.6E-2	3.3E-4
8.5	1.6E-2	-	-	3.0E-4	1.5E-2	3.0E-4
9	1.5E-2	9.9E-6	1.8E-4	2.6E-4	1.4E-2	2.8E-4
9.5	1.3E-2	-	-	2.2E-4	1.3E-2	2.6E-4
10	1.2E-2	7.8E-6	1.3E-4	1.9E-4	1.2E-2	2.4E-4
11	1.1E-2	6.1E-6	9.4E-5	1.4E-4	9.9E-3	2.1E-4
12	8.9E-3	4.9E-6	6.9E-5	1.0E-4	8.5E-3	1.8E-4
13	7.6E-3	3.9E-6	5.1E-5	7.8E-5	7.2E-3	1.6E-4
14	6.5E-3	3.1E-6	3.9E-5	5.9E-5	6.2E-3	1.3E-4
15	5.6E-3	2.5E-6	2.9E-5	4.5E-5	5.3E-3	1.2E-4
16	4.7E-3	2.0E-6	2.2E-5	3.5E-5	4.5E-3	1.0E-4
17	4.0E-3	1.6E-6	1.7E-5	2.7E-5	3.9E-3	8.7E-5
18	3.5E-3	1.3E-6	1.3E-5	2.1E-5	3.3E-3	7.5E-5
19	3.0E-3	1.0E-6	1.0E-5	1.7E-5	2.8E-3	6.5E-5
20	2.5E-3	8.4E-7	8.3E-6	1.4E-5	2.4E-3	5.6E-5
21	2.2E-3	6.8E-7	6.6E-6	1.1E-5	2.1E-3	4.8E-5
22	1.9E-3	5.5E-7	5.3E-6	8.9E-6	1.8E-3	4.2E-5
23	1.6E-3	4.4E-7	4.3E-6	7.2E-6	1.5E-3	3.6E-5
24	1.4E-3	3.6E-7	3.5E-6	5.9E-6	1.3E-3	3.1E-5
25	1.2E-3	2.9E-7	2.9E-6	4.9E-6	1.1E-3	2.7E-5
26	9.9E-4	2.4E-7	2.4E-6	4.1E-6	9.5E-4	2.3E-5
27	8.5E-4	1.9E-7	2.0E-6	3.4E-6	8.1E-4	2.0E-5
28	7.3E-4	1.6E-7	1.7E-6	2.8E-6	7.0E-4	1.7E-5
29	6.2E-4	1.3E-7	1.4E-6	2.4E-6	6.0E-4	1.5E-5
30	5.3E-4	1.0E-7	1.2E-6	2.0E-6	5.1E-4	1.3E-5
31	4.6E-4	8.5E-8	9.8E-7	1.7E-6	4.4E-4	1.1E-5
32	3.9E-4	6.9E-8	8.3E-7	1.4E-6	3.8E-4	9.4E-6
33	3.4E-4	5.6E-8	7.0E-7	1.2E-6	3.2E-4	8.1E-6
