Radionuclide	Ba-129m
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	2.4E-1	-	-	1.9E-2	1.9E-1	4.5E-5
0.083333	1.7E-1	-	-	1.6E-2	1.3E-1	7.3E-5
0.125	1.2E-1	-	-	1.3E-2	9.7E-2	8.0E-5
0.25	4.7E-2	-	-	6.2E-3	3.7E-2	5.8E-5
0.375	1.8E-2	-	-	2.7E-3	1.4E-2	3.0E-5
0.5	6.7E-3	-	-	1.1E-3	5.3E-3	1.4E-5
0.625	2.6E-3	-	-	4.4E-4	2.0E-3	5.7E-6
0.75	9.7E-4	-	-	1.7E-4	7.6E-4	2.3E-6
0.875	3.7E-4	-	-	6.7E-5	2.9E-4	9.1E-7
1	1.4E-4	6.0E-8	4.0E-6	2.5E-5	1.1E-4	3.5E-7
1.125	5.2E-5	-	-	9.4E-6	4.2E-5	1.3E-7
1.25	2.0E-5	-	-	3.5E-6	1.6E-5	5.1E-8
1.375	7.4E-6	-	-	1.3E-6	6.1E-6	1.9E-8
1.5	2.8E-6	-	-	4.6E-7	2.3E-6	7.3E-9
1.625	1.1E-6	-	-	1.6E-7	8.8E-7	2.7E-9
1.75	4.0E-7	-	-	5.9E-8	3.3E-7	1.0E-9
1.875	1.5E-7	-	-	2.1E-8	1.3E-7	3.8E-10
2	5.6E-8	-	6.2E-9	7.4E-9	4.8E-8	1.4E-10
2.25	8.0E-9	-	-	9.3E-10	7.0E-9	-
2.5	1.1E-9	-	-	1.2E-10	1.0E-9	-
2.75	1.6E-10	-	-	-	1.5E-10	-
