Radionuclide	W-190
Route of Intake	Ingestion
Material	All other forms, fA=0.5
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	2.5E-1	2.3E-1	1.2E-3	1.5E-3
0.083333	6.2E-2	5.2E-2	7.5E-4	8.4E-4
0.125	1.5E-2	1.1E-2	2.9E-4	2.8E-4
0.25	2.1E-4	1.4E-4	7.0E-6	5.1E-6
0.375	2.9E-6	2.0E-6	1.2E-7	7.7E-8
0.5	4.0E-8	3.0E-8	1.9E-9	1.1E-9
0.625	5.7E-10	4.5E-10	-	-
