Radionuclide	Tc-93m
Route of Intake	Inhalation
Material	Aerosols Type F, Pertechnetate, Tc-DTPA, fA=0.9
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	1.1E-1	1.8E-2	4.4E-3	1.8E-3	2.4E-3	6.6E-3
0.083333	4.3E-2	8.4E-3	1.0E-3	5.7E-4	1.0E-3	3.1E-3
0.125	1.6E-2	3.6E-3	3.5E-4	2.0E-4	4.4E-4	1.3E-3
0.25	8.7E-4	2.4E-4	1.5E-5	9.5E-6	3.2E-5	7.3E-5
0.375	4.7E-5	1.5E-5	6.9E-7	4.7E-7	2.1E-6	3.5E-6
0.5	2.6E-6	9.4E-7	3.2E-8	2.4E-8	1.3E-7	1.6E-7
0.625	1.4E-7	5.7E-8	1.5E-9	1.2E-9	7.6E-9	7.6E-9
0.75	7.7E-9	3.2E-9	-	-	4.4E-10	3.6E-10
0.875	4.2E-10	-	-	-	-	-
