Radionuclide	Al-26
Route of Intake	Injection
Material	Injection, fA=3E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
8	9.5E-2	9.7E-3	2.7E-4	1.9E-3	1.5E-2
8.5	9.1E-2	-	-	1.7E-3	1.5E-2
9	8.7E-2	7.0E-3	1.9E-4	1.6E-3	1.5E-2
9.5	8.5E-2	-	-	1.5E-3	1.5E-2
10	8.2E-2	5.1E-3	1.4E-4	1.5E-3	1.5E-2
11	7.8E-2	3.7E-3	1.0E-4	1.4E-3	1.5E-2
12	7.6E-2	2.7E-3	7.3E-5	1.3E-3	1.5E-2
13	7.4E-2	1.9E-3	5.3E-5	1.2E-3	1.5E-2
14	7.2E-2	1.4E-3	3.8E-5	1.2E-3	1.5E-2
15	7.1E-2	1.0E-3	2.8E-5	1.1E-3	1.5E-2
16	7.1E-2	7.3E-4	2.0E-5	1.1E-3	1.5E-2
17	7.0E-2	5.3E-4	1.5E-5	1.1E-3	1.5E-2
18	7.0E-2	3.9E-4	1.1E-5	1.1E-3	1.5E-2
19	6.9E-2	2.9E-4	7.7E-6	1.1E-3	1.5E-2
20	6.9E-2	2.1E-4	5.6E-6	1.1E-3	1.5E-2
21	6.9E-2	1.6E-4	4.1E-6	1.1E-3	1.5E-2
22	6.9E-2	1.2E-4	3.1E-6	1.1E-3	1.5E-2
23	6.9E-2	8.9E-5	2.3E-6	1.1E-3	1.5E-2
24	6.9E-2	6.9E-5	1.7E-6	1.1E-3	1.5E-2
25	6.9E-2	5.4E-5	1.3E-6	1.1E-3	1.5E-2
26	6.9E-2	4.4E-5	1.0E-6	1.1E-3	1.5E-2
27	6.9E-2	3.7E-5	8.2E-7	1.1E-3	1.5E-2
28	6.8E-2	3.1E-5	6.7E-7	1.1E-3	1.5E-2
29	6.8E-2	2.8E-5	5.7E-7	1.1E-3	1.5E-2
30	6.8E-2	2.5E-5	4.9E-7	1.1E-3	1.5E-2
31	6.8E-2	2.3E-5	4.4E-7	1.1E-3	1.5E-2
32	6.8E-2	2.2E-5	4.0E-7	1.1E-3	1.5E-2
33	6.8E-2	2.1E-5	3.8E-7	1.1E-3	1.5E-2
34	6.8E-2	2.1E-5	3.6E-7	1.1E-3	1.5E-2
35	6.8E-2	2.1E-5	3.5E-7	1.1E-3	1.5E-2
36	6.8E-2	2.0E-5	3.4E-7	1.1E-3	1.5E-2
37	6.8E-2	2.0E-5	3.4E-7	1.1E-3	1.5E-2
38	6.8E-2	2.0E-5	3.4E-7	1.1E-3	1.5E-2
39	6.8E-2	2.1E-5	3.4E-7	1.1E-3	1.5E-2
40	6.8E-2	2.1E-5	3.4E-7	1.1E-3	1.5E-2
41	6.8E-2	2.1E-5	3.4E-7	1.1E-3	1.5E-2
42	6.8E-2	2.1E-5	3.5E-7	1.1E-3	1.5E-2
43	6.8E-2	2.1E-5	3.5E-7	1.1E-3	1.5E-2
44	6.8E-2	2.2E-5	3.5E-7	1.1E-3	1.5E-2
45	6.8E-2	2.2E-5	3.6E-7	1.1E-3	1.5E-2
46	6.8E-2	2.2E-5	3.6E-7	1.1E-3	1.5E-2
47	6.8E-2	2.2E-5	3.6E-7	1.1E-3	1.5E-2
48	6.8E-2	2.2E-5	3.7E-7	1.1E-3	1.5E-2
49	6.8E-2	2.2E-5	3.7E-7	1.1E-3	1.5E-2
50	6.8E-2	2.3E-5	3.7E-7	1.1E-3	1.5E-2
51	6.8E-2	2.3E-5	3.8E-7	1.1E-3	1.5E-2
52	6.8E-2	2.3E-5	3.8E-7	1.1E-3	1.5E-2
53	6.8E-2	2.3E-5	3.8E-7	1.1E-3	1.5E-2
54	6.8E-2	2.3E-5	3.8E-7	1.1E-3	1.5E-2
55	6.8E-2	2.3E-5	3.9E-7	1.1E-3	1.5E-2
56	6.8E-2	2.4E-5	3.9E-7	1.1E-3	1.5E-2
57	6.8E-2	2.4E-5	3.9E-7	1.1E-3	1.5E-2
58	6.8E-2	2.4E-5	3.9E-7	1.1E-3	1.5E-2
59	6.8E-2	2.4E-5	4.0E-7	1.1E-3	1.5E-2
60	6.8E-2	2.4E-5	4.0E-7	1.1E-3	1.5E-2
61	6.8E-2	2.4E-5	4.0E-7	1.1E-3	1.5E-2
62	6.8E-2	2.4E-5	4.0E-7	1.1E-3	1.5E-2
63	6.8E-2	2.5E-5	4.1E-7	1.1E-3	1.5E-2
64	6.8E-2	2.5E-5	4.1E-7	1.1E-3	1.5E-2
65	6.8E-2	2.5E-5	4.1E-7	1.1E-3	1.5E-2
66	6.8E-2	2.5E-5	4.1E-7	1.1E-3	1.5E-2
67	6.8E-2	2.5E-5	4.1E-7	1.1E-3	1.5E-2
68	6.8E-2	2.5E-5	4.1E-7	1.1E-3	1.5E-2
69	6.8E-2	2.5E-5	4.2E-7	1.1E-3	1.5E-2
70	6.8E-2	2.5E-5	4.2E-7	1.1E-3	1.5E-2
71	6.7E-2	2.5E-5	4.2E-7	1.1E-3	1.5E-2
72	6.7E-2	2.5E-5	4.2E-7	1.1E-3	1.5E-2
73	6.7E-2	2.5E-5	4.2E-7	1.1E-3	1.5E-2
74	6.7E-2	2.6E-5	4.2E-7	1.1E-3	1.5E-2
75	6.7E-2	2.6E-5	4.2E-7	1.1E-3	1.5E-2
76	6.7E-2	2.6E-5	4.3E-7	1.1E-3	1.5E-2
77	6.7E-2	2.6E-5	4.3E-7	1.0E-3	1.5E-2
78	6.7E-2	2.6E-5	4.3E-7	1.0E-3	1.5E-2
79	6.7E-2	2.6E-5	4.3E-7	1.0E-3	1.5E-2
80	6.7E-2	2.6E-5	4.3E-7	1.0E-3	1.5E-2
81	6.7E-2	2.6E-5	4.3E-7	1.0E-3	1.5E-2
82	6.7E-2	2.6E-5	4.3E-7	1.0E-3	1.5E-2
83	6.7E-2	2.6E-5	4.3E-7	1.0E-3	1.5E-2
84	6.7E-2	2.6E-5	4.3E-7	1.0E-3	1.5E-2
85	6.7E-2	2.6E-5	4.3E-7	1.0E-3	1.5E-2
86	6.7E-2	2.6E-5	4.3E-7	1.0E-3	1.5E-2
87	6.7E-2	2.6E-5	4.4E-7	1.0E-3	1.5E-2
88	6.7E-2	2.6E-5	4.4E-7	1.0E-3	1.5E-2
89	6.7E-2	2.6E-5	4.4E-7	1.0E-3	1.5E-2
90	6.7E-2	2.6E-5	4.4E-7	1.0E-3	1.5E-2
91	6.7E-2	2.6E-5	4.4E-7	1.0E-3	1.5E-2
92	6.7E-2	2.6E-5	4.4E-7	1.0E-3	1.5E-2
93	6.7E-2	2.6E-5	4.4E-7	1.0E-3	1.5E-2
94	6.7E-2	2.6E-5	4.4E-7	1.0E-3	1.5E-2
95	6.7E-2	2.6E-5	4.4E-7	1.0E-3	1.5E-2
96	6.7E-2	2.7E-5	4.4E-7	1.0E-3	1.5E-2
97	6.7E-2	2.7E-5	4.4E-7	1.0E-3	1.5E-2
98	6.7E-2	2.7E-5	4.4E-7	1.0E-3	1.5E-2
99	6.7E-2	2.7E-5	4.4E-7	1.0E-3	1.5E-2
100	6.7E-2	2.7E-5	4.4E-7	1.0E-3	1.5E-2
110	6.6E-2	2.7E-5	4.5E-7	1.0E-3	1.5E-2
120	6.6E-2	2.7E-5	4.5E-7	1.0E-3	1.5E-2
130	6.6E-2	2.7E-5	4.5E-7	1.0E-3	1.5E-2
140	6.6E-2	2.7E-5	4.5E-7	1.0E-3	1.5E-2
150	6.5E-2	2.7E-5	4.5E-7	1.0E-3	1.5E-2
160	6.5E-2	2.7E-5	4.4E-7	1.0E-3	1.5E-2
170	6.5E-2	2.7E-5	4.4E-7	1.0E-3	1.5E-2
180	6.5E-2	2.7E-5	4.4E-7	1.0E-3	1.5E-2
190	6.4E-2	2.6E-5	4.4E-7	1.0E-3	1.5E-2
200	6.4E-2	2.6E-5	4.4E-7	1.0E-3	1.5E-2
210	6.4E-2	2.6E-5	4.4E-7	9.9E-4	1.5E-2
220	6.3E-2	2.6E-5	4.3E-7	9.9E-4	1.4E-2
230	6.3E-2	2.6E-5	4.3E-7	9.8E-4	1.4E-2
240	6.3E-2	2.6E-5	4.3E-7	9.8E-4	1.4E-2
250	6.3E-2	2.6E-5	4.3E-7	9.7E-4	1.4E-2
260	6.2E-2	2.6E-5	4.3E-7	9.7E-4	1.4E-2
270	6.2E-2	2.6E-5	4.2E-7	9.6E-4	1.4E-2
280	6.2E-2	2.5E-5	4.2E-7	9.6E-4	1.4E-2
290	6.2E-2	2.5E-5	4.2E-7	9.5E-4	1.4E-2
300	6.1E-2	2.5E-5	4.2E-7	9.5E-4	1.4E-2
310	6.1E-2	2.5E-5	4.2E-7	9.5E-4	1.4E-2
320	6.1E-2	2.5E-5	4.2E-7	9.4E-4	1.4E-2
330	6.1E-2	2.5E-5	4.1E-7	9.4E-4	1.4E-2
340	6.0E-2	2.5E-5	4.1E-7	9.3E-4	1.4E-2
350	6.0E-2	2.5E-5	4.1E-7	9.3E-4	1.4E-2
360	6.0E-2	2.4E-5	4.1E-7	9.2E-4	1.4E-2
365	6.0E-2	2.4E-5	4.1E-7	9.2E-4	1.4E-2
370	6.0E-2	2.4E-5	4.1E-7	9.2E-4	1.4E-2
380	5.9E-2	2.4E-5	4.0E-7	9.2E-4	1.4E-2
390	5.9E-2	2.4E-5	4.0E-7	9.1E-4	1.4E-2
400	5.9E-2	2.4E-5	4.0E-7	9.1E-4	1.4E-2
410	5.9E-2	2.4E-5	4.0E-7	9.0E-4	1.4E-2
420	5.8E-2	2.4E-5	4.0E-7	9.0E-4	1.4E-2
430	5.8E-2	2.4E-5	3.9E-7	8.9E-4	1.4E-2
440	5.8E-2	2.4E-5	3.9E-7	8.9E-4	1.4E-2
450	5.8E-2	2.3E-5	3.9E-7	8.9E-4	1.4E-2
460	5.7E-2	2.3E-5	3.9E-7	8.8E-4	1.4E-2
470	5.7E-2	2.3E-5	3.9E-7	8.8E-4	1.4E-2
480	5.7E-2	2.3E-5	3.9E-7	8.7E-4	1.4E-2
490	5.7E-2	2.3E-5	3.8E-7	8.7E-4	1.4E-2
500	5.6E-2	2.3E-5	3.8E-7	8.7E-4	1.4E-2
510	5.6E-2	2.3E-5	3.8E-7	8.6E-4	1.4E-2
520	5.6E-2	2.3E-5	3.8E-7	8.6E-4	1.3E-2
530	5.6E-2	2.3E-5	3.8E-7	8.5E-4	1.3E-2
540	5.6E-2	2.3E-5	3.8E-7	8.5E-4	1.3E-2
550	5.5E-2	2.2E-5	3.7E-7	8.5E-4	1.3E-2
560	5.5E-2	2.2E-5	3.7E-7	8.4E-4	1.3E-2
570	5.5E-2	2.2E-5	3.7E-7	8.4E-4	1.3E-2
580	5.5E-2	2.2E-5	3.7E-7	8.3E-4	1.3E-2
590	5.4E-2	2.2E-5	3.7E-7	8.3E-4	1.3E-2
600	5.4E-2	2.2E-5	3.7E-7	8.3E-4	1.3E-2
610	5.4E-2	2.2E-5	3.6E-7	8.2E-4	1.3E-2
620	5.4E-2	2.2E-5	3.6E-7	8.2E-4	1.3E-2
630	5.4E-2	2.2E-5	3.6E-7	8.1E-4	1.3E-2
640	5.3E-2	2.2E-5	3.6E-7	8.1E-4	1.3E-2
650	5.3E-2	2.1E-5	3.6E-7	8.1E-4	1.3E-2
660	5.3E-2	2.1E-5	3.6E-7	8.0E-4	1.3E-2
670	5.3E-2	2.1E-5	3.5E-7	8.0E-4	1.3E-2
680	5.2E-2	2.1E-5	3.5E-7	8.0E-4	1.3E-2
690	5.2E-2	2.1E-5	3.5E-7	7.9E-4	1.3E-2
700	5.2E-2	2.1E-5	3.5E-7	7.9E-4	1.3E-2
710	5.2E-2	2.1E-5	3.5E-7	7.8E-4	1.3E-2
720	5.2E-2	2.1E-5	3.5E-7	7.8E-4	1.3E-2
730	5.1E-2	2.1E-5	3.4E-7	7.8E-4	1.3E-2
740	5.1E-2	2.1E-5	3.4E-7	7.7E-4	1.3E-2
750	5.1E-2	2.0E-5	3.4E-7	7.7E-4	1.3E-2
760	5.1E-2	2.0E-5	3.4E-7	7.7E-4	1.3E-2
770	5.1E-2	2.0E-5	3.4E-7	7.6E-4	1.3E-2
780	5.0E-2	2.0E-5	3.4E-7	7.6E-4	1.3E-2
790	5.0E-2	2.0E-5	3.3E-7	7.6E-4	1.3E-2
800	5.0E-2	2.0E-5	3.3E-7	7.5E-4	1.3E-2
810	5.0E-2	2.0E-5	3.3E-7	7.5E-4	1.3E-2
820	5.0E-2	2.0E-5	3.3E-7	7.4E-4	1.3E-2
830	4.9E-2	2.0E-5	3.3E-7	7.4E-4	1.3E-2
840	4.9E-2	2.0E-5	3.3E-7	7.4E-4	1.3E-2
850	4.9E-2	2.0E-5	3.3E-7	7.3E-4	1.2E-2
860	4.9E-2	1.9E-5	3.2E-7	7.3E-4	1.2E-2
870	4.9E-2	1.9E-5	3.2E-7	7.3E-4	1.2E-2
880	4.8E-2	1.9E-5	3.2E-7	7.2E-4	1.2E-2
890	4.8E-2	1.9E-5	3.2E-7	7.2E-4	1.2E-2
900	4.8E-2	1.9E-5	3.2E-7	7.2E-4	1.2E-2
910	4.8E-2	1.9E-5	3.2E-7	7.1E-4	1.2E-2
920	4.8E-2	1.9E-5	3.2E-7	7.1E-4	1.2E-2
930	4.7E-2	1.9E-5	3.1E-7	7.1E-4	1.2E-2
940	4.7E-2	1.9E-5	3.1E-7	7.0E-4	1.2E-2
950	4.7E-2	1.9E-5	3.1E-7	7.0E-4	1.2E-2
960	4.7E-2	1.9E-5	3.1E-7	7.0E-4	1.2E-2
970	4.7E-2	1.9E-5	3.1E-7	6.9E-4	1.2E-2
980	4.6E-2	1.8E-5	3.1E-7	6.9E-4	1.2E-2
990	4.6E-2	1.8E-5	3.1E-7	6.9E-4	1.2E-2
1000	4.6E-2	1.8E-5	3.0E-7	6.8E-4	1.2E-2
1010	4.6E-2	1.8E-5	3.0E-7	6.8E-4	1.2E-2
1020	4.6E-2	1.8E-5	3.0E-7	6.8E-4	1.2E-2
1030	4.5E-2	1.8E-5	3.0E-7	6.8E-4	1.2E-2
1040	4.5E-2	1.8E-5	3.0E-7	6.7E-4	1.2E-2
1050	4.5E-2	1.8E-5	3.0E-7	6.7E-4	1.2E-2
1060	4.5E-2	1.8E-5	3.0E-7	6.7E-4	1.2E-2
1070	4.5E-2	1.8E-5	2.9E-7	6.6E-4	1.2E-2
1080	4.5E-2	1.8E-5	2.9E-7	6.6E-4	1.2E-2
1090	4.4E-2	1.8E-5	2.9E-7	6.6E-4	1.2E-2
1095	4.4E-2	1.8E-5	2.9E-7	6.6E-4	1.2E-2
1100	4.4E-2	1.7E-5	2.9E-7	6.5E-4	1.2E-2
1200	4.2E-2	1.7E-5	2.8E-7	6.2E-4	1.2E-2
1300	4.1E-2	1.6E-5	2.7E-7	6.0E-4	1.1E-2
1400	3.9E-2	1.5E-5	2.5E-7	5.7E-4	1.1E-2
1500	3.8E-2	1.5E-5	2.4E-7	5.4E-4	1.1E-2
1600	3.6E-2	1.4E-5	2.3E-7	5.2E-4	1.1E-2
1700	3.5E-2	1.3E-5	2.2E-7	4.9E-4	1.0E-2
1800	3.4E-2	1.3E-5	2.1E-7	4.7E-4	1.0E-2
1900	3.2E-2	1.2E-5	2.0E-7	4.5E-4	1.0E-2
2000	3.1E-2	1.2E-5	1.9E-7	4.3E-4	9.8E-3
2100	3.0E-2	1.1E-5	1.9E-7	4.1E-4	9.6E-3
2200	2.9E-2	1.1E-5	1.8E-7	3.9E-4	9.5E-3
2300	2.8E-2	1.0E-5	1.7E-7	3.7E-4	9.3E-3
2400	2.7E-2	9.7E-6	1.6E-7	3.6E-4	9.1E-3
2500	2.6E-2	9.3E-6	1.5E-7	3.4E-4	9.0E-3
2600	2.5E-2	8.9E-6	1.5E-7	3.2E-4	8.8E-3
2700	2.4E-2	8.5E-6	1.4E-7	3.1E-4	8.7E-3
2800	2.3E-2	8.1E-6	1.4E-7	3.0E-4	8.5E-3
2900	2.2E-2	7.8E-6	1.3E-7	2.8E-4	8.4E-3
3000	2.2E-2	7.4E-6	1.2E-7	2.7E-4	8.2E-3
3100	2.1E-2	7.1E-6	1.2E-7	2.6E-4	8.1E-3
3200	2.0E-2	6.8E-6	1.1E-7	2.5E-4	8.0E-3
3300	1.9E-2	6.5E-6	1.1E-7	2.3E-4	7.8E-3
3400	1.9E-2	6.2E-6	1.0E-7	2.2E-4	7.7E-3
3500	1.8E-2	6.0E-6	1.0E-7	2.1E-4	7.6E-3
3600	1.8E-2	5.7E-6	9.5E-8	2.0E-4	7.5E-3
3650	1.7E-2	5.6E-6	9.3E-8	2.0E-4	7.4E-3
4000	1.5E-2	4.8E-6	8.0E-8	1.7E-4	7.1E-3
5000	1.1E-2	3.2E-6	5.3E-8	1.1E-4	6.2E-3
6000	8.8E-3	2.1E-6	3.5E-8	6.7E-5	5.5E-3
7000	7.0E-3	1.4E-6	2.4E-8	4.3E-5	4.9E-3
8000	5.8E-3	1.0E-6	1.7E-8	2.7E-5	4.5E-3
9000	4.9E-3	7.4E-7	1.2E-8	1.8E-5	4.1E-3
10000	4.3E-3	5.6E-7	9.3E-9	1.1E-5	3.7E-3
11000	3.8E-3	4.4E-7	7.3E-9	7.6E-6	3.4E-3
12000	3.4E-3	3.5E-7	5.9E-9	5.2E-6	3.1E-3
13000	3.0E-3	3.0E-7	4.9E-9	3.6E-6	2.9E-3
14000	2.8E-3	2.5E-7	4.2E-9	2.6E-6	2.7E-3
15000	2.5E-3	2.2E-7	3.7E-9	1.9E-6	2.4E-3
16000	2.3E-3	2.0E-7	3.3E-9	1.5E-6	2.2E-3
17000	2.1E-3	1.8E-7	3.0E-9	1.2E-6	2.1E-3
18000	1.9E-3	1.6E-7	2.7E-9	1.0E-6	1.9E-3
18250	1.9E-3	1.6E-7	2.6E-9	9.6E-7	1.9E-3
