Radionuclide	Al-26
Route of Intake	Inhalation
Material	Aerosols Type F, fA=3E-3
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	8.6E-1	-	-	8.5E-2	2.4E-1	2.5E-2
0.083333	7.9E-1	-	-	9.0E-2	9.0E-2	2.2E-2
0.125	7.1E-1	-	-	9.1E-2	3.8E-2	1.7E-2
0.25	5.2E-1	-	-	9.6E-2	6.3E-3	9.1E-3
0.375	4.4E-1	-	-	1.0E-1	3.5E-3	8.1E-3
0.5	4.1E-1	-	-	1.1E-1	3.0E-3	8.1E-3
0.625	3.9E-1	-	-	1.1E-1	2.9E-3	8.2E-3
0.75	3.8E-1	-	-	1.1E-1	2.7E-3	8.3E-3
0.875	3.6E-1	-	-	1.1E-1	2.6E-3	8.4E-3
1	3.5E-1	4.8E-1	1.9E-2	1.1E-1	2.5E-3	8.5E-3
1.125	3.3E-1	-	-	1.0E-1	2.4E-3	8.6E-3
1.25	3.2E-1	-	-	9.7E-2	2.4E-3	8.7E-3
1.375	3.0E-1	-	-	9.0E-2	2.3E-3	8.8E-3
1.5	2.9E-1	-	-	8.4E-2	2.2E-3	8.9E-3
1.625	2.7E-1	-	-	7.7E-2	2.1E-3	9.0E-3
1.75	2.6E-1	-	-	7.0E-2	2.0E-3	9.0E-3
1.875	2.5E-1	-	-	6.4E-2	2.0E-3	9.1E-3
2	2.4E-1	5.1E-2	5.7E-2	5.7E-2	1.9E-3	9.2E-3
2.25	2.1E-1	-	-	4.6E-2	1.8E-3	9.3E-3
2.5	1.9E-1	-	-	3.6E-2	1.7E-3	9.5E-3
2.75	1.8E-1	-	-	2.8E-2	1.6E-3	9.6E-3
3	1.6E-1	3.6E-2	3.6E-2	2.2E-2	1.5E-3	9.7E-3
3.25	1.5E-1	-	-	1.7E-2	1.4E-3	9.8E-3
3.5	1.4E-1	-	-	1.3E-2	1.3E-3	9.9E-3
3.75	1.3E-1	-	-	1.0E-2	1.2E-3	1.0E-2
4	1.2E-1	2.6E-2	1.4E-2	7.8E-3	1.2E-3	1.0E-2
4.25	1.2E-1	-	-	6.2E-3	1.1E-3	1.0E-2
4.5	1.1E-1	-	-	5.0E-3	1.0E-3	1.0E-2
4.75	1.1E-1	-	-	4.1E-3	9.8E-4	1.0E-2
5	1.0E-1	1.9E-2	4.2E-3	3.5E-3	9.3E-4	1.0E-2
5.5	9.3E-2	-	-	2.6E-3	8.4E-4	1.0E-2
6	8.6E-2	1.4E-2	1.3E-3	2.1E-3	7.7E-4	1.0E-2
6.5	8.0E-2	-	-	1.8E-3	7.1E-4	1.1E-2
7	7.6E-2	9.8E-3	4.7E-4	1.6E-3	6.5E-4	1.1E-2
7.5	7.2E-2	-	-	1.5E-3	6.1E-4	1.1E-2
8	6.8E-2	7.1E-3	2.4E-4	1.4E-3	5.7E-4	1.1E-2
8.5	6.6E-2	-	-	1.3E-3	5.4E-4	1.1E-2
9	6.3E-2	5.1E-3	1.5E-4	1.2E-3	5.1E-4	1.1E-2
9.5	6.1E-2	-	-	1.1E-3	4.8E-4	1.1E-2
10	5.9E-2	3.7E-3	1.0E-4	1.1E-3	4.6E-4	1.1E-2
11	5.7E-2	2.7E-3	7.4E-5	9.8E-4	4.3E-4	1.1E-2
12	5.5E-2	1.9E-3	5.3E-5	9.1E-4	4.1E-4	1.1E-2
13	5.3E-2	1.4E-3	3.9E-5	8.7E-4	4.0E-4	1.1E-2
14	5.2E-2	1.0E-3	2.8E-5	8.4E-4	3.9E-4	1.1E-2
15	5.1E-2	7.4E-4	2.0E-5	8.2E-4	3.8E-4	1.1E-2
16	5.1E-2	5.4E-4	1.5E-5	8.0E-4	3.7E-4	1.1E-2
17	5.0E-2	3.9E-4	1.1E-5	7.9E-4	3.7E-4	1.1E-2
18	5.0E-2	2.9E-4	7.7E-6	7.8E-4	3.7E-4	1.1E-2
19	5.0E-2	2.1E-4	5.6E-6	7.7E-4	3.7E-4	1.1E-2
20	5.0E-2	1.5E-4	4.1E-6	7.7E-4	3.7E-4	1.1E-2
21	5.0E-2	1.1E-4	3.0E-6	7.7E-4	3.7E-4	1.1E-2
22	5.0E-2	8.6E-5	2.2E-6	7.6E-4	3.7E-4	1.1E-2
23	4.9E-2	6.5E-5	1.7E-6	7.6E-4	3.7E-4	1.1E-2
24	4.9E-2	5.0E-5	1.3E-6	7.6E-4	3.7E-4	1.1E-2
25	4.9E-2	4.0E-5	9.6E-7	7.6E-4	3.7E-4	1.1E-2
26	4.9E-2	3.2E-5	7.5E-7	7.6E-4	3.7E-4	1.1E-2
27	4.9E-2	2.7E-5	6.0E-7	7.6E-4	3.7E-4	1.1E-2
28	4.9E-2	2.3E-5	4.9E-7	7.6E-4	3.7E-4	1.1E-2
29	4.9E-2	2.0E-5	4.1E-7	7.6E-4	3.7E-4	1.1E-2
30	4.9E-2	1.8E-5	3.6E-7	7.6E-4	3.7E-4	1.1E-2
31	4.9E-2	1.7E-5	3.2E-7	7.6E-4	3.7E-4	1.1E-2
32	4.9E-2	1.6E-5	2.9E-7	7.6E-4	3.7E-4	1.1E-2
33	4.9E-2	1.5E-5	2.7E-7	7.6E-4	3.7E-4	1.1E-2
34	4.9E-2	1.5E-5	2.6E-7	7.6E-4	3.8E-4	1.1E-2
35	4.9E-2	1.5E-5	2.5E-7	7.6E-4	3.8E-4	1.1E-2
36	4.9E-2	1.5E-5	2.5E-7	7.6E-4	3.8E-4	1.1E-2
37	4.9E-2	1.5E-5	2.5E-7	7.6E-4	3.8E-4	1.1E-2
38	4.9E-2	1.5E-5	2.4E-7	7.6E-4	3.8E-4	1.1E-2
39	4.9E-2	1.5E-5	2.5E-7	7.6E-4	3.8E-4	1.1E-2
40	4.9E-2	1.5E-5	2.5E-7	7.6E-4	3.8E-4	1.1E-2
41	4.9E-2	1.5E-5	2.5E-7	7.6E-4	3.8E-4	1.1E-2
42	4.9E-2	1.5E-5	2.5E-7	7.6E-4	3.8E-4	1.1E-2
43	4.9E-2	1.5E-5	2.5E-7	7.6E-4	3.8E-4	1.1E-2
44	4.9E-2	1.5E-5	2.5E-7	7.6E-4	3.8E-4	1.1E-2
45	4.9E-2	1.6E-5	2.6E-7	7.6E-4	3.8E-4	1.1E-2
