Radionuclide	Al-26
Route of Intake	Inhalation
Material	Aerosols Type F, fA=3E-3
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	3.2E-1	-	-	3.0E-2	9.1E-2	9.6E-3
0.083333	2.9E-1	-	-	3.2E-2	3.4E-2	8.5E-3
0.125	2.6E-1	-	-	3.1E-2	1.4E-2	6.3E-3
0.25	1.9E-1	-	-	3.3E-2	2.4E-3	3.5E-3
0.375	1.6E-1	-	-	3.6E-2	1.3E-3	3.1E-3
0.5	1.5E-1	-	-	3.7E-2	1.1E-3	3.1E-3
0.625	1.4E-1	-	-	3.8E-2	1.1E-3	3.1E-3
0.75	1.4E-1	-	-	3.9E-2	1.0E-3	3.1E-3
0.875	1.3E-1	-	-	3.8E-2	1.0E-3	3.2E-3
1	1.3E-1	1.8E-1	6.6E-3	3.7E-2	9.6E-4	3.2E-3
1.125	1.2E-1	-	-	3.5E-2	9.2E-4	3.3E-3
1.25	1.2E-1	-	-	3.3E-2	8.9E-4	3.3E-3
1.375	1.1E-1	-	-	3.1E-2	8.6E-4	3.3E-3
1.5	1.1E-1	-	-	2.9E-2	8.3E-4	3.4E-3
1.625	1.0E-1	-	-	2.7E-2	8.0E-4	3.4E-3
1.75	9.7E-2	-	-	2.4E-2	7.7E-4	3.4E-3
1.875	9.2E-2	-	-	2.2E-2	7.5E-4	3.4E-3
2	8.8E-2	1.9E-2	1.9E-2	2.0E-2	7.2E-4	3.5E-3
2.25	8.0E-2	-	-	1.6E-2	6.8E-4	3.5E-3
2.5	7.3E-2	-	-	1.3E-2	6.3E-4	3.6E-3
2.75	6.6E-2	-	-	9.8E-3	5.9E-4	3.6E-3
3	6.1E-2	1.4E-2	1.3E-2	7.6E-3	5.6E-4	3.7E-3
3.25	5.7E-2	-	-	5.9E-3	5.2E-4	3.7E-3
3.5	5.3E-2	-	-	4.5E-3	4.9E-4	3.7E-3
3.75	5.0E-2	-	-	3.5E-3	4.6E-4	3.8E-3
