Radionuclide	Al-26
Route of Intake	Ingestion
Material	Insoluble forms, fA=1E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
720	5.2E-6	2.1E-9	-	7.8E-8	1.3E-6
730	5.1E-6	2.1E-9	-	7.8E-8	1.3E-6
740	5.1E-6	2.1E-9	-	7.7E-8	1.3E-6
750	5.1E-6	2.0E-9	-	7.7E-8	1.3E-6
760	5.1E-6	2.0E-9	-	7.7E-8	1.3E-6
770	5.1E-6	2.0E-9	-	7.6E-8	1.3E-6
780	5.0E-6	2.0E-9	-	7.6E-8	1.3E-6
790	5.0E-6	2.0E-9	-	7.6E-8	1.3E-6
800	5.0E-6	2.0E-9	-	7.5E-8	1.3E-6
810	5.0E-6	2.0E-9	-	7.5E-8	1.3E-6
820	5.0E-6	2.0E-9	-	7.5E-8	1.3E-6
830	4.9E-6	2.0E-9	-	7.4E-8	1.3E-6
840	4.9E-6	2.0E-9	-	7.4E-8	1.3E-6
850	4.9E-6	2.0E-9	-	7.3E-8	1.2E-6
860	4.9E-6	1.9E-9	-	7.3E-8	1.2E-6
870	4.9E-6	1.9E-9	-	7.3E-8	1.2E-6
880	4.8E-6	1.9E-9	-	7.2E-8	1.2E-6
890	4.8E-6	1.9E-9	-	7.2E-8	1.2E-6
900	4.8E-6	1.9E-9	-	7.2E-8	1.2E-6
910	4.8E-6	1.9E-9	-	7.1E-8	1.2E-6
920	4.8E-6	1.9E-9	-	7.1E-8	1.2E-6
930	4.7E-6	1.9E-9	-	7.1E-8	1.2E-6
940	4.7E-6	1.9E-9	-	7.0E-8	1.2E-6
950	4.7E-6	1.9E-9	-	7.0E-8	1.2E-6
960	4.7E-6	1.9E-9	-	7.0E-8	1.2E-6
970	4.7E-6	1.9E-9	-	6.9E-8	1.2E-6
980	4.6E-6	1.8E-9	-	6.9E-8	1.2E-6
990	4.6E-6	1.8E-9	-	6.9E-8	1.2E-6
1000	4.6E-6	1.8E-9	-	6.8E-8	1.2E-6
1010	4.6E-6	1.8E-9	-	6.8E-8	1.2E-6
1020	4.6E-6	1.8E-9	-	6.8E-8	1.2E-6
1030	4.6E-6	1.8E-9	-	6.8E-8	1.2E-6
1040	4.5E-6	1.8E-9	-	6.7E-8	1.2E-6
1050	4.5E-6	1.8E-9	-	6.7E-8	1.2E-6
1060	4.5E-6	1.8E-9	-	6.7E-8	1.2E-6
1070	4.5E-6	1.8E-9	-	6.6E-8	1.2E-6
1080	4.5E-6	1.8E-9	-	6.6E-8	1.2E-6
1090	4.4E-6	1.8E-9	-	6.6E-8	1.2E-6
1095	4.4E-6	1.8E-9	-	6.6E-8	1.2E-6
1100	4.4E-6	1.7E-9	-	6.5E-8	1.2E-6
1200	4.3E-6	1.7E-9	-	6.2E-8	1.2E-6
1300	4.1E-6	1.6E-9	-	6.0E-8	1.1E-6
1400	3.9E-6	1.5E-9	-	5.7E-8	1.1E-6
1500	3.8E-6	1.5E-9	-	5.4E-8	1.1E-6
1600	3.6E-6	1.4E-9	-	5.2E-8	1.1E-6
1700	3.5E-6	1.3E-9	-	4.9E-8	1.0E-6
1800	3.4E-6	1.3E-9	-	4.7E-8	1.0E-6
1900	3.2E-6	1.2E-9	-	4.5E-8	1.0E-6
2000	3.1E-6	1.2E-9	-	4.3E-8	9.8E-7
2100	3.0E-6	1.1E-9	-	4.1E-8	9.6E-7
2200	2.9E-6	1.1E-9	-	3.9E-8	9.5E-7
2300	2.8E-6	1.0E-9	-	3.7E-8	9.3E-7
2400	2.7E-6	9.7E-10	-	3.6E-8	9.1E-7
2500	2.6E-6	9.3E-10	-	3.4E-8	9.0E-7
2600	2.5E-6	8.9E-10	-	3.2E-8	8.8E-7
2700	2.4E-6	8.5E-10	-	3.1E-8	8.7E-7
2800	2.3E-6	8.1E-10	-	3.0E-8	8.5E-7
2900	2.2E-6	7.8E-10	-	2.8E-8	8.4E-7
3000	2.2E-6	7.4E-10	-	2.7E-8	8.2E-7
3100	2.1E-6	7.1E-10	-	2.6E-8	8.1E-7
3200	2.0E-6	6.8E-10	-	2.5E-8	8.0E-7
3300	1.9E-6	6.5E-10	-	2.3E-8	7.8E-7
3400	1.9E-6	6.2E-10	-	2.2E-8	7.7E-7
3500	1.8E-6	6.0E-10	-	2.1E-8	7.6E-7
3600	1.8E-6	5.7E-10	-	2.0E-8	7.5E-7
3650	1.7E-6	5.6E-10	-	2.0E-8	7.4E-7
4000	1.5E-6	4.8E-10	-	1.7E-8	7.1E-7
5000	1.1E-6	3.2E-10	-	1.1E-8	6.2E-7
6000	8.8E-7	2.1E-10	-	6.7E-9	5.5E-7
7000	7.0E-7	1.4E-10	-	4.3E-9	4.9E-7
8000	5.8E-7	1.0E-10	-	2.7E-9	4.5E-7
9000	4.9E-7	-	-	1.8E-9	4.1E-7
10000	4.3E-7	-	-	1.1E-9	3.7E-7
11000	3.8E-7	-	-	7.6E-10	3.4E-7
12000	3.4E-7	-	-	5.2E-10	3.1E-7
13000	3.0E-7	-	-	3.6E-10	2.9E-7
14000	2.8E-7	-	-	2.6E-10	2.7E-7
15000	2.5E-7	-	-	1.9E-10	2.4E-7
16000	2.3E-7	-	-	1.5E-10	2.2E-7
17000	2.1E-7	-	-	1.2E-10	2.1E-7
18000	1.9E-7	-	-	-	1.9E-7
18250	1.9E-7	-	-	-	1.9E-7
