Radionuclide	Al-26
Route of Intake	Inhalation
Material	Aerosols Type M, Aluminium metal, fA=6E-4
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	2.9E-1	-	-	4.3E-2	1.8E-1	2.4E-4
0.083333	2.9E-1	-	-	4.9E-2	1.7E-1	3.5E-4
0.125	2.9E-1	-	-	5.4E-2	1.7E-1	4.0E-4
0.25	2.8E-1	-	-	6.5E-2	1.6E-1	4.3E-4
0.375	2.7E-1	-	-	7.3E-2	1.5E-1	4.3E-4
0.5	2.7E-1	-	-	7.8E-2	1.5E-1	4.2E-4
0.625	2.6E-1	-	-	8.1E-2	1.5E-1	4.2E-4
0.75	2.5E-1	-	-	8.3E-2	1.4E-1	4.3E-4
0.875	2.5E-1	-	-	8.2E-2	1.4E-1	4.3E-4
1	2.4E-1	2.2E-2	1.4E-2	8.1E-2	1.4E-1	4.3E-4
1.125	2.4E-1	-	-	7.8E-2	1.4E-1	4.4E-4
1.25	2.3E-1	-	-	7.4E-2	1.4E-1	4.4E-4
1.375	2.2E-1	-	-	7.0E-2	1.4E-1	4.5E-4
1.5	2.2E-1	-	-	6.5E-2	1.4E-1	4.5E-4
1.625	2.1E-1	-	-	6.0E-2	1.4E-1	4.6E-4
1.75	2.0E-1	-	-	5.6E-2	1.4E-1	4.7E-4
1.875	2.0E-1	-	-	5.1E-2	1.4E-1	4.7E-4
2	1.9E-1	4.8E-3	4.4E-2	4.6E-2	1.3E-1	4.8E-4
2.25	1.8E-1	-	-	3.8E-2	1.3E-1	4.9E-4
2.5	1.7E-1	-	-	3.1E-2	1.3E-1	5.0E-4
2.75	1.7E-1	-	-	2.5E-2	1.3E-1	5.0E-4
3	1.6E-1	2.6E-3	3.0E-2	2.0E-2	1.3E-1	5.1E-4
3.25	1.5E-1	-	-	1.6E-2	1.3E-1	5.2E-4
3.5	1.5E-1	-	-	1.3E-2	1.3E-1	5.3E-4
3.75	1.5E-1	-	-	1.1E-2	1.3E-1	5.3E-4
4	1.4E-1	2.0E-3	1.3E-2	8.9E-3	1.3E-1	5.4E-4
4.25	1.4E-1	-	-	7.6E-3	1.3E-1	5.5E-4
4.5	1.4E-1	-	-	6.5E-3	1.3E-1	5.5E-4
4.75	1.4E-1	-	-	5.8E-3	1.3E-1	5.6E-4
5	1.4E-1	1.6E-3	5.8E-3	5.2E-3	1.2E-1	5.7E-4
5.5	1.3E-1	-	-	4.3E-3	1.2E-1	5.8E-4
6	1.3E-1	1.3E-3	3.2E-3	3.8E-3	1.2E-1	5.8E-4
6.5	1.3E-1	-	-	3.4E-3	1.2E-1	5.9E-4
7	1.3E-1	1.1E-3	2.2E-3	3.0E-3	1.2E-1	6.0E-4
7.5	1.3E-1	-	-	2.8E-3	1.2E-1	6.1E-4
8	1.3E-1	9.3E-4	1.8E-3	2.5E-3	1.2E-1	6.2E-4
8.5	1.2E-1	-	-	2.3E-3	1.2E-1	6.2E-4
9	1.2E-1	8.2E-4	1.5E-3	2.1E-3	1.2E-1	6.3E-4
9.5	1.2E-1	-	-	2.0E-3	1.2E-1	6.3E-4
10	1.2E-1	7.4E-4	1.2E-3	1.8E-3	1.2E-1	6.4E-4
11	1.2E-1	6.8E-4	1.0E-3	1.6E-3	1.1E-1	6.5E-4
12	1.2E-1	6.3E-4	8.9E-4	1.4E-3	1.1E-1	6.6E-4
13	1.2E-1	6.0E-4	7.7E-4	1.2E-3	1.1E-1	6.7E-4
14	1.2E-1	5.7E-4	6.7E-4	1.0E-3	1.1E-1	6.8E-4
15	1.1E-1	5.5E-4	5.8E-4	9.3E-4	1.1E-1	6.9E-4
16	1.1E-1	5.3E-4	5.2E-4	8.4E-4	1.1E-1	7.0E-4
17	1.1E-1	5.2E-4	4.6E-4	7.6E-4	1.1E-1	7.1E-4
18	1.1E-1	5.1E-4	4.1E-4	7.0E-4	1.1E-1	7.1E-4
19	1.1E-1	5.0E-4	3.8E-4	6.5E-4	1.1E-1	7.2E-4
20	1.1E-1	5.0E-4	3.5E-4	6.1E-4	1.0E-1	7.3E-4
21	1.1E-1	4.9E-4	3.2E-4	5.7E-4	1.0E-1	7.4E-4
22	1.1E-1	4.8E-4	3.0E-4	5.4E-4	1.0E-1	7.5E-4
23	1.1E-1	4.8E-4	2.8E-4	5.2E-4	1.0E-1	7.5E-4
24	1.1E-1	4.8E-4	2.7E-4	5.0E-4	1.0E-1	7.6E-4
25	1.1E-1	4.7E-4	2.5E-4	4.8E-4	1.0E-1	7.7E-4
26	1.0E-1	4.7E-4	2.4E-4	4.7E-4	1.0E-1	7.8E-4
27	1.0E-1	4.6E-4	2.4E-4	4.6E-4	1.0E-1	7.8E-4
28	1.0E-1	4.6E-4	2.3E-4	4.5E-4	9.9E-2	7.9E-4
29	1.0E-1	4.6E-4	2.2E-4	4.4E-4	9.8E-2	8.0E-4
30	1.0E-1	4.5E-4	2.2E-4	4.3E-4	9.8E-2	8.1E-4
31	1.0E-1	4.5E-4	2.1E-4	4.2E-4	9.7E-2	8.1E-4
32	1.0E-1	4.5E-4	2.1E-4	4.2E-4	9.6E-2	8.2E-4
33	1.0E-1	4.4E-4	2.0E-4	4.1E-4	9.6E-2	8.3E-4
34	1.0E-1	4.4E-4	2.0E-4	4.1E-4	9.5E-2	8.4E-4
35	9.9E-2	4.4E-4	2.0E-4	4.1E-4	9.4E-2	8.4E-4
36	9.8E-2	4.3E-4	2.0E-4	4.0E-4	9.4E-2	8.5E-4
37	9.8E-2	4.3E-4	1.9E-4	4.0E-4	9.3E-2	8.6E-4
38	9.7E-2	4.3E-4	1.9E-4	4.0E-4	9.2E-2	8.6E-4
39	9.6E-2	4.3E-4	1.9E-4	3.9E-4	9.2E-2	8.7E-4
40	9.6E-2	4.2E-4	1.9E-4	3.9E-4	9.1E-2	8.8E-4
41	9.5E-2	4.2E-4	1.9E-4	3.9E-4	9.0E-2	8.8E-4
42	9.5E-2	4.2E-4	1.8E-4	3.8E-4	9.0E-2	8.9E-4
43	9.4E-2	4.1E-4	1.8E-4	3.8E-4	8.9E-2	9.0E-4
44	9.3E-2	4.1E-4	1.8E-4	3.8E-4	8.8E-2	9.0E-4
45	9.3E-2	4.1E-4	1.8E-4	3.8E-4	8.8E-2	9.1E-4
46	9.2E-2	4.1E-4	1.8E-4	3.8E-4	8.7E-2	9.2E-4
47	9.2E-2	4.0E-4	1.8E-4	3.7E-4	8.7E-2	9.2E-4
48	9.1E-2	4.0E-4	1.7E-4	3.7E-4	8.6E-2	9.3E-4
49	9.1E-2	4.0E-4	1.7E-4	3.7E-4	8.5E-2	9.4E-4
50	9.0E-2	3.9E-4	1.7E-4	3.7E-4	8.5E-2	9.4E-4
51	8.9E-2	3.9E-4	1.7E-4	3.7E-4	8.4E-2	9.5E-4
52	8.9E-2	3.9E-4	1.7E-4	3.6E-4	8.4E-2	9.6E-4
53	8.8E-2	3.9E-4	1.7E-4	3.6E-4	8.3E-2	9.6E-4
54	8.8E-2	3.8E-4	1.7E-4	3.6E-4	8.3E-2	9.7E-4
55	8.7E-2	3.8E-4	1.6E-4	3.6E-4	8.2E-2	9.7E-4
56	8.7E-2	3.8E-4	1.6E-4	3.6E-4	8.1E-2	9.8E-4
57	8.6E-2	3.8E-4	1.6E-4	3.5E-4	8.1E-2	9.9E-4
58	8.6E-2	3.7E-4	1.6E-4	3.5E-4	8.0E-2	9.9E-4
59	8.5E-2	3.7E-4	1.6E-4	3.5E-4	8.0E-2	1.0E-3
60	8.5E-2	3.7E-4	1.6E-4	3.5E-4	7.9E-2	1.0E-3
61	8.4E-2	3.7E-4	1.6E-4	3.5E-4	7.9E-2	1.0E-3
62	8.3E-2	3.6E-4	1.6E-4	3.4E-4	7.8E-2	1.0E-3
63	8.3E-2	3.6E-4	1.5E-4	3.4E-4	7.8E-2	1.0E-3
64	8.2E-2	3.6E-4	1.5E-4	3.4E-4	7.7E-2	1.0E-3
65	8.2E-2	3.6E-4	1.5E-4	3.4E-4	7.7E-2	1.0E-3
66	8.1E-2	3.5E-4	1.5E-4	3.4E-4	7.6E-2	1.0E-3
67	8.1E-2	3.5E-4	1.5E-4	3.4E-4	7.6E-2	1.0E-3
68	8.0E-2	3.5E-4	1.5E-4	3.3E-4	7.5E-2	1.0E-3
69	8.0E-2	3.5E-4	1.5E-4	3.3E-4	7.4E-2	1.1E-3
70	7.9E-2	3.4E-4	1.5E-4	3.3E-4	7.4E-2	1.1E-3
71	7.9E-2	3.4E-4	1.4E-4	3.3E-4	7.3E-2	1.1E-3
72	7.8E-2	3.4E-4	1.4E-4	3.3E-4	7.3E-2	1.1E-3
73	7.8E-2	3.4E-4	1.4E-4	3.3E-4	7.2E-2	1.1E-3
74	7.8E-2	3.4E-4	1.4E-4	3.2E-4	7.2E-2	1.1E-3
75	7.7E-2	3.3E-4	1.4E-4	3.2E-4	7.1E-2	1.1E-3
76	7.7E-2	3.3E-4	1.4E-4	3.2E-4	7.1E-2	1.1E-3
77	7.6E-2	3.3E-4	1.4E-4	3.2E-4	7.1E-2	1.1E-3
78	7.6E-2	3.3E-4	1.4E-4	3.2E-4	7.0E-2	1.1E-3
79	7.5E-2	3.2E-4	1.4E-4	3.2E-4	7.0E-2	1.1E-3
80	7.5E-2	3.2E-4	1.3E-4	3.1E-4	6.9E-2	1.1E-3
81	7.4E-2	3.2E-4	1.3E-4	3.1E-4	6.9E-2	1.1E-3
82	7.4E-2	3.2E-4	1.3E-4	3.1E-4	6.8E-2	1.1E-3
83	7.3E-2	3.2E-4	1.3E-4	3.1E-4	6.8E-2	1.1E-3
84	7.3E-2	3.1E-4	1.3E-4	3.1E-4	6.7E-2	1.1E-3
85	7.2E-2	3.1E-4	1.3E-4	3.1E-4	6.7E-2	1.1E-3
86	7.2E-2	3.1E-4	1.3E-4	3.1E-4	6.6E-2	1.1E-3
87	7.2E-2	3.1E-4	1.3E-4	3.0E-4	6.6E-2	1.1E-3
88	7.1E-2	3.1E-4	1.3E-4	3.0E-4	6.5E-2	1.2E-3
89	7.1E-2	3.0E-4	1.3E-4	3.0E-4	6.5E-2	1.2E-3
90	7.0E-2	3.0E-4	1.2E-4	3.0E-4	6.5E-2	1.2E-3
91	7.0E-2	3.0E-4	1.2E-4	3.0E-4	6.4E-2	1.2E-3
92	6.9E-2	3.0E-4	1.2E-4	3.0E-4	6.4E-2	1.2E-3
93	6.9E-2	2.9E-4	1.2E-4	3.0E-4	6.3E-2	1.2E-3
94	6.9E-2	2.9E-4	1.2E-4	2.9E-4	6.3E-2	1.2E-3
95	6.8E-2	2.9E-4	1.2E-4	2.9E-4	6.2E-2	1.2E-3
96	6.8E-2	2.9E-4	1.2E-4	2.9E-4	6.2E-2	1.2E-3
97	6.7E-2	2.9E-4	1.2E-4	2.9E-4	6.2E-2	1.2E-3
98	6.7E-2	2.9E-4	1.2E-4	2.9E-4	6.1E-2	1.2E-3
99	6.7E-2	2.8E-4	1.2E-4	2.9E-4	6.1E-2	1.2E-3
100	6.6E-2	2.8E-4	1.2E-4	2.9E-4	6.0E-2	1.2E-3
110	6.2E-2	2.6E-4	1.1E-4	2.7E-4	5.6E-2	1.2E-3
120	5.9E-2	2.5E-4	9.8E-5	2.6E-4	5.3E-2	1.3E-3
130	5.6E-2	2.3E-4	9.1E-5	2.5E-4	4.9E-2	1.3E-3
140	5.2E-2	2.2E-4	8.4E-5	2.4E-4	4.6E-2	1.4E-3
150	5.0E-2	2.0E-4	7.7E-5	2.3E-4	4.3E-2	1.4E-3
160	4.7E-2	1.9E-4	7.1E-5	2.2E-4	4.0E-2	1.4E-3
170	4.4E-2	1.8E-4	6.6E-5	2.2E-4	3.8E-2	1.4E-3
180	4.2E-2	1.7E-4	6.1E-5	2.1E-4	3.5E-2	1.5E-3
190	4.0E-2	1.6E-4	5.6E-5	2.0E-4	3.3E-2	1.5E-3
200	3.8E-2	1.5E-4	5.2E-5	2.0E-4	3.1E-2	1.5E-3
210	3.6E-2	1.4E-4	4.8E-5	1.9E-4	2.9E-2	1.5E-3
220	3.4E-2	1.3E-4	4.4E-5	1.8E-4	2.7E-2	1.5E-3
230	3.2E-2	1.2E-4	4.1E-5	1.8E-4	2.5E-2	1.6E-3
240	3.1E-2	1.1E-4	3.8E-5	1.8E-4	2.4E-2	1.6E-3
250	2.9E-2	1.1E-4	3.5E-5	1.7E-4	2.2E-2	1.6E-3
260	2.8E-2	1.0E-4	3.2E-5	1.7E-4	2.1E-2	1.6E-3
270	2.7E-2	9.4E-5	3.0E-5	1.6E-4	2.0E-2	1.6E-3
280	2.6E-2	8.8E-5	2.8E-5	1.6E-4	1.8E-2	1.6E-3
290	2.5E-2	8.3E-5	2.6E-5	1.6E-4	1.7E-2	1.6E-3
300	2.3E-2	7.8E-5	2.4E-5	1.5E-4	1.6E-2	1.6E-3
310	2.3E-2	7.3E-5	2.2E-5	1.5E-4	1.5E-2	1.7E-3
320	2.2E-2	6.9E-5	2.0E-5	1.5E-4	1.4E-2	1.7E-3
330	2.1E-2	6.5E-5	1.9E-5	1.5E-4	1.3E-2	1.7E-3
340	2.0E-2	6.1E-5	1.7E-5	1.4E-4	1.3E-2	1.7E-3
350	1.9E-2	5.8E-5	1.6E-5	1.4E-4	1.2E-2	1.7E-3
360	1.8E-2	5.4E-5	1.5E-5	1.4E-4	1.1E-2	1.7E-3
365	1.8E-2	5.3E-5	1.4E-5	1.4E-4	1.1E-2	1.7E-3
370	1.8E-2	5.1E-5	1.4E-5	1.4E-4	1.0E-2	1.7E-3
380	1.7E-2	4.8E-5	1.3E-5	1.4E-4	9.8E-3	1.7E-3
390	1.7E-2	4.6E-5	1.2E-5	1.3E-4	9.3E-3	1.7E-3
400	1.6E-2	4.3E-5	1.1E-5	1.3E-4	8.7E-3	1.7E-3
410	1.6E-2	4.1E-5	9.9E-6	1.3E-4	8.2E-3	1.7E-3
420	1.5E-2	3.8E-5	9.2E-6	1.3E-4	7.7E-3	1.7E-3
430	1.5E-2	3.6E-5	8.5E-6	1.3E-4	7.3E-3	1.7E-3
440	1.4E-2	3.4E-5	7.8E-6	1.3E-4	6.8E-3	1.7E-3
450	1.4E-2	3.3E-5	7.3E-6	1.3E-4	6.4E-3	1.7E-3
460	1.3E-2	3.1E-5	6.7E-6	1.2E-4	6.1E-3	1.7E-3
470	1.3E-2	2.9E-5	6.2E-6	1.2E-4	5.7E-3	1.7E-3
480	1.3E-2	2.8E-5	5.7E-6	1.2E-4	5.4E-3	1.7E-3
490	1.2E-2	2.6E-5	5.3E-6	1.2E-4	5.1E-3	1.7E-3
500	1.2E-2	2.5E-5	4.9E-6	1.2E-4	4.8E-3	1.7E-3
510	1.2E-2	2.4E-5	4.5E-6	1.2E-4	4.5E-3	1.7E-3
520	1.1E-2	2.2E-5	4.2E-6	1.2E-4	4.3E-3	1.7E-3
530	1.1E-2	2.1E-5	3.9E-6	1.2E-4	4.0E-3	1.7E-3
540	1.1E-2	2.0E-5	3.6E-6	1.2E-4	3.8E-3	1.7E-3
550	1.1E-2	1.9E-5	3.3E-6	1.2E-4	3.6E-3	1.7E-3
560	1.0E-2	1.8E-5	3.1E-6	1.2E-4	3.4E-3	1.7E-3
570	1.0E-2	1.7E-5	2.9E-6	1.1E-4	3.2E-3	1.7E-3
580	1.0E-2	1.7E-5	2.7E-6	1.1E-4	3.0E-3	1.7E-3
590	9.9E-3	1.6E-5	2.5E-6	1.1E-4	2.9E-3	1.7E-3
600	9.7E-3	1.5E-5	2.3E-6	1.1E-4	2.7E-3	1.7E-3
610	9.6E-3	1.4E-5	2.1E-6	1.1E-4	2.5E-3	1.7E-3
620	9.4E-3	1.4E-5	2.0E-6	1.1E-4	2.4E-3	1.7E-3
630	9.2E-3	1.3E-5	1.8E-6	1.1E-4	2.3E-3	1.7E-3
640	9.1E-3	1.3E-5	1.7E-6	1.1E-4	2.2E-3	1.7E-3
650	9.0E-3	1.2E-5	1.6E-6	1.1E-4	2.0E-3	1.7E-3
660	8.8E-3	1.1E-5	1.4E-6	1.1E-4	1.9E-3	1.7E-3
670	8.7E-3	1.1E-5	1.3E-6	1.1E-4	1.8E-3	1.7E-3
680	8.6E-3	1.1E-5	1.2E-6	1.1E-4	1.7E-3	1.7E-3
690	8.5E-3	1.0E-5	1.2E-6	1.1E-4	1.6E-3	1.7E-3
700	8.4E-3	9.7E-6	1.1E-6	1.1E-4	1.6E-3	1.7E-3
710	8.2E-3	9.3E-6	9.9E-7	1.1E-4	1.5E-3	1.7E-3
720	8.1E-3	8.9E-6	9.2E-7	1.1E-4	1.4E-3	1.7E-3
730	8.0E-3	8.6E-6	8.6E-7	1.0E-4	1.3E-3	1.7E-3
740	8.0E-3	8.3E-6	8.0E-7	1.0E-4	1.3E-3	1.7E-3
750	7.9E-3	8.0E-6	7.4E-7	1.0E-4	1.2E-3	1.7E-3
760	7.8E-3	7.7E-6	6.9E-7	1.0E-4	1.1E-3	1.6E-3
770	7.7E-3	7.4E-6	6.4E-7	1.0E-4	1.1E-3	1.6E-3
780	7.6E-3	7.1E-6	6.0E-7	1.0E-4	1.0E-3	1.6E-3
790	7.5E-3	6.9E-6	5.6E-7	1.0E-4	9.6E-4	1.6E-3
800	7.5E-3	6.6E-6	5.2E-7	1.0E-4	9.1E-4	1.6E-3
810	7.4E-3	6.4E-6	4.8E-7	1.0E-4	8.7E-4	1.6E-3
820	7.3E-3	6.2E-6	4.5E-7	1.0E-4	8.2E-4	1.6E-3
830	7.3E-3	6.0E-6	4.2E-7	1.0E-4	7.8E-4	1.6E-3
840	7.2E-3	5.8E-6	3.9E-7	9.9E-5	7.4E-4	1.6E-3
850	7.1E-3	5.6E-6	3.7E-7	9.9E-5	7.1E-4	1.6E-3
860	7.1E-3	5.5E-6	3.4E-7	9.8E-5	6.7E-4	1.6E-3
870	7.0E-3	5.3E-6	3.2E-7	9.8E-5	6.4E-4	1.6E-3
880	7.0E-3	5.2E-6	3.0E-7	9.7E-5	6.1E-4	1.6E-3
890	6.9E-3	5.0E-6	2.8E-7	9.7E-5	5.8E-4	1.6E-3
900	6.9E-3	4.9E-6	2.6E-7	9.6E-5	5.5E-4	1.6E-3
910	6.8E-3	4.7E-6	2.5E-7	9.6E-5	5.2E-4	1.6E-3
920	6.8E-3	4.6E-6	2.3E-7	9.5E-5	5.0E-4	1.6E-3
930	6.7E-3	4.5E-6	2.2E-7	9.5E-5	4.8E-4	1.6E-3
940	6.7E-3	4.4E-6	2.1E-7	9.5E-5	4.5E-4	1.6E-3
950	6.6E-3	4.3E-6	1.9E-7	9.4E-5	4.3E-4	1.6E-3
960	6.6E-3	4.2E-6	1.8E-7	9.4E-5	4.1E-4	1.6E-3
970	6.5E-3	4.1E-6	1.7E-7	9.3E-5	3.9E-4	1.6E-3
980	6.5E-3	4.0E-6	1.6E-7	9.3E-5	3.8E-4	1.6E-3
990	6.5E-3	3.9E-6	1.5E-7	9.2E-5	3.6E-4	1.6E-3
1000	6.4E-3	3.8E-6	1.5E-7	9.2E-5	3.4E-4	1.6E-3
1010	6.4E-3	3.7E-6	1.4E-7	9.2E-5	3.3E-4	1.6E-3
1020	6.3E-3	3.6E-6	1.3E-7	9.1E-5	3.1E-4	1.6E-3
1030	6.3E-3	3.6E-6	1.2E-7	9.1E-5	3.0E-4	1.6E-3
1040	6.3E-3	3.5E-6	1.2E-7	9.0E-5	2.9E-4	1.6E-3
1050	6.2E-3	3.4E-6	1.1E-7	9.0E-5	2.7E-4	1.6E-3
1060	6.2E-3	3.4E-6	1.1E-7	8.9E-5	2.6E-4	1.6E-3
1070	6.2E-3	3.3E-6	1.0E-7	8.9E-5	2.5E-4	1.5E-3
1080	6.1E-3	3.3E-6	9.8E-8	8.9E-5	2.4E-4	1.5E-3
1090	6.1E-3	3.2E-6	9.3E-8	8.8E-5	2.3E-4	1.5E-3
1095	6.1E-3	3.2E-6	9.1E-8	8.8E-5	2.2E-4	1.5E-3
1100	6.1E-3	3.1E-6	8.9E-8	8.8E-5	2.2E-4	1.5E-3
1200	5.8E-3	2.7E-6	6.2E-8	8.4E-5	1.5E-4	1.5E-3
1300	5.5E-3	2.4E-6	4.8E-8	8.0E-5	1.0E-4	1.5E-3
