Radionuclide	Al-26
Route of Intake	Ingestion
Material	Soluble forms, fA=3E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
400	1.8E-4	7.2E-8	1.2E-9	2.7E-6	4.2E-5
410	1.8E-4	7.2E-8	1.2E-9	2.7E-6	4.2E-5
420	1.8E-4	7.1E-8	1.2E-9	2.7E-6	4.1E-5
430	1.7E-4	7.1E-8	1.2E-9	2.7E-6	4.1E-5
440	1.7E-4	7.1E-8	1.2E-9	2.7E-6	4.1E-5
450	1.7E-4	7.0E-8	1.2E-9	2.7E-6	4.1E-5
460	1.7E-4	7.0E-8	1.2E-9	2.6E-6	4.1E-5
470	1.7E-4	7.0E-8	1.2E-9	2.6E-6	4.1E-5
480	1.7E-4	7.0E-8	1.2E-9	2.6E-6	4.1E-5
490	1.7E-4	6.9E-8	1.2E-9	2.6E-6	4.1E-5
500	1.7E-4	6.9E-8	1.1E-9	2.6E-6	4.1E-5
510	1.7E-4	6.9E-8	1.1E-9	2.6E-6	4.1E-5
520	1.7E-4	6.8E-8	1.1E-9	2.6E-6	4.0E-5
530	1.7E-4	6.8E-8	1.1E-9	2.6E-6	4.0E-5
540	1.7E-4	6.8E-8	1.1E-9	2.5E-6	4.0E-5
550	1.7E-4	6.7E-8	1.1E-9	2.5E-6	4.0E-5
560	1.7E-4	6.7E-8	1.1E-9	2.5E-6	4.0E-5
570	1.6E-4	6.7E-8	1.1E-9	2.5E-6	4.0E-5
580	1.6E-4	6.6E-8	1.1E-9	2.5E-6	4.0E-5
590	1.6E-4	6.6E-8	1.1E-9	2.5E-6	4.0E-5
600	1.6E-4	6.6E-8	1.1E-9	2.5E-6	4.0E-5
610	1.6E-4	6.6E-8	1.1E-9	2.5E-6	4.0E-5
620	1.6E-4	6.5E-8	1.1E-9	2.5E-6	3.9E-5
630	1.6E-4	6.5E-8	1.1E-9	2.4E-6	3.9E-5
640	1.6E-4	6.5E-8	1.1E-9	2.4E-6	3.9E-5
650	1.6E-4	6.4E-8	1.1E-9	2.4E-6	3.9E-5
660	1.6E-4	6.4E-8	1.1E-9	2.4E-6	3.9E-5
670	1.6E-4	6.4E-8	1.1E-9	2.4E-6	3.9E-5
680	1.6E-4	6.3E-8	1.1E-9	2.4E-6	3.9E-5
690	1.6E-4	6.3E-8	1.1E-9	2.4E-6	3.9E-5
700	1.6E-4	6.3E-8	1.0E-9	2.4E-6	3.9E-5
710	1.6E-4	6.3E-8	1.0E-9	2.4E-6	3.9E-5
720	1.5E-4	6.2E-8	1.0E-9	2.3E-6	3.9E-5
730	1.5E-4	6.2E-8	1.0E-9	2.3E-6	3.8E-5
740	1.5E-4	6.2E-8	1.0E-9	2.3E-6	3.8E-5
750	1.5E-4	6.1E-8	1.0E-9	2.3E-6	3.8E-5
760	1.5E-4	6.1E-8	1.0E-9	2.3E-6	3.8E-5
770	1.5E-4	6.1E-8	1.0E-9	2.3E-6	3.8E-5
780	1.5E-4	6.1E-8	1.0E-9	2.3E-6	3.8E-5
790	1.5E-4	6.0E-8	1.0E-9	2.3E-6	3.8E-5
800	1.5E-4	6.0E-8	1.0E-9	2.3E-6	3.8E-5
810	1.5E-4	6.0E-8	1.0E-9	2.2E-6	3.8E-5
820	1.5E-4	6.0E-8	9.9E-10	2.2E-6	3.8E-5
830	1.5E-4	5.9E-8	9.9E-10	2.2E-6	3.8E-5
840	1.5E-4	5.9E-8	9.8E-10	2.2E-6	3.8E-5
850	1.5E-4	5.9E-8	9.8E-10	2.2E-6	3.7E-5
860	1.5E-4	5.8E-8	9.7E-10	2.2E-6	3.7E-5
870	1.5E-4	5.8E-8	9.7E-10	2.2E-6	3.7E-5
880	1.5E-4	5.8E-8	9.6E-10	2.2E-6	3.7E-5
890	1.4E-4	5.8E-8	9.6E-10	2.2E-6	3.7E-5
900	1.4E-4	5.7E-8	9.6E-10	2.2E-6	3.7E-5
910	1.4E-4	5.7E-8	9.5E-10	2.1E-6	3.7E-5
920	1.4E-4	5.7E-8	9.5E-10	2.1E-6	3.7E-5
930	1.4E-4	5.7E-8	9.4E-10	2.1E-6	3.7E-5
940	1.4E-4	5.6E-8	9.4E-10	2.1E-6	3.7E-5
950	1.4E-4	5.6E-8	9.3E-10	2.1E-6	3.7E-5
960	1.4E-4	5.6E-8	9.3E-10	2.1E-6	3.7E-5
970	1.4E-4	5.6E-8	9.3E-10	2.1E-6	3.6E-5
980	1.4E-4	5.5E-8	9.2E-10	2.1E-6	3.6E-5
990	1.4E-4	5.5E-8	9.2E-10	2.1E-6	3.6E-5
1000	1.4E-4	5.5E-8	9.1E-10	2.1E-6	3.6E-5
1010	1.4E-4	5.5E-8	9.1E-10	2.0E-6	3.6E-5
1020	1.4E-4	5.4E-8	9.0E-10	2.0E-6	3.6E-5
1030	1.4E-4	5.4E-8	9.0E-10	2.0E-6	3.6E-5
1040	1.4E-4	5.4E-8	9.0E-10	2.0E-6	3.6E-5
1050	1.4E-4	5.4E-8	8.9E-10	2.0E-6	3.6E-5
1060	1.3E-4	5.3E-8	8.9E-10	2.0E-6	3.6E-5
1070	1.3E-4	5.3E-8	8.8E-10	2.0E-6	3.6E-5
1080	1.3E-4	5.3E-8	8.8E-10	2.0E-6	3.6E-5
1090	1.3E-4	5.3E-8	8.8E-10	2.0E-6	3.5E-5
1095	1.3E-4	5.3E-8	8.7E-10	2.0E-6	3.5E-5
1100	1.3E-4	5.2E-8	8.7E-10	2.0E-6	3.5E-5
1200	1.3E-4	5.0E-8	8.3E-10	1.9E-6	3.5E-5
1300	1.2E-4	4.8E-8	8.0E-10	1.8E-6	3.4E-5
1400	1.2E-4	4.6E-8	7.6E-10	1.7E-6	3.3E-5
1500	1.1E-4	4.4E-8	7.3E-10	1.6E-6	3.3E-5
1600	1.1E-4	4.2E-8	7.0E-10	1.6E-6	3.2E-5
1700	1.0E-4	4.0E-8	6.6E-10	1.5E-6	3.1E-5
1800	1.0E-4	3.8E-8	6.4E-10	1.4E-6	3.1E-5
1900	9.7E-5	3.6E-8	6.1E-10	1.3E-6	3.0E-5
2000	9.3E-5	3.5E-8	5.8E-10	1.3E-6	2.9E-5
2100	9.0E-5	3.3E-8	5.6E-10	1.2E-6	2.9E-5
2200	8.7E-5	3.2E-8	5.3E-10	1.2E-6	2.8E-5
2300	8.3E-5	3.0E-8	5.1E-10	1.1E-6	2.8E-5
2400	8.0E-5	2.9E-8	4.9E-10	1.1E-6	2.7E-5
2500	7.7E-5	2.8E-8	4.6E-10	1.0E-6	2.7E-5
2600	7.5E-5	2.7E-8	4.4E-10	9.7E-7	2.6E-5
2700	7.2E-5	2.6E-8	4.2E-10	9.3E-7	2.6E-5
2800	7.0E-5	2.4E-8	4.1E-10	8.9E-7	2.6E-5
2900	6.7E-5	2.3E-8	3.9E-10	8.5E-7	2.5E-5
3000	6.5E-5	2.2E-8	3.7E-10	8.1E-7	2.5E-5
3100	6.3E-5	2.1E-8	3.6E-10	7.7E-7	2.4E-5
3200	6.0E-5	2.0E-8	3.4E-10	7.4E-7	2.4E-5
3300	5.8E-5	2.0E-8	3.3E-10	7.0E-7	2.4E-5
3400	5.6E-5	1.9E-8	3.1E-10	6.7E-7	2.3E-5
3500	5.5E-5	1.8E-8	3.0E-10	6.4E-7	2.3E-5
3600	5.3E-5	1.7E-8	2.9E-10	6.1E-7	2.2E-5
3650	5.2E-5	1.7E-8	2.8E-10	6.0E-7	2.2E-5
4000	4.6E-5	1.4E-8	2.4E-10	5.1E-7	2.1E-5
5000	3.4E-5	9.5E-9	1.6E-10	3.2E-7	1.9E-5
6000	2.6E-5	6.3E-9	1.1E-10	2.0E-7	1.7E-5
7000	2.1E-5	4.3E-9	-	1.3E-7	1.5E-5
8000	1.7E-5	3.0E-9	-	8.2E-8	1.3E-5
9000	1.5E-5	2.2E-9	-	5.3E-8	1.2E-5
10000	1.3E-5	1.7E-9	-	3.4E-8	1.1E-5
11000	1.1E-5	1.3E-9	-	2.3E-8	1.0E-5
12000	1.0E-5	1.1E-9	-	1.5E-8	9.4E-6
13000	9.1E-6	8.9E-10	-	1.1E-8	8.6E-6
14000	8.3E-6	7.6E-10	-	7.8E-9	8.0E-6
15000	7.6E-6	6.7E-10	-	5.8E-9	7.3E-6
16000	6.9E-6	5.9E-10	-	4.5E-9	6.7E-6
17000	6.4E-6	5.3E-10	-	3.6E-9	6.2E-6
18000	5.8E-6	4.8E-10	-	3.0E-9	5.7E-6
18250	5.7E-6	4.7E-10	-	2.9E-9	5.6E-6
