Radionuclide	Pu-232
Route of Intake	Ingestion
Material	Insoluble forms: oxides, fA=1E-5
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	2.9E-1	2.9E-1	1.1E-8	1.6E-8
0.083333	8.4E-2	8.4E-2	9.8E-9	1.4E-8
0.125	2.5E-2	2.5E-2	5.0E-9	7.5E-9
0.25	6.1E-4	6.1E-4	2.7E-10	4.3E-10
0.375	1.5E-5	1.5E-5	-	-
0.5	3.6E-7	3.6E-7	-	-
0.625	8.6E-9	8.6E-9	-	-
0.75	2.0E-10	2.0E-10	-	-
