Radionuclide	Au-196
Route of Intake	Injection
Material	Injection, fA=0.1
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.9E-1	-	-	7.1E-2	6.8E-2	1.0E-1
0.083333	9.8E-1	-	-	7.3E-2	6.6E-2	1.0E-1
0.125	9.7E-1	-	-	7.4E-2	6.4E-2	1.0E-1
0.25	9.3E-1	-	-	7.7E-2	5.9E-2	9.9E-2
0.375	8.9E-1	-	-	7.9E-2	5.4E-2	9.9E-2
0.5	8.5E-1	-	-	8.1E-2	5.0E-2	9.8E-2
0.625	8.1E-1	-	-	8.2E-2	4.7E-2	9.7E-2
0.75	7.8E-1	-	-	8.2E-2	4.3E-2	9.6E-2
0.875	7.5E-1	-	-	8.1E-2	4.1E-2	9.5E-2
1	7.2E-1	1.6E-1	7.8E-3	7.9E-2	3.8E-2	9.4E-2
1.125	7.0E-1	-	-	7.7E-2	3.6E-2	9.2E-2
1.25	6.7E-1	-	-	7.4E-2	3.4E-2	9.1E-2
1.375	6.5E-1	-	-	7.1E-2	3.2E-2	9.0E-2
1.5	6.3E-1	-	-	6.8E-2	3.1E-2	8.8E-2
1.625	6.1E-1	-	-	6.4E-2	2.9E-2	8.7E-2
1.75	5.9E-1	-	-	6.1E-2	2.8E-2	8.6E-2
1.875	5.7E-1	-	-	5.7E-2	2.7E-2	8.4E-2
2	5.5E-1	6.8E-2	2.6E-2	5.4E-2	2.6E-2	8.3E-2
2.25	5.2E-1	-	-	4.7E-2	2.4E-2	8.0E-2
2.5	4.9E-1	-	-	4.0E-2	2.2E-2	7.7E-2
2.75	4.7E-1	-	-	3.5E-2	2.1E-2	7.5E-2
3	4.4E-1	2.9E-2	2.2E-2	3.0E-2	2.0E-2	7.2E-2
3.25	4.2E-1	-	-	2.6E-2	1.9E-2	6.9E-2
3.5	4.0E-1	-	-	2.3E-2	1.8E-2	6.7E-2
3.75	3.8E-1	-	-	2.0E-2	1.7E-2	6.5E-2
4	3.7E-1	1.6E-2	1.2E-2	1.7E-2	1.6E-2	6.2E-2
4.25	3.5E-1	-	-	1.5E-2	1.5E-2	6.0E-2
4.5	3.4E-1	-	-	1.4E-2	1.5E-2	5.8E-2
4.75	3.3E-1	-	-	1.3E-2	1.4E-2	5.6E-2
5	3.1E-1	1.0E-2	5.7E-3	1.1E-2	1.4E-2	5.4E-2
5.5	2.9E-1	-	-	9.7E-3	1.2E-2	5.0E-2
6	2.7E-1	7.9E-3	3.0E-3	8.5E-3	1.1E-2	4.6E-2
6.5	2.5E-1	-	-	7.6E-3	1.1E-2	4.3E-2
7	2.3E-1	6.5E-3	1.8E-3	6.8E-3	9.8E-3	4.0E-2
7.5	2.2E-1	-	-	6.2E-3	9.0E-3	3.7E-2
8	2.0E-1	5.5E-3	1.3E-3	5.7E-3	8.4E-3	3.4E-2
8.5	1.9E-1	-	-	5.2E-3	7.7E-3	3.2E-2
9	1.7E-1	4.6E-3	1.0E-3	4.8E-3	7.1E-3	2.9E-2
9.5	1.6E-1	-	-	4.4E-3	6.6E-3	2.7E-2
10	1.5E-1	4.0E-3	8.5E-4	4.1E-3	6.1E-3	2.5E-2
11	1.3E-1	3.4E-3	7.1E-4	3.5E-3	5.2E-3	2.2E-2
12	1.1E-1	2.9E-3	6.0E-4	3.0E-3	4.5E-3	1.9E-2
13	9.8E-2	2.5E-3	5.2E-4	2.6E-3	3.8E-3	1.6E-2
14	8.5E-2	2.1E-3	4.4E-4	2.2E-3	3.3E-3	1.4E-2
15	7.4E-2	1.8E-3	3.8E-4	1.9E-3	2.8E-3	1.2E-2
16	6.4E-2	1.6E-3	3.2E-4	1.6E-3	2.4E-3	1.0E-2
17	5.6E-2	1.3E-3	2.8E-4	1.4E-3	2.0E-3	8.7E-3
18	4.8E-2	1.2E-3	2.4E-4	1.2E-3	1.8E-3	7.5E-3
19	4.2E-2	1.0E-3	2.0E-4	1.0E-3	1.5E-3	6.4E-3
20	3.7E-2	8.6E-4	1.7E-4	9.0E-4	1.3E-3	5.5E-3
21	3.2E-2	7.4E-4	1.5E-4	7.8E-4	1.1E-3	4.7E-3
22	2.8E-2	6.3E-4	1.3E-4	6.7E-4	9.5E-4	4.1E-3
23	2.4E-2	5.4E-4	1.1E-4	5.8E-4	8.2E-4	3.5E-3
24	2.1E-2	4.7E-4	9.4E-5	5.0E-4	7.0E-4	3.0E-3
25	1.8E-2	4.0E-4	8.1E-5	4.4E-4	6.0E-4	2.6E-3
26	1.6E-2	3.5E-4	7.0E-5	3.8E-4	5.2E-4	2.2E-3
27	1.4E-2	3.0E-4	6.0E-5	3.3E-4	4.4E-4	1.9E-3
28	1.2E-2	2.6E-4	5.2E-5	2.9E-4	3.8E-4	1.6E-3
29	1.1E-2	2.2E-4	4.5E-5	2.5E-4	3.3E-4	1.4E-3
30	9.2E-3	1.9E-4	3.9E-5	2.2E-4	2.8E-4	1.2E-3
31	8.0E-3	1.6E-4	3.3E-5	1.9E-4	2.4E-4	1.1E-3
32	7.0E-3	1.4E-4	2.9E-5	1.6E-4	2.1E-4	9.0E-4
33	6.1E-3	1.2E-4	2.5E-5	1.4E-4	1.8E-4	7.8E-4
34	5.3E-3	1.1E-4	2.1E-5	1.2E-4	1.5E-4	6.7E-4
35	4.7E-3	9.1E-5	1.8E-5	1.1E-4	1.3E-4	5.8E-4
36	4.1E-3	7.9E-5	1.6E-5	9.4E-5	1.1E-4	5.0E-4
37	3.6E-3	6.8E-5	1.4E-5	8.2E-5	9.9E-5	4.3E-4
38	3.1E-3	5.9E-5	1.2E-5	7.2E-5	8.5E-5	3.7E-4
39	2.7E-3	5.1E-5	1.0E-5	6.2E-5	7.3E-5	3.2E-4
40	2.4E-3	4.4E-5	8.9E-6	5.5E-5	6.3E-5	2.7E-4
41	2.1E-3	3.8E-5	7.7E-6	4.8E-5	5.4E-5	2.4E-4
42	1.8E-3	3.3E-5	6.7E-6	4.2E-5	4.7E-5	2.0E-4
43	1.6E-3	2.8E-5	5.8E-6	3.6E-5	4.0E-5	1.8E-4
44	1.4E-3	2.5E-5	5.0E-6	3.2E-5	3.5E-5	1.5E-4
45	1.2E-3	2.1E-5	4.4E-6	2.8E-5	3.0E-5	1.3E-4
46	1.1E-3	1.8E-5	3.8E-6	2.4E-5	2.6E-5	1.1E-4
47	9.4E-4	1.6E-5	3.3E-6	2.1E-5	2.2E-5	9.7E-5
48	8.2E-4	1.4E-5	2.9E-6	1.9E-5	1.9E-5	8.4E-5
49	7.2E-4	1.2E-5	2.5E-6	1.6E-5	1.7E-5	7.2E-5
50	6.3E-4	1.0E-5	2.2E-6	1.4E-5	1.4E-5	6.3E-5
51	5.5E-4	9.0E-6	1.9E-6	1.3E-5	1.3E-5	5.4E-5
52	4.9E-4	7.8E-6	1.6E-6	1.1E-5	1.1E-5	4.7E-5
53	4.3E-4	6.7E-6	1.4E-6	9.6E-6	9.4E-6	4.0E-5
54	3.7E-4	5.9E-6	1.2E-6	8.4E-6	8.1E-6	3.5E-5
55	3.3E-4	5.1E-6	1.1E-6	7.4E-6	7.0E-6	3.0E-5
56	2.9E-4	4.4E-6	9.3E-7	6.5E-6	6.1E-6	2.6E-5
57	2.5E-4	3.8E-6	8.1E-7	5.7E-6	5.3E-6	2.3E-5
58	2.2E-4	3.3E-6	7.0E-7	5.0E-6	4.5E-6	2.0E-5
59	1.9E-4	2.9E-6	6.1E-7	4.4E-6	3.9E-6	1.7E-5
60	1.7E-4	2.5E-6	5.3E-7	3.8E-6	3.4E-6	1.5E-5
61	1.5E-4	2.2E-6	4.7E-7	3.4E-6	3.0E-6	1.3E-5
62	1.3E-4	1.9E-6	4.1E-7	3.0E-6	2.6E-6	1.1E-5
63	1.2E-4	1.7E-6	3.5E-7	2.6E-6	2.2E-6	9.5E-6
64	1.0E-4	1.4E-6	3.1E-7	2.3E-6	1.9E-6	8.3E-6
65	9.0E-5	1.3E-6	2.7E-7	2.0E-6	1.7E-6	7.2E-6
66	7.9E-5	1.1E-6	2.4E-7	1.8E-6	1.5E-6	6.2E-6
67	6.9E-5	9.5E-7	2.1E-7	1.5E-6	1.3E-6	5.4E-6
68	6.1E-5	8.3E-7	1.8E-7	1.4E-6	1.1E-6	4.7E-6
69	5.4E-5	7.2E-7	1.6E-7	1.2E-6	9.5E-7	4.1E-6
70	4.7E-5	6.3E-7	1.4E-7	1.1E-6	8.3E-7	3.5E-6
71	4.2E-5	5.5E-7	1.2E-7	9.2E-7	7.2E-7	3.1E-6
72	3.7E-5	4.8E-7	1.0E-7	8.1E-7	6.2E-7	2.7E-6
73	3.2E-5	4.2E-7	9.1E-8	7.2E-7	5.4E-7	2.3E-6
74	2.8E-5	3.6E-7	8.0E-8	6.3E-7	4.7E-7	2.0E-6
75	2.5E-5	3.2E-7	7.0E-8	5.5E-7	4.1E-7	1.7E-6
76	2.2E-5	2.8E-7	6.1E-8	4.9E-7	3.6E-7	1.5E-6
77	1.9E-5	2.4E-7	5.3E-8	4.3E-7	3.1E-7	1.3E-6
78	1.7E-5	2.1E-7	4.7E-8	3.8E-7	2.7E-7	1.1E-6
79	1.5E-5	1.8E-7	4.1E-8	3.3E-7	2.4E-7	1.0E-6
80	1.3E-5	1.6E-7	3.6E-8	2.9E-7	2.1E-7	8.7E-7
81	1.2E-5	1.4E-7	3.1E-8	2.6E-7	1.8E-7	7.6E-7
