Radionuclide	Sr-90
Route of Intake	Ingestion
Material	Strontium titanate, fA=1E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
69	1.9E-3	4.9E-6	1.5E-6	3.9E-6	1.9E-3
70	1.9E-3	4.7E-6	1.5E-6	3.7E-6	1.9E-3
71	1.9E-3	4.6E-6	1.5E-6	3.6E-6	1.9E-3
72	1.9E-3	4.5E-6	1.4E-6	3.5E-6	1.9E-3
73	1.9E-3	4.4E-6	1.4E-6	3.5E-6	1.9E-3
74	1.9E-3	4.3E-6	1.4E-6	3.4E-6	1.8E-3
75	1.9E-3	4.2E-6	1.3E-6	3.3E-6	1.8E-3
76	1.9E-3	4.1E-6	1.3E-6	3.2E-6	1.8E-3
77	1.9E-3	4.0E-6	1.3E-6	3.1E-6	1.8E-3
78	1.9E-3	4.0E-6	1.2E-6	3.1E-6	1.8E-3
79	1.9E-3	3.9E-6	1.2E-6	3.0E-6	1.8E-3
80	1.9E-3	3.8E-6	1.2E-6	2.9E-6	1.8E-3
81	1.9E-3	3.7E-6	1.2E-6	2.9E-6	1.8E-3
82	1.9E-3	3.7E-6	1.1E-6	2.8E-6	1.8E-3
83	1.9E-3	3.6E-6	1.1E-6	2.8E-6	1.8E-3
84	1.9E-3	3.6E-6	1.1E-6	2.7E-6	1.8E-3
85	1.9E-3	3.5E-6	1.1E-6	2.7E-6	1.8E-3
86	1.9E-3	3.4E-6	1.1E-6	2.6E-6	1.8E-3
87	1.9E-3	3.4E-6	1.1E-6	2.6E-6	1.8E-3
88	1.8E-3	3.3E-6	1.0E-6	2.6E-6	1.8E-3
89	1.8E-3	3.3E-6	1.0E-6	2.5E-6	1.8E-3
90	1.8E-3	3.3E-6	1.0E-6	2.5E-6	1.8E-3
91	1.8E-3	3.2E-6	9.9E-7	2.5E-6	1.8E-3
92	1.8E-3	3.2E-6	9.8E-7	2.4E-6	1.8E-3
93	1.8E-3	3.1E-6	9.7E-7	2.4E-6	1.8E-3
94	1.8E-3	3.1E-6	9.5E-7	2.4E-6	1.8E-3
95	1.8E-3	3.1E-6	9.4E-7	2.3E-6	1.8E-3
96	1.8E-3	3.0E-6	9.3E-7	2.3E-6	1.8E-3
97	1.8E-3	3.0E-6	9.2E-7	2.3E-6	1.8E-3
98	1.8E-3	3.0E-6	9.1E-7	2.3E-6	1.8E-3
99	1.8E-3	2.9E-6	9.0E-7	2.2E-6	1.8E-3
100	1.8E-3	2.9E-6	8.9E-7	2.2E-6	1.8E-3
110	1.8E-3	2.6E-6	8.1E-7	2.0E-6	1.7E-3
120	1.7E-3	2.4E-6	7.5E-7	1.9E-6	1.7E-3
130	1.7E-3	2.3E-6	6.9E-7	1.7E-6	1.7E-3
140	1.7E-3	2.1E-6	6.5E-7	1.6E-6	1.6E-3
150	1.6E-3	2.0E-6	6.1E-7	1.6E-6	1.6E-3
160	1.6E-3	1.9E-6	5.7E-7	1.5E-6	1.6E-3
170	1.6E-3	1.7E-6	5.4E-7	1.4E-6	1.6E-3
180	1.6E-3	1.6E-6	5.0E-7	1.3E-6	1.5E-3
190	1.5E-3	1.5E-6	4.7E-7	1.3E-6	1.5E-3
200	1.5E-3	1.5E-6	4.5E-7	1.2E-6	1.5E-3
210	1.5E-3	1.4E-6	4.2E-7	1.1E-6	1.5E-3
220	1.5E-3	1.3E-6	4.0E-7	1.1E-6	1.5E-3
230	1.5E-3	1.2E-6	3.7E-7	1.0E-6	1.4E-3
240	1.4E-3	1.2E-6	3.5E-7	9.9E-7	1.4E-3
250	1.4E-3	1.1E-6	3.3E-7	9.4E-7	1.4E-3
260	1.4E-3	1.0E-6	3.2E-7	9.0E-7	1.4E-3
270	1.4E-3	9.8E-7	3.0E-7	8.6E-7	1.4E-3
280	1.4E-3	9.3E-7	2.8E-7	8.3E-7	1.4E-3
290	1.4E-3	8.8E-7	2.7E-7	7.9E-7	1.4E-3
300	1.4E-3	8.4E-7	2.6E-7	7.6E-7	1.3E-3
310	1.4E-3	8.0E-7	2.4E-7	7.4E-7	1.3E-3
320	1.3E-3	7.6E-7	2.3E-7	7.1E-7	1.3E-3
330	1.3E-3	7.2E-7	2.2E-7	6.8E-7	1.3E-3
340	1.3E-3	6.9E-7	2.1E-7	6.6E-7	1.3E-3
350	1.3E-3	6.6E-7	2.0E-7	6.4E-7	1.3E-3
360	1.3E-3	6.3E-7	1.9E-7	6.2E-7	1.3E-3
365	1.3E-3	6.1E-7	1.9E-7	6.1E-7	1.3E-3
370	1.3E-3	6.0E-7	1.8E-7	6.0E-7	1.3E-3
380	1.3E-3	5.7E-7	1.8E-7	5.8E-7	1.3E-3
390	1.3E-3	5.5E-7	1.7E-7	5.6E-7	1.3E-3
400	1.3E-3	5.3E-7	1.6E-7	5.5E-7	1.3E-3
410	1.3E-3	5.1E-7	1.5E-7	5.3E-7	1.2E-3
420	1.3E-3	4.9E-7	1.5E-7	5.2E-7	1.2E-3
430	1.2E-3	4.7E-7	1.4E-7	5.0E-7	1.2E-3
440	1.2E-3	4.5E-7	1.4E-7	4.9E-7	1.2E-3
450	1.2E-3	4.4E-7	1.3E-7	4.8E-7	1.2E-3
460	1.2E-3	4.2E-7	1.3E-7	4.7E-7	1.2E-3
470	1.2E-3	4.1E-7	1.2E-7	4.6E-7	1.2E-3
480	1.2E-3	4.0E-7	1.2E-7	4.5E-7	1.2E-3
490	1.2E-3	3.8E-7	1.2E-7	4.4E-7	1.2E-3
500	1.2E-3	3.7E-7	1.1E-7	4.3E-7	1.2E-3
510	1.2E-3	3.6E-7	1.1E-7	4.2E-7	1.2E-3
520	1.2E-3	3.5E-7	1.1E-7	4.2E-7	1.2E-3
530	1.2E-3	3.4E-7	1.0E-7	4.1E-7	1.2E-3
540	1.2E-3	3.3E-7	1.0E-7	4.0E-7	1.2E-3
550	1.2E-3	3.2E-7	9.9E-8	4.0E-7	1.2E-3
560	1.2E-3	3.2E-7	9.6E-8	3.9E-7	1.2E-3
570	1.2E-3	3.1E-7	9.4E-8	3.9E-7	1.2E-3
580	1.2E-3	3.0E-7	9.2E-8	3.8E-7	1.2E-3
590	1.2E-3	3.0E-7	9.0E-8	3.8E-7	1.1E-3
600	1.2E-3	2.9E-7	8.8E-8	3.7E-7	1.1E-3
610	1.2E-3	2.8E-7	8.6E-8	3.7E-7	1.1E-3
620	1.1E-3	2.8E-7	8.5E-8	3.6E-7	1.1E-3
630	1.1E-3	2.7E-7	8.3E-8	3.6E-7	1.1E-3
640	1.1E-3	2.7E-7	8.2E-8	3.5E-7	1.1E-3
650	1.1E-3	2.6E-7	8.0E-8	3.5E-7	1.1E-3
660	1.1E-3	2.6E-7	7.9E-8	3.5E-7	1.1E-3
670	1.1E-3	2.6E-7	7.8E-8	3.4E-7	1.1E-3
680	1.1E-3	2.5E-7	7.7E-8	3.4E-7	1.1E-3
690	1.1E-3	2.5E-7	7.6E-8	3.4E-7	1.1E-3
700	1.1E-3	2.5E-7	7.5E-8	3.3E-7	1.1E-3
710	1.1E-3	2.4E-7	7.4E-8	3.3E-7	1.1E-3
720	1.1E-3	2.4E-7	7.3E-8	3.3E-7	1.1E-3
730	1.1E-3	2.4E-7	7.2E-8	3.2E-7	1.1E-3
740	1.1E-3	2.3E-7	7.1E-8	3.2E-7	1.1E-3
750	1.1E-3	2.3E-7	7.0E-8	3.2E-7	1.1E-3
760	1.1E-3	2.3E-7	6.9E-8	3.2E-7	1.1E-3
770	1.1E-3	2.3E-7	6.8E-8	3.1E-7	1.1E-3
780	1.1E-3	2.2E-7	6.8E-8	3.1E-7	1.1E-3
790	1.1E-3	2.2E-7	6.7E-8	3.1E-7	1.1E-3
800	1.1E-3	2.2E-7	6.6E-8	3.1E-7	1.1E-3
810	1.1E-3	2.2E-7	6.6E-8	3.1E-7	1.1E-3
820	1.1E-3	2.1E-7	6.5E-8	3.0E-7	1.1E-3
830	1.1E-3	2.1E-7	6.5E-8	3.0E-7	1.1E-3
840	1.1E-3	2.1E-7	6.4E-8	3.0E-7	1.1E-3
850	1.1E-3	2.1E-7	6.4E-8	3.0E-7	1.0E-3
860	1.1E-3	2.1E-7	6.3E-8	3.0E-7	1.0E-3
870	1.1E-3	2.1E-7	6.3E-8	3.0E-7	1.0E-3
880	1.0E-3	2.0E-7	6.2E-8	2.9E-7	1.0E-3
890	1.0E-3	2.0E-7	6.2E-8	2.9E-7	1.0E-3
900	1.0E-3	2.0E-7	6.1E-8	2.9E-7	1.0E-3
910	1.0E-3	2.0E-7	6.1E-8	2.9E-7	1.0E-3
920	1.0E-3	2.0E-7	6.0E-8	2.9E-7	1.0E-3
930	1.0E-3	2.0E-7	6.0E-8	2.9E-7	1.0E-3
940	1.0E-3	2.0E-7	5.9E-8	2.8E-7	1.0E-3
950	1.0E-3	1.9E-7	5.9E-8	2.8E-7	1.0E-3
960	1.0E-3	1.9E-7	5.9E-8	2.8E-7	1.0E-3
970	1.0E-3	1.9E-7	5.8E-8	2.8E-7	1.0E-3
980	1.0E-3	1.9E-7	5.8E-8	2.8E-7	1.0E-3
990	1.0E-3	1.9E-7	5.8E-8	2.8E-7	1.0E-3
1000	1.0E-3	1.9E-7	5.7E-8	2.8E-7	1.0E-3
1010	1.0E-3	1.9E-7	5.7E-8	2.7E-7	1.0E-3
1020	1.0E-3	1.9E-7	5.7E-8	2.7E-7	9.9E-4
1030	1.0E-3	1.9E-7	5.6E-8	2.7E-7	9.9E-4
1040	1.0E-3	1.8E-7	5.6E-8	2.7E-7	9.9E-4
1050	9.9E-4	1.8E-7	5.6E-8	2.7E-7	9.8E-4
1060	9.9E-4	1.8E-7	5.5E-8	2.7E-7	9.8E-4
1070	9.9E-4	1.8E-7	5.5E-8	2.7E-7	9.8E-4
1080	9.8E-4	1.8E-7	5.5E-8	2.7E-7	9.8E-4
1090	9.8E-4	1.8E-7	5.4E-8	2.6E-7	9.7E-4
1095	9.8E-4	1.8E-7	5.4E-8	2.6E-7	9.7E-4
1100	9.8E-4	1.8E-7	5.4E-8	2.6E-7	9.7E-4
1200	9.5E-4	1.7E-7	5.2E-8	2.5E-7	9.4E-4
1300	9.2E-4	1.6E-7	4.9E-8	2.4E-7	9.1E-4
1400	9.0E-4	1.5E-7	4.7E-8	2.3E-7	8.9E-4
1500	8.7E-4	1.5E-7	4.5E-8	2.2E-7	8.6E-4
1600	8.5E-4	1.4E-7	4.3E-8	2.1E-7	8.4E-4
1700	8.2E-4	1.4E-7	4.1E-8	2.0E-7	8.1E-4
1800	8.0E-4	1.3E-7	3.9E-8	1.9E-7	7.9E-4
1900	7.8E-4	1.2E-7	3.8E-8	1.9E-7	7.7E-4
2000	7.6E-4	1.2E-7	3.6E-8	1.8E-7	7.5E-4
2100	7.4E-4	1.1E-7	3.5E-8	1.7E-7	7.3E-4
2200	7.2E-4	1.1E-7	3.3E-8	1.7E-7	7.1E-4
2300	7.0E-4	1.0E-7	3.2E-8	1.6E-7	6.9E-4
2400	6.8E-4	1.0E-7	3.1E-8	1.5E-7	6.7E-4
2500	6.6E-4	9.7E-8	2.9E-8	1.5E-7	6.6E-4
2600	6.5E-4	9.3E-8	2.8E-8	1.4E-7	6.4E-4
2700	6.3E-4	8.9E-8	2.7E-8	1.3E-7	6.3E-4
2800	6.1E-4	8.5E-8	2.6E-8	1.3E-7	6.1E-4
2900	6.0E-4	8.2E-8	2.5E-8	1.2E-7	6.0E-4
3000	5.9E-4	7.9E-8	2.4E-8	1.2E-7	5.8E-4
3100	5.7E-4	7.6E-8	2.3E-8	1.1E-7	5.7E-4
3200	5.6E-4	7.3E-8	2.2E-8	1.1E-7	5.5E-4
3300	5.5E-4	7.0E-8	2.1E-8	1.1E-7	5.4E-4
3400	5.3E-4	6.7E-8	2.0E-8	1.0E-7	5.3E-4
3500	5.2E-4	6.5E-8	2.0E-8	9.8E-8	5.2E-4
3600	5.1E-4	6.2E-8	1.9E-8	9.4E-8	5.1E-4
3650	5.0E-4	6.1E-8	1.9E-8	9.2E-8	5.0E-4
4000	4.7E-4	5.4E-8	1.6E-8	8.0E-8	4.6E-4
5000	3.8E-4	3.8E-8	1.2E-8	5.5E-8	3.8E-4
6000	3.1E-4	2.8E-8	8.5E-9	3.8E-8	3.1E-4
7000	2.6E-4	2.1E-8	6.4E-9	2.7E-8	2.6E-4
8000	2.2E-4	1.6E-8	5.0E-9	2.0E-8	2.2E-4
9000	1.9E-4	1.3E-8	4.0E-9	1.5E-8	1.9E-4
10000	1.6E-4	1.1E-8	3.3E-9	1.2E-8	1.6E-4
11000	1.4E-4	9.0E-9	2.7E-9	9.0E-9	1.4E-4
12000	1.2E-4	7.5E-9	2.3E-9	7.2E-9	1.2E-4
13000	1.0E-4	6.4E-9	1.9E-9	5.9E-9	1.0E-4
14000	9.0E-5	5.5E-9	1.7E-9	4.8E-9	9.0E-5
15000	7.8E-5	4.7E-9	1.4E-9	4.0E-9	7.8E-5
16000	6.8E-5	4.0E-9	1.2E-9	3.4E-9	6.8E-5
17000	5.9E-5	3.5E-9	1.1E-9	2.9E-9	5.9E-5
18000	5.1E-5	3.0E-9	9.1E-10	2.5E-9	5.1E-5
18250	4.9E-5	2.9E-9	8.8E-10	2.4E-9	4.9E-5
