Radionuclide	Pb-197m
Route of Intake	Injection
Material	Injection, fA=0.2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	3.8E-1	1.8E-2	5.9E-2	4.4E-2
0.083333	1.4E-1	7.0E-3	2.4E-2	1.8E-2
0.125	5.3E-2	2.8E-3	9.6E-3	7.2E-3
0.25	2.9E-3	1.6E-4	5.7E-4	4.4E-4
0.375	1.6E-4	9.2E-6	3.2E-5	2.6E-5
0.5	8.7E-6	5.1E-7	1.8E-6	1.5E-6
0.625	4.7E-7	2.8E-8	9.7E-8	8.1E-8
0.75	2.6E-8	1.6E-9	5.3E-9	4.5E-9
0.875	1.4E-9	-	2.9E-10	2.5E-10
