Radionuclide	Ce-139
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	5.5E-2	1.8E-1	2.9E-1
0.083333	9.9E-1	-	-	5.2E-2	2.0E-1	3.4E-1
0.125	9.9E-1	-	-	5.2E-2	2.1E-1	3.6E-1
0.25	9.8E-1	-	-	5.2E-2	2.3E-1	3.7E-1
0.375	9.8E-1	-	-	5.2E-2	2.3E-1	3.9E-1
0.5	9.8E-1	-	-	5.2E-2	2.4E-1	4.0E-1
0.625	9.7E-1	-	-	5.1E-2	2.5E-1	4.1E-1
0.75	9.7E-1	-	-	4.9E-2	2.5E-1	4.2E-1
0.875	9.7E-1	-	-	4.7E-2	2.6E-1	4.3E-1
1	9.6E-1	1.8E-2	1.4E-2	4.4E-2	2.6E-1	4.4E-1
1.125	9.6E-1	-	-	4.1E-2	2.7E-1	4.4E-1
1.25	9.5E-1	-	-	3.8E-2	2.7E-1	4.5E-1
1.375	9.5E-1	-	-	3.6E-2	2.7E-1	4.5E-1
1.5	9.5E-1	-	-	3.3E-2	2.8E-1	4.6E-1
1.625	9.4E-1	-	-	3.0E-2	2.8E-1	4.6E-1
1.75	9.4E-1	-	-	2.8E-2	2.8E-1	4.6E-1
1.875	9.3E-1	-	-	2.5E-2	2.8E-1	4.7E-1
2	9.3E-1	2.8E-3	2.5E-2	2.3E-2	2.8E-1	4.7E-1
2.25	9.2E-1	-	-	1.9E-2	2.9E-1	4.7E-1
2.5	9.2E-1	-	-	1.6E-2	2.9E-1	4.8E-1
2.75	9.1E-1	-	-	1.3E-2	2.9E-1	4.8E-1
3	9.1E-1	1.8E-3	1.4E-2	1.1E-2	2.9E-1	4.8E-1
3.25	9.1E-1	-	-	9.8E-3	2.9E-1	4.8E-1
3.5	9.0E-1	-	-	8.5E-3	2.9E-1	4.8E-1
3.75	9.0E-1	-	-	7.4E-3	2.9E-1	4.8E-1
4	9.0E-1	1.3E-3	6.2E-3	6.6E-3	2.9E-1	4.8E-1
4.25	9.0E-1	-	-	6.0E-3	2.9E-1	4.8E-1
4.5	8.9E-1	-	-	5.5E-3	2.9E-1	4.8E-1
4.75	8.9E-1	-	-	5.1E-3	2.9E-1	4.8E-1
5	8.9E-1	1.1E-3	3.0E-3	4.8E-3	2.9E-1	4.8E-1
5.5	8.9E-1	-	-	4.4E-3	2.9E-1	4.8E-1
6	8.8E-1	9.1E-4	1.7E-3	4.1E-3	2.9E-1	4.8E-1
6.5	8.8E-1	-	-	3.9E-3	2.9E-1	4.8E-1
7	8.8E-1	8.1E-4	1.3E-3	3.8E-3	2.9E-1	4.8E-1
7.5	8.7E-1	-	-	3.7E-3	2.9E-1	4.7E-1
8	8.7E-1	7.2E-4	1.1E-3	3.7E-3	2.9E-1	4.7E-1
8.5	8.7E-1	-	-	3.6E-3	2.9E-1	4.7E-1
9	8.6E-1	6.5E-4	1.0E-3	3.6E-3	2.9E-1	4.7E-1
9.5	8.6E-1	-	-	3.6E-3	2.9E-1	4.7E-1
10	8.6E-1	5.9E-4	9.5E-4	3.5E-3	2.9E-1	4.7E-1
11	8.5E-1	5.3E-4	9.2E-4	3.5E-3	2.8E-1	4.6E-1
12	8.5E-1	4.8E-4	8.9E-4	3.4E-3	2.8E-1	4.6E-1
13	8.4E-1	4.3E-4	8.6E-4	3.4E-3	2.8E-1	4.6E-1
14	8.4E-1	3.9E-4	8.4E-4	3.3E-3	2.8E-1	4.5E-1
15	8.3E-1	3.5E-4	8.2E-4	3.3E-3	2.8E-1	4.5E-1
16	8.2E-1	3.2E-4	8.0E-4	3.2E-3	2.8E-1	4.5E-1
17	8.2E-1	2.9E-4	7.8E-4	3.2E-3	2.8E-1	4.4E-1
18	8.1E-1	2.6E-4	7.6E-4	3.1E-3	2.8E-1	4.4E-1
19	8.1E-1	2.4E-4	7.4E-4	3.1E-3	2.7E-1	4.4E-1
20	8.0E-1	2.1E-4	7.2E-4	3.0E-3	2.7E-1	4.4E-1
21	8.0E-1	1.9E-4	7.0E-4	3.0E-3	2.7E-1	4.3E-1
22	7.9E-1	1.8E-4	6.8E-4	3.0E-3	2.7E-1	4.3E-1
23	7.9E-1	1.6E-4	6.6E-4	2.9E-3	2.7E-1	4.3E-1
24	7.8E-1	1.4E-4	6.4E-4	2.9E-3	2.7E-1	4.2E-1
25	7.8E-1	1.3E-4	6.3E-4	2.8E-3	2.7E-1	4.2E-1
26	7.8E-1	1.2E-4	6.1E-4	2.8E-3	2.7E-1	4.2E-1
27	7.7E-1	1.1E-4	6.0E-4	2.8E-3	2.6E-1	4.2E-1
28	7.7E-1	9.9E-5	5.8E-4	2.7E-3	2.6E-1	4.1E-1
29	7.6E-1	9.0E-5	5.6E-4	2.7E-3	2.6E-1	4.1E-1
30	7.6E-1	8.3E-5	5.5E-4	2.7E-3	2.6E-1	4.1E-1
31	7.5E-1	7.6E-5	5.4E-4	2.6E-3	2.6E-1	4.1E-1
32	7.5E-1	6.9E-5	5.2E-4	2.6E-3	2.6E-1	4.0E-1
33	7.4E-1	6.4E-5	5.1E-4	2.6E-3	2.6E-1	4.0E-1
34	7.4E-1	5.9E-5	5.0E-4	2.5E-3	2.6E-1	4.0E-1
35	7.4E-1	5.4E-5	4.8E-4	2.5E-3	2.5E-1	4.0E-1
36	7.3E-1	5.0E-5	4.7E-4	2.5E-3	2.5E-1	3.9E-1
37	7.3E-1	4.6E-5	4.6E-4	2.4E-3	2.5E-1	3.9E-1
38	7.2E-1	4.3E-5	4.5E-4	2.4E-3	2.5E-1	3.9E-1
39	7.2E-1	4.0E-5	4.4E-4	2.4E-3	2.5E-1	3.9E-1
40	7.2E-1	3.7E-5	4.2E-4	2.3E-3	2.5E-1	3.8E-1
41	7.1E-1	3.4E-5	4.1E-4	2.3E-3	2.5E-1	3.8E-1
42	7.1E-1	3.2E-5	4.0E-4	2.3E-3	2.5E-1	3.8E-1
43	7.0E-1	3.0E-5	3.9E-4	2.3E-3	2.4E-1	3.8E-1
44	7.0E-1	2.9E-5	3.8E-4	2.2E-3	2.4E-1	3.7E-1
