Radionuclide	Mo-102
Route of Intake	Inhalation
Material	Aerosols Type F, Chloride and ammonium molybdate, fA=0.9
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Liver*
0.041667	1.5E-2	9.8E-4	4.7E-3	2.9E-3
0.083333	3.6E-4	1.9E-5	4.5E-5	1.2E-4
0.125	8.9E-6	3.8E-7	5.8E-7	3.7E-6
0.25	1.3E-10	-	-	-
